# r[A]  g(r)
1.000000000000000056e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 0.000000000000000000e+00
1.700000000000000178e+00 0.000000000000000000e+00
1.899999999999999911e+00 0.000000000000000000e+00
2.100000000000000089e+00 3.961577575964016218e-02
2.300000000000000266e+00 3.633275555185135341e-01
2.500000000000000000e+00 7.828550314293093448e-01
2.700000000000000178e+00 9.828623269361548287e-01
2.900000000000000355e+00 1.163736956387783961e+00
3.100000000000000089e+00 1.418585434899292119e+00
3.300000000000000266e+00 1.637096476373283593e+00
3.500000000000000000e+00 1.819243499995883306e+00
3.700000000000000178e+00 2.151422073349845476e+00
3.900000000000000355e+00 2.321463627380427663e+00
4.099999999999999645e+00 2.376114017380448473e+00
4.300000000000000711e+00 2.424973890163726331e+00
4.500000000000000000e+00 2.399844933410514969e+00
4.700000000000001066e+00 2.496738244096015968e+00
4.900000000000000355e+00 2.570142191606695992e+00
5.099999999999999645e+00 2.500240748762694309e+00
5.300000000000000711e+00 2.595181148920670200e+00
5.500000000000000000e+00 2.444567479697884682e+00
5.700000000000001066e+00 2.480513269979174762e+00
5.900000000000000355e+00 2.453318053539413679e+00
6.099999999999999645e+00 2.400806853372015937e+00
6.300000000000000711e+00 2.281639798520787021e+00
6.500000000000000000e+00 2.064783233336700885e+00
6.700000000000001066e+00 2.317234617458374668e+00
6.900000000000000355e+00 2.210562506137622396e+00
7.099999999999999645e+00 2.058307253191660191e+00
7.300000000000000711e+00 2.020890221237828133e+00
7.500000000000000000e+00 2.217586711896319507e+00
7.700000000000001066e+00 2.031646998868401610e+00
7.900000000000000355e+00 2.109368681405691337e+00
8.100000000000001421e+00 1.909233245848378724e+00
8.300000000000000711e+00 1.931267151513752278e+00
8.500000000000000000e+00 1.888643180755150697e+00
8.699999999999999289e+00 1.795881439348730790e+00
8.900000000000000355e+00 1.856233481566546661e+00
9.100000000000001421e+00 1.734371774166182822e+00
9.300000000000000711e+00 1.676751296987477824e+00
9.500000000000000000e+00 1.625300261550280068e+00
9.700000000000001066e+00 1.632367001644237314e+00
9.900000000000000355e+00 1.549243057113178557e+00
1.010000000000000142e+01 1.516775228355789817e+00
1.030000000000000071e+01 1.541667056913475609e+00
1.050000000000000000e+01 1.378043551061442162e+00
1.070000000000000107e+01 1.359842528464037192e+00
1.090000000000000036e+01 1.418556861462134222e+00
1.110000000000000142e+01 1.311849770838606988e+00
1.130000000000000071e+01 1.291839547464972204e+00
1.150000000000000000e+01 1.338515177804852296e+00
1.170000000000000107e+01 1.256746530439066589e+00
1.190000000000000036e+01 1.237699259098208548e+00
1.210000000000000142e+01 1.223990740447306491e+00
1.230000000000000071e+01 1.191444368688693078e+00
1.250000000000000000e+01 1.162015992391315589e+00
1.270000000000000107e+01 1.146301482068801114e+00
1.290000000000000036e+01 1.134147192345808186e+00
1.310000000000000142e+01 1.119648133968491610e+00
1.330000000000000071e+01 1.116373874763705087e+00
1.350000000000000000e+01 1.071070708420238216e+00
1.370000000000000107e+01 1.066109577547533327e+00
1.390000000000000036e+01 1.047415030448583861e+00
1.410000000000000142e+01 1.018352063383979322e+00
1.430000000000000071e+01 1.016998207151103450e+00
1.450000000000000000e+01 9.483907182466102537e-01
1.470000000000000107e+01 9.021284803314414402e-01
1.490000000000000036e+01 9.595804056569150475e-01
1.510000000000000142e+01 9.366301268886301212e-01
1.530000000000000071e+01 9.167846859133854664e-01
1.550000000000000000e+01 8.863653323550098051e-01
1.570000000000000107e+01 8.823687071938428605e-01
1.590000000000000036e+01 8.533949724238236723e-01
1.610000000000000142e+01 8.410929867404910443e-01
1.630000000000000071e+01 8.413079059155665895e-01
1.650000000000000000e+01 7.539278498232843129e-01
1.670000000000000284e+01 7.855029729827665008e-01
1.689999999999999858e+01 7.752854105719837463e-01
1.710000000000000142e+01 7.524730384228235369e-01
1.730000000000000071e+01 7.372201666979184553e-01
1.750000000000000000e+01 7.335964118040234627e-01
1.770000000000000284e+01 6.984166682221520928e-01
1.789999999999999858e+01 6.924460419584514970e-01
1.810000000000000142e+01 6.852331268955348387e-01
1.830000000000000071e+01 6.732087303706792980e-01
1.850000000000000000e+01 6.692039630346957590e-01
1.870000000000000284e+01 6.564660461534680413e-01
1.889999999999999858e+01 6.399542560074850117e-01
1.910000000000000142e+01 6.405206792227254864e-01
1.930000000000000426e+01 6.263757977112953679e-01
1.950000000000000000e+01 6.198002648985734275e-01
1.970000000000000284e+01 6.088562418270511145e-01
1.989999999999999858e+01 6.231691841165752921e-01
2.010000000000000142e+01 6.114787356889465064e-01
2.030000000000000426e+01 5.886705346624326873e-01
2.050000000000000000e+01 6.136429493400914481e-01
2.070000000000000284e+01 6.032705914201094144e-01
2.089999999999999858e+01 6.017865004389038042e-01
2.110000000000000142e+01 6.183144526071661096e-01
2.130000000000000426e+01 5.899941264211109315e-01
2.150000000000000000e+01 6.083813731981102535e-01
2.170000000000000284e+01 5.979613067632608692e-01
2.189999999999999858e+01 6.106023317544316820e-01
2.210000000000000142e+01 5.979899204920481326e-01
2.230000000000000426e+01 6.136801997688213772e-01
2.250000000000000000e+01 6.083445852985533975e-01
2.270000000000000284e+01 6.131101754348012856e-01
2.289999999999999858e+01 6.227848536368686405e-01
2.310000000000000142e+01 6.072965483779225737e-01
2.330000000000000426e+01 6.228405166303214724e-01
2.350000000000000000e+01 6.064272462583026879e-01
2.370000000000000284e+01 6.052622295508702788e-01
2.389999999999999858e+01 6.190490894902500596e-01
2.410000000000000142e+01 6.053553543863159359e-01
2.430000000000000426e+01 5.923228027134408435e-01
2.450000000000000000e+01 6.253632544929613735e-01
2.470000000000000284e+01 6.109783427097956743e-01
2.489999999999999858e+01 6.165713600608203615e-01
2.510000000000000142e+01 6.203829142501374738e-01
2.530000000000000426e+01 6.085647284335682361e-01
2.550000000000000000e+01 6.036269943634271495e-01
2.570000000000000284e+01 6.175628965104218437e-01
2.589999999999999858e+01 6.225273759819782704e-01
2.610000000000000142e+01 5.980089397175009092e-01
2.630000000000000426e+01 6.210498506990640433e-01
2.650000000000000000e+01 6.021257184742959678e-01
2.670000000000000284e+01 6.188902641414064654e-01
2.689999999999999858e+01 6.251852065843824802e-01
2.710000000000000142e+01 6.220621140109972025e-01
2.730000000000000426e+01 6.215435765189587514e-01
2.750000000000000000e+01 6.239797241596993782e-01
2.770000000000000284e+01 6.261670328889411552e-01
2.789999999999999858e+01 6.095852811918384129e-01
2.810000000000000142e+01 6.121206295228101002e-01
2.830000000000000426e+01 6.317696275995184907e-01
2.850000000000000000e+01 6.243329595457400849e-01
2.870000000000000284e+01 6.387982118943763554e-01
2.889999999999999858e+01 6.372093275568138093e-01
2.910000000000000142e+01 6.512949928954399059e-01
2.930000000000000426e+01 6.620868124809292654e-01
2.950000000000000000e+01 6.626827840106402912e-01
2.970000000000000284e+01 6.642928516066616274e-01
2.989999999999999858e+01 6.683430287540358394e-01
3.010000000000000142e+01 6.595874208160943386e-01
3.030000000000000426e+01 6.813784555833916068e-01
3.050000000000000000e+01 6.845002352018509928e-01
3.070000000000000284e+01 6.843295023595695747e-01
3.089999999999999858e+01 6.886836198516198548e-01
3.110000000000000142e+01 6.896157356132577299e-01
