# r[A]  g(r)
1.000000000000000056e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 0.000000000000000000e+00
1.700000000000000178e+00 0.000000000000000000e+00
1.899999999999999911e+00 0.000000000000000000e+00
2.100000000000000089e+00 1.980239055259219380e-02
2.300000000000000266e+00 9.906183283991965016e-02
2.500000000000000000e+00 2.236107896940907336e-01
2.700000000000000178e+00 4.313807784729224992e-01
2.900000000000000355e+00 5.713193661013339364e-01
3.100000000000000089e+00 5.727312762735158325e-01
3.300000000000000266e+00 5.776383985916495600e-01
3.500000000000000000e+00 8.202154476435506991e-01
3.700000000000000178e+00 9.254291475868184902e-01
3.900000000000000355e+00 9.995608076126185626e-01
4.099999999999999645e+00 1.018794519817582511e+00
4.300000000000000711e+00 9.924038697265196163e-01
4.500000000000000000e+00 1.091712700490934829e+00
4.700000000000001066e+00 1.131329573959982460e+00
4.900000000000000355e+00 1.026315790649678039e+00
5.099999999999999645e+00 1.155704458165228043e+00
5.300000000000000711e+00 1.017252656023218238e+00
5.500000000000000000e+00 9.792888680104973043e-01
5.700000000000001066e+00 1.046260158047278122e+00
5.900000000000000355e+00 9.941088257646830684e-01
6.099999999999999645e+00 8.994655885072625479e-01
6.300000000000000711e+00 8.146452035525582058e-01
6.500000000000000000e+00 8.500905690013235150e-01
6.700000000000001066e+00 7.864730841267727479e-01
6.900000000000000355e+00 7.029987279540127476e-01
7.099999999999999645e+00 6.448844098179795647e-01
7.300000000000000711e+00 7.264658328492004102e-01
7.500000000000000000e+00 6.074532324501143998e-01
7.700000000000001066e+00 5.807305962504519803e-01
7.900000000000000355e+00 6.091107036349072690e-01
8.100000000000001421e+00 5.154697871602103021e-01
8.300000000000000711e+00 5.898751580999106459e-01
8.500000000000000000e+00 6.047786743779336449e-01
8.699999999999999289e+00 5.992307328940009725e-01
8.900000000000000355e+00 5.858421083848133204e-01
9.100000000000001421e+00 5.361024579998810990e-01
9.300000000000000711e+00 5.951370833579217035e-01
9.500000000000000000e+00 6.352211368042004480e-01
9.700000000000001066e+00 6.557377694024488779e-01
9.900000000000000355e+00 6.339701258383381166e-01
1.010000000000000142e+01 6.476631815865169228e-01
1.030000000000000071e+01 7.331389007022957038e-01
1.050000000000000000e+01 7.141960015588445509e-01
1.070000000000000107e+01 7.091202157367629821e-01
1.090000000000000036e+01 7.524797297929446405e-01
1.110000000000000142e+01 7.121317647440349452e-01
1.130000000000000071e+01 7.617479468253789410e-01
1.150000000000000000e+01 7.757929382391337558e-01
1.170000000000000107e+01 8.127003691839816968e-01
1.190000000000000036e+01 8.652233278050175391e-01
1.210000000000000142e+01 8.577495363963927311e-01
1.230000000000000071e+01 8.745616627463440595e-01
1.250000000000000000e+01 8.691726971669105906e-01
1.270000000000000107e+01 8.983642498538085830e-01
1.290000000000000036e+01 9.363701818440081093e-01
1.310000000000000142e+01 9.533210211237457266e-01
1.330000000000000071e+01 9.436398078883231344e-01
1.350000000000000000e+01 9.600037843559752204e-01
1.370000000000000107e+01 1.041601241563916647e+00
1.390000000000000036e+01 1.053004518896553332e+00
1.410000000000000142e+01 1.075214958992218195e+00
1.430000000000000071e+01 1.094924877172222200e+00
1.450000000000000000e+01 1.118549376333021872e+00
1.470000000000000107e+01 1.128763142018039289e+00
1.490000000000000036e+01 1.154955906234592211e+00
1.510000000000000142e+01 1.189339612878396846e+00
1.530000000000000071e+01 1.165169411787096765e+00
1.550000000000000000e+01 1.222961088823832032e+00
1.570000000000000107e+01 1.207601983854862393e+00
1.590000000000000036e+01 1.263835541044870725e+00
1.610000000000000142e+01 1.282529972848219346e+00
1.630000000000000071e+01 1.283156549185220152e+00
1.650000000000000000e+01 1.310661450966427610e+00
1.670000000000000284e+01 1.323954110438232634e+00
1.689999999999999858e+01 1.357367391187156658e+00
1.710000000000000142e+01 1.363161314838976734e+00
1.730000000000000071e+01 1.386430229597132024e+00
1.750000000000000000e+01 1.428831838715249436e+00
1.770000000000000284e+01 1.445262688212822777e+00
1.789999999999999858e+01 1.467425452467447933e+00
1.810000000000000142e+01 1.524273921834544021e+00
1.830000000000000071e+01 1.546462869102698701e+00
1.850000000000000000e+01 1.549211315311582293e+00
1.870000000000000284e+01 1.603471903266790122e+00
1.889999999999999858e+01 1.572162424683925863e+00
1.910000000000000142e+01 1.616308881923530505e+00
1.930000000000000426e+01 1.596826724537787623e+00
1.950000000000000000e+01 1.676397796016385611e+00
1.970000000000000284e+01 1.681039744812541370e+00
1.989999999999999858e+01 1.709653499586499592e+00
2.010000000000000142e+01 1.723173297250409242e+00
2.030000000000000426e+01 1.730105011951460492e+00
2.050000000000000000e+01 1.732280380193655933e+00
2.070000000000000284e+01 1.716508701894838174e+00
2.089999999999999858e+01 1.718226850576422216e+00
2.110000000000000142e+01 1.770805542598375082e+00
2.130000000000000426e+01 1.720563354089834185e+00
2.150000000000000000e+01 1.751659642432521036e+00
2.170000000000000284e+01 1.750885241345932153e+00
2.189999999999999858e+01 1.803236919649112036e+00
2.210000000000000142e+01 1.761621333891472574e+00
2.230000000000000426e+01 1.796770281100678268e+00
2.250000000000000000e+01 1.770148776960130510e+00
2.270000000000000284e+01 1.763177759545422330e+00
2.289999999999999858e+01 1.771677806877154593e+00
2.310000000000000142e+01 1.786007791685886525e+00
2.330000000000000426e+01 1.783488879646050185e+00
2.350000000000000000e+01 1.803426498613198703e+00
2.370000000000000284e+01 1.772806346607033623e+00
2.389999999999999858e+01 1.808743447359278500e+00
2.410000000000000142e+01 1.787875703144832906e+00
2.430000000000000426e+01 1.805039744493567300e+00
2.450000000000000000e+01 1.807575704772498515e+00
2.470000000000000284e+01 1.778278647242618860e+00
2.489999999999999858e+01 1.809169243409280314e+00
2.510000000000000142e+01 1.834136966633270971e+00
2.530000000000000426e+01 1.823685621518369659e+00
2.550000000000000000e+01 1.834570544304680029e+00
2.570000000000000284e+01 1.864479997306000225e+00
2.589999999999999858e+01 1.857292703118152311e+00
2.610000000000000142e+01 1.879356590335443000e+00
2.630000000000000426e+01 1.876657173246389920e+00
2.650000000000000000e+01 1.899834634646851317e+00
2.670000000000000284e+01 1.890971447521014648e+00
2.689999999999999858e+01 1.926243780501752489e+00
2.710000000000000142e+01 1.935996903087081167e+00
2.730000000000000426e+01 1.945141242553239502e+00
2.750000000000000000e+01 1.975888178285606145e+00
2.770000000000000284e+01 1.963746296700229488e+00
2.789999999999999858e+01 1.994075051782595365e+00
2.810000000000000142e+01 1.989033615869848282e+00
2.830000000000000426e+01 2.009360276013938851e+00
2.850000000000000000e+01 2.025479418777291318e+00
2.870000000000000284e+01 2.002759358133475942e+00
2.889999999999999858e+01 2.020966712615480443e+00
2.910000000000000142e+01 2.020115721306543488e+00
2.930000000000000426e+01 2.013704163408672532e+00
2.950000000000000000e+01 2.021540429968882169e+00
2.970000000000000284e+01 1.991830085259965077e+00
2.989999999999999858e+01 2.000464658376309490e+00
3.010000000000000142e+01 1.985929936669490914e+00
3.030000000000000426e+01 1.977886016940659353e+00
3.050000000000000000e+01 1.979652099108748953e+00
3.070000000000000284e+01 1.960989944961025078e+00
3.089999999999999858e+01 1.932392103917476955e+00
3.110000000000000142e+01 1.939062443536815117e+00
