# r[A]  g(r)
1.000000000000000056e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 0.000000000000000000e+00
1.700000000000000178e+00 0.000000000000000000e+00
1.899999999999999911e+00 0.000000000000000000e+00
2.100000000000000089e+00 0.000000000000000000e+00
2.300000000000000266e+00 0.000000000000000000e+00
2.500000000000000000e+00 0.000000000000000000e+00
2.700000000000000178e+00 0.000000000000000000e+00
2.900000000000000355e+00 0.000000000000000000e+00
3.100000000000000089e+00 0.000000000000000000e+00
3.300000000000000266e+00 0.000000000000000000e+00
3.500000000000000000e+00 0.000000000000000000e+00
3.700000000000000178e+00 0.000000000000000000e+00
3.900000000000000355e+00 0.000000000000000000e+00
4.099999999999999645e+00 1.039896920155389259e-02
4.300000000000000711e+00 4.727144975904631376e-03
4.500000000000000000e+00 0.000000000000000000e+00
4.700000000000001066e+00 3.956879952673337739e-03
4.900000000000000355e+00 0.000000000000000000e+00
5.099999999999999645e+00 1.344243994173189606e-02
5.300000000000000711e+00 9.335382175955945702e-03
5.500000000000000000e+00 1.155848405743451456e-02
5.700000000000001066e+00 8.071255742609423009e-03
5.900000000000000355e+00 2.260013432945914835e-02
6.099999999999999645e+00 1.879340761470361942e-02
6.300000000000000711e+00 1.761921419302580130e-02
6.500000000000000000e+00 1.241378999352425044e-02
6.700000000000001066e+00 1.557837857221203506e-02
6.900000000000000355e+00 3.304897828855657416e-02
7.099999999999999645e+00 3.468156615487819755e-02
7.300000000000000711e+00 4.100919490605287737e-02
7.500000000000000000e+00 4.351348714961654485e-02
7.700000000000001066e+00 4.570565606678022447e-02
7.900000000000000355e+00 5.602691802247176250e-02
8.100000000000001421e+00 6.661806626274849319e-02
8.300000000000000711e+00 7.486674178695670867e-02
8.500000000000000000e+00 5.565626568604331581e-02
8.699999999999999289e+00 7.738045718968460107e-02
8.900000000000000355e+00 7.835634670798909129e-02
9.100000000000001421e+00 8.550644930091066964e-02
9.300000000000000711e+00 1.081471957343970586e-01
9.500000000000000000e+00 1.104220282612031895e-01
9.700000000000001066e+00 9.476663005825923525e-02
9.900000000000000355e+00 1.097069323948184488e-01
1.010000000000000142e+01 1.208304223634476399e-01
1.030000000000000071e+01 1.285436487025817531e-01
1.050000000000000000e+01 1.197289953221105929e-01
1.070000000000000107e+01 1.206399106660769743e-01
1.090000000000000036e+01 1.309691296735715771e-01
1.110000000000000142e+01 1.149400620296409659e-01
1.130000000000000071e+01 1.492458930546503859e-01
1.150000000000000000e+01 1.302188089596933995e-01
1.170000000000000107e+01 1.449631702073248540e-01
1.190000000000000036e+01 1.438354363061938590e-01
1.210000000000000142e+01 1.546440643956965288e-01
1.230000000000000071e+01 1.652571889778626235e-01
1.250000000000000000e+01 1.650466997240390143e-01
1.270000000000000107e+01 2.027072605200318234e-01
1.290000000000000036e+01 1.838628738524892559e-01
1.310000000000000142e+01 1.889892067645143059e-01
1.330000000000000071e+01 1.759351646221750110e-01
1.350000000000000000e+01 1.789152959564879464e-01
1.370000000000000107e+01 1.755927669784443090e-01
1.390000000000000036e+01 2.013432327860738280e-01
1.410000000000000142e+01 1.895160006143689346e-01
1.430000000000000071e+01 1.923744889294440041e-01
1.450000000000000000e+01 2.041515689045365345e-01
1.470000000000000107e+01 1.852841326194563931e-01
1.490000000000000036e+01 2.209011228014077788e-01
1.510000000000000142e+01 2.269737236591531093e-01
1.530000000000000071e+01 2.061408922385392639e-01
1.550000000000000000e+01 2.026748651667621692e-01
1.570000000000000107e+01 1.947068748194564769e-01
1.590000000000000036e+01 2.036711142898830762e-01
1.610000000000000142e+01 2.084228152058172634e-01
1.630000000000000071e+01 2.079459854247172335e-01
1.650000000000000000e+01 2.180272053182155667e-01
1.670000000000000284e+01 2.285091078774033058e-01
1.689999999999999858e+01 2.222144325300827172e-01
1.710000000000000142e+01 2.245209571504444557e-01
1.730000000000000071e+01 2.216965078593550464e-01
1.750000000000000000e+01 2.038128241650896122e-01
1.770000000000000284e+01 2.064879371991758805e-01
1.789999999999999858e+01 2.002624842861110699e-01
1.810000000000000142e+01 2.124054318073129721e-01
1.830000000000000071e+01 1.942140088663161790e-01
1.850000000000000000e+01 2.038305724843442190e-01
1.870000000000000284e+01 2.137434826610249972e-01
1.889999999999999858e+01 2.026360892668445657e-01
1.910000000000000142e+01 2.077602763323539714e-01
1.930000000000000426e+01 2.084052143194625728e-01
1.950000000000000000e+01 2.039222946934060310e-01
1.970000000000000284e+01 1.910177781695001908e-01
1.989999999999999858e+01 1.971313835510832002e-01
2.010000000000000142e+01 2.038305724843414712e-01
2.030000000000000426e+01 2.019554042017640549e-01
2.050000000000000000e+01 1.901293433980734138e-01
2.070000000000000284e+01 1.825967676825438757e-01
2.089999999999999858e+01 1.919273382447108656e-01
2.110000000000000142e+01 1.953750211485649202e-01
2.130000000000000426e+01 1.946135593027762400e-01
2.150000000000000000e+01 1.806081896769064776e-01
2.170000000000000284e+01 1.847203140462619630e-01
2.189999999999999858e+01 1.873768725880294861e-01
2.210000000000000142e+01 1.806000118018578071e-01
2.230000000000000426e+01 1.784298558276393998e-01
2.250000000000000000e+01 1.818337916696118606e-01
2.270000000000000284e+01 1.827154614293835244e-01
2.289999999999999858e+01 1.847056390732593201e-01
2.310000000000000142e+01 1.728382683107995699e-01
2.330000000000000426e+01 1.806726721401990809e-01
2.350000000000000000e+01 1.809347580396837296e-01
2.370000000000000284e+01 1.805397511010169431e-01
2.389999999999999858e+01 1.807447456022428511e-01
2.410000000000000142e+01 1.907015209329769312e-01
2.430000000000000426e+01 1.767679182921904069e-01
2.450000000000000000e+01 1.846710389711699873e-01
2.470000000000000284e+01 1.742414253382211786e-01
2.489999999999999858e+01 1.816054817116781184e-01
2.510000000000000142e+01 1.794167161643664410e-01
2.530000000000000426e+01 1.898390779135505080e-01
2.550000000000000000e+01 2.011236425197016064e-01
2.570000000000000284e+01 1.901964686442480512e-01
2.589999999999999858e+01 1.956109334430093105e-01
2.610000000000000142e+01 2.013510614002160803e-01
2.630000000000000426e+01 2.158680636763536387e-01
2.650000000000000000e+01 2.087629248098376022e-01
2.670000000000000284e+01 2.012325113410575739e-01
2.689999999999999858e+01 2.145608694309238118e-01
2.710000000000000142e+01 2.183096321711135435e-01
2.730000000000000426e+01 2.265004956890438181e-01
2.750000000000000000e+01 2.307317470835723305e-01
2.770000000000000284e+01 2.369823651916859453e-01
2.789999999999999858e+01 2.353938605195381450e-01
2.810000000000000142e+01 2.460048678892613472e-01
2.830000000000000426e+01 2.425400682782605788e-01
2.850000000000000000e+01 2.430225395066739902e-01
2.870000000000000284e+01 2.524893187444870457e-01
2.889999999999999858e+01 2.552868831751259893e-01
2.910000000000000142e+01 2.598421778170074692e-01
2.930000000000000426e+01 2.630277674176546010e-01
2.950000000000000000e+01 2.565602186084465219e-01
2.970000000000000284e+01 2.726403747815942524e-01
2.989999999999999858e+01 2.732099585082070625e-01
3.010000000000000142e+01 2.800121902068273827e-01
3.030000000000000426e+01 2.726143004133608216e-01
3.050000000000000000e+01 2.857783370563435899e-01
3.070000000000000284e+01 3.011744467142411508e-01
3.089999999999999858e+01 2.938091803185181594e-01
3.110000000000000142e+01 3.048654336880952109e-01
