# r[A]  g(r)
1.000000000000000056e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 0.000000000000000000e+00
1.700000000000000178e+00 0.000000000000000000e+00
1.899999999999999911e+00 0.000000000000000000e+00
2.100000000000000089e+00 1.188417614184238691e-01
2.300000000000000266e+00 2.972540783085514393e-01
2.500000000000000000e+00 3.774302849312215491e-01
2.700000000000000178e+00 8.749462160735455019e-01
2.900000000000000355e+00 8.727618421758754907e-01
3.100000000000000089e+00 1.072982320268330625e+00
3.300000000000000266e+00 1.316035531790642255e+00
3.500000000000000000e+00 1.519532228016531317e+00
3.700000000000000178e+00 1.704459323089264844e+00
3.900000000000000355e+00 1.896156237180028459e+00
4.099999999999999645e+00 1.949674020098053129e+00
4.300000000000000711e+00 1.923817059962245057e+00
4.500000000000000000e+00 2.322043360749408425e+00
4.700000000000001066e+00 2.073263977817048076e+00
4.900000000000000355e+00 2.056745512832375944e+00
5.099999999999999645e+00 2.204410106556544680e+00
5.300000000000000711e+00 2.352356194455047955e+00
5.500000000000000000e+00 2.091943225602819645e+00
5.700000000000001066e+00 2.049959427470775974e+00
5.900000000000000355e+00 1.988676461085332248e+00
6.099999999999999645e+00 1.869816787978062944e+00
6.300000000000000711e+00 1.860902836184417541e+00
6.500000000000000000e+00 1.855735292808455617e+00
6.700000000000001066e+00 1.692086200011587493e+00
6.900000000000000355e+00 1.745968846310698375e+00
7.099999999999999645e+00 1.624720787209728234e+00
7.300000000000000711e+00 1.576286161760816817e+00
7.500000000000000000e+00 1.470034186059309800e+00
7.700000000000001066e+00 1.484595584690233672e+00
7.900000000000000355e+00 1.455200146964641839e+00
8.100000000000001421e+00 1.358916056698779018e+00
8.300000000000000711e+00 1.370348779816086937e+00
8.500000000000000000e+00 1.312672571415570033e+00
8.699999999999999289e+00 1.278422925654817854e+00
8.900000000000000355e+00 1.209474803353261851e+00
9.100000000000001421e+00 1.164286352212110076e+00
9.300000000000000711e+00 1.163261217485040300e+00
9.500000000000000000e+00 1.127390289218884067e+00
9.700000000000001066e+00 1.113896627754208390e+00
9.900000000000000355e+00 1.027429141839710791e+00
1.010000000000000142e+01 1.032558505436005580e+00
1.030000000000000071e+01 1.006856716141912633e+00
1.050000000000000000e+01 9.672810113271985699e-01
1.070000000000000107e+01 1.020788497931748529e+00
1.090000000000000036e+01 9.748443031849302054e-01
1.110000000000000142e+01 9.513835350170806171e-01
1.130000000000000071e+01 9.262199533415376163e-01
1.150000000000000000e+01 9.194011935684348602e-01
1.170000000000000107e+01 9.291059788305620071e-01
1.190000000000000036e+01 8.969041405683922941e-01
1.210000000000000142e+01 9.194426655955314498e-01
1.230000000000000071e+01 9.024970648934598216e-01
1.250000000000000000e+01 9.023803644591483764e-01
1.270000000000000107e+01 8.974876379384609804e-01
1.290000000000000036e+01 8.635714053427290260e-01
1.310000000000000142e+01 8.542138246247151789e-01
1.330000000000000071e+01 8.722034577908205355e-01
1.350000000000000000e+01 8.681357778353917531e-01
1.370000000000000107e+01 8.862872490011529658e-01
1.390000000000000036e+01 9.043993908399188264e-01
1.410000000000000142e+01 8.956329903101495349e-01
1.430000000000000071e+01 8.985414532177695701e-01
1.450000000000000000e+01 8.963764268670397772e-01
1.470000000000000107e+01 8.790284223185479417e-01
1.490000000000000036e+01 8.827568797883563745e-01
1.510000000000000142e+01 8.541605374902222492e-01
1.530000000000000071e+01 8.984442578361296894e-01
1.550000000000000000e+01 9.132482731564848244e-01
1.570000000000000107e+01 9.007683101181579444e-01
1.590000000000000036e+01 8.882775571153199712e-01
1.610000000000000142e+01 9.310942182710544301e-01
1.630000000000000071e+01 8.827232698360913954e-01
1.650000000000000000e+01 9.189269398633983510e-01
1.670000000000000284e+01 8.766755479076613344e-01
1.689999999999999858e+01 8.875729952347818363e-01
1.710000000000000142e+01 9.285148201907671428e-01
1.730000000000000071e+01 9.372538520489618330e-01
1.750000000000000000e+01 9.539161055087570507e-01
1.770000000000000284e+01 9.277373818862186816e-01
1.789999999999999858e+01 9.281288859275772518e-01
1.810000000000000142e+01 9.666991252280671132e-01
1.830000000000000071e+01 9.428135152987109358e-01
1.850000000000000000e+01 9.654475245854524657e-01
1.870000000000000284e+01 9.589054914220489501e-01
1.889999999999999858e+01 9.360269187900882581e-01
1.910000000000000142e+01 9.608558309777044393e-01
1.930000000000000426e+01 9.602883955370287161e-01
1.950000000000000000e+01 9.793121200232804968e-01
1.970000000000000284e+01 9.656102365264956910e-01
1.989999999999999858e+01 9.646198368119386357e-01
2.010000000000000142e+01 9.861958778502974976e-01
2.030000000000000426e+01 9.702533068934000582e-01
2.050000000000000000e+01 9.686784344277726833e-01
2.070000000000000284e+01 9.728991257619943323e-01
2.089999999999999858e+01 9.667756674883080104e-01
2.110000000000000142e+01 9.316496275192251986e-01
2.130000000000000426e+01 9.338888325152553405e-01
2.150000000000000000e+01 9.343710249730887707e-01
2.170000000000000284e+01 9.424735732591625892e-01
2.189999999999999858e+01 9.326285991583234125e-01
2.210000000000000142e+01 9.274584392948479472e-01
2.230000000000000426e+01 9.358580270488705555e-01
2.250000000000000000e+01 9.543465962760778742e-01
2.270000000000000284e+01 9.162293795220022297e-01
2.289999999999999858e+01 9.217984344542744513e-01
2.310000000000000142e+01 9.370309076431830864e-01
2.330000000000000426e+01 9.176323347541641695e-01
2.350000000000000000e+01 9.221821135624476140e-01
2.370000000000000284e+01 9.116636903759379740e-01
2.389999999999999858e+01 9.350340667049302779e-01
2.410000000000000142e+01 9.162682254141037985e-01
2.430000000000000426e+01 9.197523685742028388e-01
2.450000000000000000e+01 9.339233193694991275e-01
2.470000000000000284e+01 8.939294937788794249e-01
2.489999999999999858e+01 9.213595101817635413e-01
2.510000000000000142e+01 9.294901613179467059e-01
2.530000000000000426e+01 9.014693989686166642e-01
2.550000000000000000e+01 8.848300244696403194e-01
2.570000000000000284e+01 9.112133339998291781e-01
2.589999999999999858e+01 9.112685921742881279e-01
2.610000000000000142e+01 8.867056335226338737e-01
2.630000000000000426e+01 9.113106921683754580e-01
2.650000000000000000e+01 8.920055460498216293e-01
2.670000000000000284e+01 8.860494573324186884e-01
2.689999999999999858e+01 8.860905760638642104e-01
2.710000000000000142e+01 8.926994569247547195e-01
2.730000000000000426e+01 8.686424141917726827e-01
2.750000000000000000e+01 8.852976832658299156e-01
2.770000000000000284e+01 8.839524159553061589e-01
2.789999999999999858e+01 8.580735072723364443e-01
2.810000000000000142e+01 8.486701005390252517e-01
2.830000000000000426e+01 8.677148103631895371e-01
2.850000000000000000e+01 8.746278811775575202e-01
2.870000000000000284e+01 8.497454300607912847e-01
2.889999999999999858e+01 8.556081301015600049e-01
2.910000000000000142e+01 8.462618958286044490e-01
2.930000000000000426e+01 8.415704757658256652e-01
2.950000000000000000e+01 8.433566904034820455e-01
2.970000000000000284e+01 8.534420583612751798e-01
2.989999999999999858e+01 8.540896784106337680e-01
3.010000000000000142e+01 8.164375900173421741e-01
3.030000000000000426e+01 8.250234508972782432e-01
3.050000000000000000e+01 8.239177636740353528e-01
3.070000000000000284e+01 8.294486486265897351e-01
3.089999999999999858e+01 8.158165826848304825e-01
3.110000000000000142e+01 8.192757377721960887e-01
