# r[A]  g(r)
1.000000000000000056e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 0.000000000000000000e+00
1.700000000000000178e+00 0.000000000000000000e+00
1.899999999999999911e+00 0.000000000000000000e+00
2.100000000000000089e+00 0.000000000000000000e+00
2.300000000000000266e+00 0.000000000000000000e+00
2.500000000000000000e+00 0.000000000000000000e+00
2.700000000000000178e+00 0.000000000000000000e+00
2.900000000000000355e+00 0.000000000000000000e+00
3.100000000000000089e+00 0.000000000000000000e+00
3.300000000000000266e+00 0.000000000000000000e+00
3.500000000000000000e+00 0.000000000000000000e+00
3.700000000000000178e+00 0.000000000000000000e+00
3.900000000000000355e+00 0.000000000000000000e+00
4.099999999999999645e+00 0.000000000000000000e+00
4.300000000000000711e+00 0.000000000000000000e+00
4.500000000000000000e+00 0.000000000000000000e+00
4.700000000000001066e+00 0.000000000000000000e+00
4.900000000000000355e+00 0.000000000000000000e+00
5.099999999999999645e+00 3.360303284169124244e-03
5.300000000000000711e+00 0.000000000000000000e+00
5.500000000000000000e+00 0.000000000000000000e+00
5.700000000000001066e+00 0.000000000000000000e+00
5.900000000000000355e+00 2.510896862280348127e-03
6.099999999999999645e+00 4.697923115309175085e-03
6.300000000000000711e+00 2.202200775080267407e-03
6.500000000000000000e+00 2.068776177789193559e-03
6.700000000000001066e+00 1.947119604221552976e-03
6.900000000000000355e+00 5.507660353470159552e-03
7.099999999999999645e+00 3.467840099134595743e-03
7.300000000000000711e+00 1.148152663294914853e-02
7.500000000000000000e+00 4.661733852154978028e-03
7.700000000000001066e+00 4.422724336011216520e-03
7.900000000000000355e+00 1.400545120148256190e-02
8.100000000000001421e+00 6.661198646021068356e-03
8.300000000000000711e+00 8.881684140100225625e-03
8.500000000000000000e+00 1.330789237526367082e-02
8.699999999999999289e+00 1.270309472988429694e-02
8.900000000000000355e+00 1.875966655883485462e-02
9.100000000000001421e+00 1.161092719071861110e-02
9.300000000000000711e+00 1.920195505485828777e-02
9.500000000000000000e+00 1.840199179212061165e-02
9.700000000000001066e+00 3.065699395559892682e-02
9.900000000000000355e+00 3.299826053248777064e-02
1.010000000000000142e+01 2.484937910273219211e-02
1.030000000000000071e+01 3.790043716740525842e-02
1.050000000000000000e+01 5.311993764623682696e-02
1.070000000000000107e+01 5.115276166259900836e-02
1.090000000000000036e+01 4.561429759394759753e-02
1.110000000000000142e+01 6.455920413101050304e-02
1.130000000000000071e+01 6.777061909094544978e-02
1.150000000000000000e+01 8.327955591633771915e-02
1.170000000000000107e+01 9.642044490303999793e-02
1.190000000000000036e+01 1.111073634624347023e-01
1.210000000000000142e+01 1.188083407499656574e-01
1.230000000000000071e+01 1.115095337561379518e-01
1.250000000000000000e+01 1.616750613057963415e-01
1.270000000000000107e+01 1.690879501292188447e-01
1.290000000000000036e+01 1.875230157476802384e-01
1.310000000000000142e+01 1.899906756946150854e-01
1.330000000000000071e+01 2.030976220507387797e-01
1.350000000000000000e+01 2.225445601170583654e-01
1.370000000000000107e+01 2.486949074205482280e-01
1.390000000000000036e+01 2.759734001464728137e-01
1.410000000000000142e+01 3.020547798935936945e-01
1.430000000000000071e+01 3.197399672129914161e-01
1.450000000000000000e+01 3.342624879675822891e-01
1.470000000000000107e+01 3.733660409664411595e-01
1.490000000000000036e+01 3.610478479189611067e-01
1.510000000000000142e+01 3.891170681846166657e-01
1.530000000000000071e+01 4.249400833307019343e-01
1.550000000000000000e+01 4.544305279183076807e-01
1.570000000000000107e+01 4.762613265027856313e-01
1.590000000000000036e+01 4.688502987845238335e-01
1.610000000000000142e+01 4.933572011700360083e-01
1.630000000000000071e+01 5.270554842814793028e-01
1.650000000000000000e+01 5.316938159301402012e-01
1.670000000000000284e+01 5.491240326714782460e-01
1.689999999999999858e+01 5.502824877424183914e-01
1.710000000000000142e+01 5.646889232276238735e-01
1.730000000000000071e+01 5.622224367074303286e-01
1.750000000000000000e+01 5.919736967728937982e-01
1.770000000000000284e+01 6.124319699439820797e-01
1.789999999999999858e+01 5.840910742613010243e-01
1.810000000000000142e+01 6.216827755595860650e-01
1.830000000000000071e+01 6.050362725558540156e-01
1.850000000000000000e+01 6.065832445793827299e-01
1.870000000000000284e+01 6.296733271428627265e-01
1.889999999999999858e+01 6.262058310355108626e-01
1.910000000000000142e+01 6.308914456935305060e-01
1.930000000000000426e+01 6.296172971683333675e-01
1.950000000000000000e+01 6.464229531627384562e-01
1.970000000000000284e+01 6.500318352147864687e-01
1.989999999999999858e+01 6.482889520445396236e-01
2.010000000000000142e+01 6.754787376834471280e-01
2.030000000000000426e+01 6.876887253837681291e-01
2.050000000000000000e+01 6.926399690881214211e-01
2.070000000000000284e+01 6.774843831198296140e-01
2.089999999999999858e+01 6.811898175280717282e-01
2.110000000000000142e+01 7.099614079844424053e-01
2.130000000000000426e+01 7.269405411018609042e-01
2.150000000000000000e+01 7.161264852166713268e-01
2.170000000000000284e+01 7.354724541941308757e-01
2.189999999999999858e+01 7.359521001511704075e-01
2.210000000000000142e+01 7.758469780142259742e-01
2.230000000000000426e+01 7.848439384830819820e-01
2.250000000000000000e+01 7.927091650751310059e-01
2.270000000000000284e+01 8.120511507591973155e-01
2.289999999999999858e+01 8.200982024478599142e-01
2.310000000000000142e+01 8.133305071664829189e-01
2.330000000000000426e+01 8.319523165313765789e-01
2.350000000000000000e+01 8.218088622345639527e-01
2.370000000000000284e+01 8.437906843021991676e-01
2.389999999999999858e+01 8.525292818095581149e-01
2.410000000000000142e+01 8.704948159060131863e-01
2.430000000000000426e+01 8.905684618918098261e-01
2.450000000000000000e+01 8.921068917483271354e-01
2.470000000000000284e+01 8.984936328254281568e-01
2.489999999999999858e+01 9.013182354249951178e-01
2.510000000000000142e+01 9.162875934003771317e-01
2.530000000000000426e+01 9.319018987104554785e-01
2.550000000000000000e+01 9.501418250938529209e-01
2.570000000000000284e+01 9.470575613835015005e-01
2.589999999999999858e+01 9.362666815958661237e-01
2.610000000000000142e+01 9.944731113592886196e-01
2.630000000000000426e+01 9.730868814134890910e-01
2.650000000000000000e+01 9.848428849809158780e-01
2.670000000000000284e+01 9.739451327358749078e-01
2.689999999999999858e+01 1.011581500209776996e+00
2.710000000000000142e+01 9.973006909173947054e-01
2.730000000000000426e+01 1.024378449873045493e+00
2.750000000000000000e+01 1.038198103563041874e+00
2.770000000000000284e+01 1.033513369761411393e+00
2.789999999999999858e+01 1.037727166855870742e+00
2.810000000000000142e+01 1.034410306379073941e+00
2.830000000000000426e+01 1.074631669822005087e+00
2.850000000000000000e+01 1.051853641528328165e+00
2.870000000000000284e+01 1.059848968094002641e+00
2.889999999999999858e+01 1.068255600606228040e+00
2.910000000000000142e+01 1.082318868420186320e+00
2.930000000000000426e+01 1.092234363542794240e+00
2.950000000000000000e+01 1.085510274433849842e+00
2.970000000000000284e+01 1.110776829185172287e+00
2.989999999999999858e+01 1.120117265367174930e+00
3.010000000000000142e+01 1.107597027286004510e+00
3.030000000000000426e+01 1.127680439499411991e+00
3.050000000000000000e+01 1.148834949258888072e+00
3.070000000000000284e+01 1.135770150225529962e+00
3.089999999999999858e+01 1.152150538853037531e+00
3.110000000000000142e+01 1.164401949219341592e+00
