# r[A]  g(r)
1.000000000000000056e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 0.000000000000000000e+00
1.700000000000000178e+00 0.000000000000000000e+00
1.899999999999999911e+00 0.000000000000000000e+00
2.100000000000000089e+00 0.000000000000000000e+00
2.300000000000000266e+00 7.820386038950622593e-03
2.500000000000000000e+00 0.000000000000000000e+00
2.700000000000000178e+00 5.675856046550999991e-03
2.900000000000000355e+00 9.840549152023465515e-03
3.100000000000000089e+00 0.000000000000000000e+00
3.300000000000000266e+00 7.600228292444064296e-03
3.500000000000000000e+00 1.013501607441806909e-02
3.700000000000000178e+00 3.023070357802723745e-03
3.900000000000000355e+00 1.088411308488485517e-02
4.099999999999999645e+00 1.231044114775336172e-02
4.300000000000000711e+00 1.566896380839493189e-02
4.500000000000000000e+00 1.226343617167899823e-02
4.700000000000001066e+00 2.248419981264980494e-02
4.900000000000000355e+00 2.413420633230859216e-02
5.099999999999999645e+00 1.750467751517037485e-02
5.300000000000000711e+00 2.652324567363129396e-02
5.500000000000000000e+00 3.147110838327816379e-02
5.700000000000001066e+00 4.841130233221542511e-02
5.900000000000000355e+00 5.588685679846050469e-02
6.099999999999999645e+00 6.451888532170439727e-02
6.300000000000000711e+00 7.613120853034194280e-02
6.500000000000000000e+00 7.249835943587609743e-02
6.700000000000001066e+00 1.041967146104438718e-01
6.900000000000000355e+00 1.225880003646991206e-01
7.099999999999999645e+00 1.576569969407489724e-01
7.300000000000000711e+00 1.413695703923789904e-01
7.500000000000000000e+00 1.692532470292914815e-01
7.700000000000001066e+00 2.122389813961936544e-01
7.900000000000000355e+00 2.354552673359348869e-01
8.100000000000001421e+00 2.397446530859758673e-01
8.300000000000000711e+00 2.727948014105646135e-01
8.500000000000000000e+00 3.231310199685114015e-01
8.699999999999999289e+00 3.199305188684301582e-01
8.900000000000000355e+00 3.501337287494508121e-01
9.100000000000001421e+00 3.809010243418291530e-01
9.300000000000000711e+00 4.264346681670877492e-01
9.500000000000000000e+00 4.829726695389181534e-01
9.700000000000001066e+00 5.164956616497160535e-01
9.900000000000000355e+00 5.199125833134894403e-01
1.010000000000000142e+01 5.851480430351850837e-01
1.030000000000000071e+01 6.320979109074689184e-01
1.050000000000000000e+01 6.533034548296379196e-01
1.070000000000000107e+01 7.140758336427442954e-01
1.090000000000000036e+01 7.577946173249823225e-01
1.110000000000000142e+01 7.781051384357973166e-01
1.130000000000000071e+01 8.214777816030367497e-01
1.150000000000000000e+01 8.541897267484184209e-01
1.170000000000000107e+01 8.920663396821915114e-01
1.190000000000000036e+01 9.386281941168461707e-01
1.210000000000000142e+01 9.652511411510791284e-01
1.230000000000000071e+01 1.010181326038150473e+00
1.250000000000000000e+01 1.047790923565807164e+00
1.270000000000000107e+01 1.074592929569255118e+00
1.290000000000000036e+01 1.133570000341381778e+00
1.310000000000000142e+01 1.134680839337093516e+00
1.330000000000000071e+01 1.199567169500072472e+00
1.350000000000000000e+01 1.213349285344168527e+00
1.370000000000000107e+01 1.261991533651032116e+00
1.390000000000000036e+01 1.286569802709806920e+00
1.410000000000000142e+01 1.333616814033465658e+00
1.430000000000000071e+01 1.319449087314759073e+00
1.450000000000000000e+01 1.394148833540379773e+00
1.470000000000000107e+01 1.433672137894500986e+00
1.490000000000000036e+01 1.418004457570669841e+00
1.510000000000000142e+01 1.477275541546080317e+00
1.530000000000000071e+01 1.469145730079516987e+00
1.550000000000000000e+01 1.485235355976154858e+00
1.570000000000000107e+01 1.526735890279651509e+00
1.590000000000000036e+01 1.541294110674703788e+00
1.610000000000000142e+01 1.563605353830784805e+00
1.630000000000000071e+01 1.578755295723201835e+00
1.650000000000000000e+01 1.663114493860360588e+00
1.670000000000000284e+01 1.641775212544954288e+00
1.689999999999999858e+01 1.696051561497447624e+00
1.710000000000000142e+01 1.709131443954026830e+00
1.730000000000000071e+01 1.702207863839332092e+00
1.750000000000000000e+01 1.729350234489392513e+00
1.770000000000000284e+01 1.755366639375305127e+00
1.789999999999999858e+01 1.820233169839038601e+00
1.810000000000000142e+01 1.807396213208930735e+00
1.830000000000000071e+01 1.871320270125327756e+00
1.850000000000000000e+01 1.868331323699294222e+00
1.870000000000000284e+01 1.926479508596471213e+00
1.889999999999999858e+01 1.960322165773991099e+00
1.910000000000000142e+01 1.982914172514602669e+00
1.930000000000000426e+01 2.003042247647225160e+00
1.950000000000000000e+01 2.033471207130652658e+00
1.970000000000000284e+01 2.051058049533240002e+00
1.989999999999999858e+01 2.074952397584212349e+00
2.010000000000000142e+01 2.111019279347797983e+00
2.030000000000000426e+01 2.148182137083992860e+00
2.050000000000000000e+01 2.146758617124824742e+00
2.070000000000000284e+01 2.195708011190490083e+00
2.089999999999999858e+01 2.253297871942473218e+00
2.110000000000000142e+01 2.273917471909308485e+00
2.130000000000000426e+01 2.267456200700131763e+00
2.150000000000000000e+01 2.307407957304862922e+00
2.170000000000000284e+01 2.319838898298316909e+00
2.189999999999999858e+01 2.340409284406274271e+00
2.210000000000000142e+01 2.372148041000364582e+00
2.230000000000000426e+01 2.388808279739058626e+00
2.250000000000000000e+01 2.409818930988551156e+00
2.270000000000000284e+01 2.437513980851156781e+00
2.289999999999999858e+01 2.431829477579395604e+00
2.310000000000000142e+01 2.474383352241349421e+00
2.330000000000000426e+01 2.494307680775673219e+00
2.350000000000000000e+01 2.486812900108792856e+00
2.370000000000000284e+01 2.505451420246550764e+00
2.389999999999999858e+01 2.489566711179488134e+00
2.410000000000000142e+01 2.494317162862310866e+00
2.430000000000000426e+01 2.497312708257935832e+00
2.450000000000000000e+01 2.518153881761447277e+00
2.470000000000000284e+01 2.516757704959522446e+00
2.489999999999999858e+01 2.518152532171141544e+00
2.510000000000000142e+01 2.499537284018614969e+00
2.530000000000000426e+01 2.520384644528162355e+00
2.550000000000000000e+01 2.506787229574871212e+00
2.570000000000000284e+01 2.478138995096661912e+00
2.589999999999999858e+01 2.487901519904101022e+00
2.610000000000000142e+01 2.470093979945005902e+00
2.630000000000000426e+01 2.450084570566807507e+00
2.650000000000000000e+01 2.459102861675789065e+00
2.670000000000000284e+01 2.426697512908013277e+00
2.689999999999999858e+01 2.452073245281170433e+00
2.710000000000000142e+01 2.422496084298770835e+00
2.730000000000000426e+01 2.428178169428191868e+00
2.750000000000000000e+01 2.401581691813133634e+00
2.770000000000000284e+01 2.412939092221169535e+00
2.789999999999999858e+01 2.385914304244459494e+00
2.810000000000000142e+01 2.366279442577226000e+00
2.830000000000000426e+01 2.327938462431870192e+00
2.850000000000000000e+01 2.342522380309066676e+00
2.870000000000000284e+01 2.333507896636944245e+00
2.889999999999999858e+01 2.296316203629215291e+00
2.910000000000000142e+01 2.294581990711412889e+00
2.930000000000000426e+01 2.276527529957331542e+00
2.950000000000000000e+01 2.250378178267423923e+00
2.970000000000000284e+01 2.251380115989991104e+00
2.989999999999999858e+01 2.214185125928658682e+00
3.010000000000000142e+01 2.177045581840062471e+00
3.030000000000000426e+01 2.190468698038391615e+00
3.050000000000000000e+01 2.154938091214193996e+00
3.070000000000000284e+01 2.128094242372966072e+00
3.089999999999999858e+01 2.097817271772238978e+00
3.110000000000000142e+01 2.077770413560241280e+00
