r,block_1,block_2,block_3,block_4,block_5,block_6,block_7,block_8,block_9,block_10,block_11,block_12,block_13,block_14,block_15,block_16,block_17,block_18,block_19,block_20,block_21,block_22,block_23,block_24,block_25
8.900000000000000355e+00,0.000000000000000000e+00,5.332616153794825231e-02,1.834525611030419223e-01,2.665095074593747115e-02,5.227394809938541590e-04,0.000000000000000000e+00,1.045189541906581428e-03,3.136510670398445430e-03,1.800891738754688109e+00,1.238863693599936422e-01,1.045512326767444010e-03,2.346772714800361981e-01,2.300156656513244885e-02,8.467686293763862504e-02,0.000000000000000000e+00,5.227151672740361875e-04,1.688019634329123164e-01,3.501337287494508121e-01,7.145249574703724349e+00,7.683622996788925796e+00,9.999505780693318968e+00,9.571020630917686844e+00,7.859292071611043262e+00,1.069166019651841459e+01,9.529743632569509515e+00
9.100000000000001421e+00,1.000029816836217091e-03,6.350996834129260527e-02,2.009743991274975383e-01,3.099076117217717738e-02,5.000153367548640414e-04,1.999871032251795272e-03,4.998769174421950319e-04,5.000270995770139323e-03,1.872613822504665126e+00,1.220008984805932839e-01,0.000000000000000000e+00,2.529724513303750477e-01,2.550192347571019966e-02,1.034947009999074713e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.899575638582256254e-01,3.809010243418291530e-01,7.207144011260062655e+00,7.760168013930020869e+00,1.006120124536904292e+01,9.554410758813700610e+00,7.951704487593149295e+00,1.069980534646876436e+01,9.527404687401213934e+00
9.300000000000000711e+00,0.000000000000000000e+00,6.224423861388466567e-02,2.283235436245194816e-01,4.785840108017371669e-02,0.000000000000000000e+00,1.436087441958840139e-03,9.572176766559261762e-04,6.702536830063202458e-03,1.938003414448571160e+00,1.278209660074329512e-01,0.000000000000000000e+00,2.355078818155562359e-01,3.590720960192721189e-02,1.086653935560959322e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.991058207570421679e-01,4.264346681670877492e-01,7.313653693077300844e+00,7.816868393359919232e+00,1.007633066978818626e+01,9.722787971336547486e+00,7.935139314587935644e+00,1.069976165059927453e+01,9.594469841238803198e+00
9.500000000000000000e+00,2.293981826107891354e-03,6.882820594252059276e-02,2.211050893474663381e-01,4.586459562817014196e-02,0.000000000000000000e+00,1.376259305065282833e-03,2.752018496882964634e-03,9.634958579543407078e-03,1.860476875599434088e+00,1.362594611630528196e-01,1.835245600037025814e-03,2.692761124126100691e-01,2.936430668441968386e-02,1.045970969128062200e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.059474176689485292e-01,4.829726695389181534e-01,7.434263189767685631e+00,7.881237647448394057e+00,1.015650448183665588e+01,9.779214425609984218e+00,8.011100395529272333e+00,1.070170510467469249e+01,9.745206376936817350e+00
9.700000000000001066e+00,1.760290546229217748e-03,7.834289021060603098e-02,2.191217261095989854e-01,4.443276495467733678e-02,1.320219040633903440e-03,1.320093415897265242e-03,1.319853564219993815e-03,9.681834057021807688e-03,1.967625690822332629e+00,1.540219646822245103e-01,8.801741155342754580e-04,2.706071328711765478e-01,4.048852925089713173e-02,1.139695791609944137e-01,0.000000000000000000e+00,8.801050896344189776e-04,2.015022428415755851e-01,5.164956616497160535e-01,7.434514007249665823e+00,7.910820418572895640e+00,1.011597716733523455e+01,9.893610291907656062e+00,8.079396353504579409e+00,1.056459578485567796e+01,9.721927167381444690e+00
9.900000000000000355e+00,1.689888502889347202e-03,7.732223013881256435e-02,2.445729128591634660e-01,5.236936951173828264e-02,4.224724876322250348e-04,2.957026012420488435e-03,4.223555345168683388e-04,1.774426190312339974e-02,2.064685216886640973e+00,1.423699098684138575e-01,1.267457910486746589e-03,2.910429211593211773e-01,4.267163095716302451e-02,1.389820691670538844e-01,0.000000000000000000e+00,1.267358512627553366e-03,2.365244973147697383e-01,5.199125833134894403e-01,7.530914050330439480e+00,8.046952914890985298e+00,1.004505991900967032e+01,9.671530789873184375e+00,8.019496622846542522e+00,1.071905777268207061e+01,9.908818919860356900e+00
1.010000000000000142e+01,1.217720270363953708e-03,7.753804911842485104e-02,2.516226330275656009e-01,6.898152676408879358e-02,2.029535522535915425e-03,2.029342403168849385e-03,2.028973685945282233e-03,1.623666613761773000e-02,2.102662114699217266e+00,1.700711126446462773e-01,1.623680233518579649e-03,2.966766842332404508e-01,4.343400400746549178e-02,1.331266304329637440e-01,0.000000000000000000e+00,1.623552899634045105e-03,2.434823990926755499e-01,5.851480430351850837e-01,7.522595942560235116e+00,8.170671507419326574e+00,9.996119134357739355e+00,9.737114475667443259e+00,8.041585309227331280e+00,1.060597110340499150e+01,9.865241269707201610e+00
1.030000000000000071e+01,3.902969204706420708e-03,1.007094101750502790e-01,2.493605316120146576e-01,7.179109010494415244e-02,1.951486274088530624e-03,3.512341046620714221e-03,1.560756835105441996e-03,2.576022481101028494e-02,2.142406141780555995e+00,1.728976538572575272e-01,3.122477684215349981e-03,3.012674307963642550e-01,5.815689369438668821e-02,1.522034676027780031e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.633837268933439391e-01,6.320979109074689184e-01,7.674332873965464152e+00,8.051236079121542488e+00,1.000423864107100336e+01,9.879726191342268038e+00,8.194109875141899479e+00,1.063983338206860019e+01,9.956852069940312688e+00
1.050000000000000000e+01,3.004564127401003308e-03,9.766075121254456926e-02,2.538457630986069580e-01,7.696671520190123683e-02,4.506850051882138955e-03,2.628745702902739959e-03,1.126400604994605035e-03,2.854405514281468242e-02,2.114151904491957445e+00,1.926633489774665642e-01,2.629079763772958385e-03,3.214437709637664731e-01,5.746490991932599185e-02,1.464606351088753311e-01,0.000000000000000000e+00,1.502213476248645410e-03,2.819820535391220351e-01,6.533034548296379196e-01,7.609734955714534621e+00,8.055081975714465159e+00,9.937282466432264982e+00,9.800980846922923817e+00,8.124954336922984410e+00,1.046105019925459345e+01,9.955161698871823006e+00
1.070000000000000107e+01,3.978283283805042828e-03,1.063421831849141602e-01,2.704807425402717680e-01,9.255514922395992328e-02,4.701611544846670022e-03,6.147676216442653219e-03,2.530936152280716372e-03,2.929534570319108563e-02,2.167146514792421819e+00,2.072277401816331188e-01,2.893391747211080701e-03,3.341294454151872428e-01,6.944229368120619084e-02,1.576719084566930440e-01,0.000000000000000000e+00,2.531519233891388332e-03,2.758783367211121718e-01,7.140758336427442954e-01,7.651248494881848217e+00,7.969463344851478226e+00,9.878057518314447449e+00,9.759856825899381860e+00,8.182515914268648771e+00,1.053178869416247565e+01,9.846117129500225218e+00
1.090000000000000036e+01,4.530659157266708585e-03,1.059611942629542086e-01,2.700545344649759039e-01,9.546104892732781844e-02,6.621738286960519859e-03,7.666546335679269748e-03,4.529408814390692428e-03,4.007988511720105701e-02,2.197437740791716276e+00,2.097996597678630226e-01,3.833760299998830758e-03,3.345253478080012499e-01,6.970562785701621411e-02,1.623935482044178424e-01,0.000000000000000000e+00,2.787970650903418696e-03,3.066131326830335291e-01,7.577946173249823225e-01,7.582854806685549676e+00,8.069380922212886276e+00,9.848851602833143204e+00,9.820359622607755412e+00,8.100061490384828033e+00,1.048023031503675639e+01,9.786035884423110787e+00
1.110000000000000142e+01,3.696733963643933536e-03,1.112522307933842547e-01,2.661230096786014743e-01,1.021307911842373184e-01,4.368871154160586072e-03,9.072945906707317529e-03,3.359739783825855391e-03,4.234543964393214927e-02,2.151901872942566740e+00,2.302005374379018365e-01,8.065865685521476577e-03,3.558452978350314377e-01,8.133185675781612334e-02,1.626431172090383737e-01,0.000000000000000000e+00,2.352359664692690693e-03,3.306059398497155355e-01,7.781051384357973166e-01,7.691147406111851659e+00,8.024225505276403325e+00,9.709820268290874523e+00,9.743861458043779677e+00,8.124393290433513215e+00,1.046449259947340948e+01,9.963757117613326386e+00
1.130000000000000071e+01,5.512694386043982646e-03,1.092949556022417140e-01,2.804547726877972269e-01,1.118385919321760458e-01,5.836975526628454709e-03,1.199708578648563811e-02,4.538613081264379276e-03,5.545257198975239027e-02,2.234656085272559434e+00,2.350949233887086598e-01,6.485735338128201070e-03,3.573027416485507479e-01,1.002058977752251778e-01,1.864436752144693343e-01,0.000000000000000000e+00,2.594090682907002499e-03,3.433214962497133094e-01,8.214777816030367497e-01,7.626899814393818922e+00,8.031343736219737295e+00,9.729662344752190606e+00,9.715861445405028718e+00,8.168212640879307429e+00,1.033014221741522753e+01,9.816496512337664626e+00
1.150000000000000000e+01,6.261906636122319125e-03,1.142943280566566383e-01,3.096026122683523951e-01,1.148683167105552516e-01,7.827390000464897260e-03,1.314876391811842238e-02,5.634160662990461178e-03,7.013506428731858255e-02,2.221167068191828076e+00,2.438957875102461537e-01,4.383478287456115882e-03,3.684620924878170278e-01,1.026999529919890158e-01,1.881550502715301498e-01,0.000000000000000000e+00,2.504648298235720785e-03,3.521430780808405547e-01,8.541897267484184209e-01,7.628492737022204651e+00,8.119855128991138926e+00,9.603597258258606217e+00,9.669810950848237496e+00,8.139903476004842986e+00,1.030860225900529414e+01,9.841462746305291276e+00
1.170000000000000107e+01,7.562074111680373509e-03,1.252438714160707123e-01,2.703772657422252590e-01,1.300250341453661196e-01,9.981946378424852440e-03,1.391290428412719771e-02,6.652788716580980075e-03,7.108522977852550773e-02,2.253265380685335995e+00,2.389561768668943820e-01,6.049857537085203199e-03,3.692804730407676095e-01,1.146462725660062770e-01,2.035545432901526841e-01,0.000000000000000000e+00,3.629629853443123132e-03,3.867777711033536514e-01,8.920663396821915114e-01,7.629755260870922484e+00,8.034917364047441168e+00,9.565065501996757646e+00,9.781497220293807970e+00,8.184067336547595772e+00,1.027099340464318722e+01,9.836922890439128153e+00
1.190000000000000036e+01,8.772034449255906516e-03,1.251636053972751683e-01,2.853386642602252499e-01,1.286143273092160977e-01,1.374286574328885575e-02,1.344918447275530830e-02,5.261768158949535826e-03,7.105521143582575749e-02,2.339281628559703563e+00,2.447342663419313225e-01,8.187500448785935830e-03,3.961486022384579919e-01,1.137492348109294671e-01,2.002785602121061048e-01,0.000000000000000000e+00,3.216265784438899090e-03,3.765173367338299770e-01,9.386281941168461707e-01,7.678378641545120509e+00,8.025040947581118189e+00,9.604066588415257399e+00,9.745790597838206892e+00,8.254611494740277777e+00,1.018475440064316473e+01,9.725098164111567911e+00
1.210000000000000142e+01,7.636007658409210176e-03,1.213431054030853634e-01,2.723081317845237881e-01,1.489946953777739058e-01,1.894862782908285359e-02,2.290586279679873716e-02,8.482111467717346268e-03,9.078586005525721148e-02,2.279843110102130144e+00,2.729104426075594225e-01,1.074732592051555295e-02,4.052178242908556216e-01,1.332119871923100052e-01,2.135081011128888706e-01,0.000000000000000000e+00,3.393626236708884112e-03,3.969718764203500894e-01,9.652511411510791284e-01,7.640457559882666949e+00,7.938163887762488713e+00,9.422662090079059638e+00,9.574459379301025308e+00,8.245346089373475351e+00,1.026255973614439831e+01,9.833520855450890608e+00
1.230000000000000071e+01,1.012663488665206321e-02,1.270096239684884165e-01,2.815856604825832665e-01,1.737379742288709950e-01,2.052698019245932301e-02,2.654570153317285797e-02,7.387667174081632461e-03,8.594164546210238120e-02,2.272268281141424318e+00,2.649287158619792470e-01,1.231658116681244412e-02,4.082930710835009358e-01,1.374000698936296005e-01,2.339884162122559674e-01,0.000000000000000000e+00,6.842008479719399738e-03,4.284944752397613077e-01,1.010181326038150473e+00,7.649913191685363323e+00,8.007576716226573410e+00,9.447625869739878723e+00,9.691711533223724473e+00,8.240799084692572052e+00,1.019040329972719761e+01,9.778758122668106623e+00
1.250000000000000000e+01,1.404526048278848145e-02,1.184722600524167058e-01,2.938442568741334582e-01,1.676931175543003305e-01,2.173042162641230027e-02,2.146337395440284929e-02,9.802475873934509559e-03,1.094496982925403511e-01,2.311974472902531996e+00,2.867288801221387629e-01,1.325067994992177450e-02,4.305732573940866947e-01,1.515897252773154014e-01,2.284157305052683384e-01,0.000000000000000000e+00,5.829841948378742394e-03,4.535735595051059721e-01,1.047790923565807164e+00,7.613781328490783373e+00,8.018691565671613120e+00,9.356761715851760641e+00,9.598952485212901564e+00,8.289567253509162015e+00,1.011730855987562627e+01,9.739659358975162107e+00
1.270000000000000107e+01,1.489000335444520817e-02,1.350540984206062833e-01,2.931329497803579209e-01,1.799046630675106284e-01,2.798296131005275841e-02,2.900709855519354938e-02,7.442947052390780187e-03,1.204065834468684704e-01,2.332411547877904834e+00,2.929157308031418161e-01,1.386356086631271994e-02,4.096749863439009820e-01,1.655946590654073514e-01,2.492589993610531962e-01,0.000000000000000000e+00,6.931236822098545830e-03,4.599332938112572489e-01,1.074592929569255118e+00,7.586638822464230714e+00,7.949654085695752492e+00,9.347737405924803511e+00,9.658372205956474943e+00,8.319903064619778021e+00,1.002191006740241086e+01,9.575977276675997629e+00
1.290000000000000036e+01,1.741779358488447157e-02,1.266683471659258986e-01,2.833678375220372581e-01,1.910354297859491735e-01,3.309383616102372361e-02,3.284188497583755834e-02,1.144281985215456383e-02,1.390969143778006678e-01,2.295736288081687615e+00,3.057998243851941522e-01,1.517886037708712256e-02,4.221985142596852980e-01,1.704533259098640896e-01,2.502982974460867260e-01,0.000000000000000000e+00,8.210870658567157726e-03,4.716539476041607948e-01,1.133570000341381778e+00,7.496793457320051424e+00,7.927545902743754702e+00,9.202926786231323319e+00,9.571442748674559908e+00,8.353843680771170455e+00,1.005140992331054939e+01,9.712982739227403073e+00
1.310000000000000142e+01,1.713130870399543967e-02,1.312762958369241006e-01,2.882914948240994923e-01,2.211867606550351750e-01,3.764065418593538770e-02,4.004970536280074572e-02,1.350828917077724969e-02,1.348821838512399285e-01,2.334756006448576837e+00,3.148712101879069247e-01,2.026869138370469489e-02,4.335308710511819319e-01,1.997939521647269789e-01,2.600852771922336215e-01,0.000000000000000000e+00,7.479525683476451539e-03,4.966821818051094239e-01,1.134680839337093516e+00,7.593196943200189786e+00,7.846121282076832237e+00,9.211851793651996800e+00,9.436063672812961656e+00,8.187348798177726650e+00,1.003512796829177844e+01,9.600084111127923592e+00
1.330000000000000071e+01,2.153572916627804340e-02,1.325083989498298531e-01,2.838992771661834058e-01,2.361133374819862352e-01,4.190107416361071174e-02,4.891894526070412336e-02,1.146695117038075938e-02,1.467742544510050595e-01,2.279814800003266306e+00,3.148359283303379108e-01,1.896142637368494407e-02,4.351018222575669392e-01,2.076419898253730190e-01,2.621528548221906396e-01,0.000000000000000000e+00,8.660713041733386283e-03,5.120461586370035345e-01,1.199567169500072472e+00,7.481485552476295986e+00,7.939215314302952464e+00,9.190573413354616861e+00,9.296713974622571541e+00,8.312632378554599910e+00,9.956528216088054606e+00,9.533297572682663201e+00
1.350000000000000000e+01,2.226556986071533475e-02,1.329287213034752724e-01,2.964489955737554250e-01,2.527903573116436209e-01,4.384957820768174697e-02,5.156946683661411956e-02,1.521817841785375741e-02,1.722215658152323747e-01,2.261615775671092621e+00,3.541963680956202176e-01,2.249350664273936165e-02,4.586525548036148869e-01,2.172128130957559355e-01,2.805688887579025903e-01,0.000000000000000000e+00,1.022351937924326562e-02,5.460497891141985471e-01,1.213349285344168527e+00,7.469570829369228449e+00,7.769349657802484543e+00,8.954580500368859219e+00,9.288632294268435174e+00,8.258123131610487277e+00,9.814997097056838982e+00,9.461228007703569531e+00
1.370000000000000107e+01,2.426761281383373742e-02,1.434177651091385342e-01,2.796954219984421064e-01,2.664151431064572528e-01,5.140326026739948373e-02,5.801618477101116306e-02,1.654153335707263944e-02,1.725248719684426280e-01,2.286521164610077150e+00,3.399595612577644421e-01,1.963534834360861764e-02,4.462415584999374074e-01,2.217278482926188232e-01,3.030999886370058793e-01,0.000000000000000000e+00,1.191264784214335175e-02,5.699239694565194636e-01,1.261991533651032116e+00,7.284403884236057891e+00,7.836737470082619339e+00,8.869948130011822585e+00,9.148236136596922918e+00,8.165280207675621682e+00,9.779772296099372042e+00,9.398095587222631053e+00
1.390000000000000036e+01,2.207411754930955691e-02,1.333189034055643485e-01,2.922753766921973306e-01,2.823703790005805403e-01,6.065029726129394366e-02,6.257315062011381546e-02,1.799722482062067475e-02,2.063873154233915042e-01,2.307566835234227121e+00,3.456772058877623510e-01,3.021895698705679215e-02,4.551351711873986572e-01,2.438979763684173130e-01,2.978692979168810484e-01,0.000000000000000000e+00,1.307242421746450389e-02,5.947790038911080490e-01,1.286569802709806920e+00,7.301103310578232808e+00,7.724087398695028028e+00,8.853291937630819675e+00,9.121299414798716754e+00,8.185992995653281312e+00,9.655502074803909096e+00,9.358865521723028991e+00
1.410000000000000142e+01,2.540958330994263700e-02,1.333131248322048934e-01,2.840428196396348470e-01,2.935718606451542811e-01,6.727297081864269668e-02,7.309772722221655195e-02,2.082177945297749785e-02,2.066141083058851136e-01,2.272145316546136939e+00,3.628073798434881536e-01,2.707667276950886937e-02,4.527276412104409564e-01,2.578565488881790491e-01,3.019746801943114511e-01,0.000000000000000000e+00,1.353727466772024386e-02,6.169634055912012194e-01,1.333616814033465658e+00,7.233537369441279452e+00,7.653998757865707603e+00,8.769872684417295616e+00,9.053673632530029991e+00,8.103102244583949343e+00,9.673607204163049644e+00,9.227898369741874163e+00
1.430000000000000071e+01,2.227392486016415568e-02,1.271800322286641416e-01,2.789876733447698154e-01,3.301532877181701520e-01,7.228907260876690777e-02,7.997609698147953305e-02,2.327994956229062148e-02,2.148473679804846770e-01,2.250748562435653355e+00,3.699413369537729590e-01,2.895705121162961762e-02,4.684973930262431585e-01,2.731717742798104864e-01,2.968266227063812712e-01,0.000000000000000000e+00,1.498359260933382169e-02,6.417315162028739417e-01,1.319449087314759073e+00,7.155326747133213594e+00,7.536178409376083742e+00,8.645719375813241570e+00,8.949388320877764258e+00,8.184638252125690627e+00,9.495611964881673472e+00,9.261290936746121361e+00
1.450000000000000000e+01,2.855672055595196573e-02,1.337412338854389315e-01,2.729199557213473071e-01,3.335119009355072550e-01,7.976194298412751793e-02,8.526823449346480899e-02,2.205151752388541386e-02,2.369280857070087121e-01,2.257232482543456875e+00,3.820606486939388535e-01,2.993630184112660089e-02,4.840185061190321325e-01,2.777021555792226759e-01,3.276864373973358835e-01,0.000000000000000000e+00,1.890565525032673194e-02,6.759338160449329669e-01,1.394148833540379773e+00,7.043593562059652591e+00,7.566671771005466063e+00,8.476399343754108529e+00,8.784556296890379201e+00,7.995475909566544637e+00,9.343576017507405851e+00,9.081608954904590192e+00
1.470000000000000107e+01,3.142575342594701449e-02,1.460333485658437402e-01,2.889182159504190550e-01,3.741120476135257333e-01,8.757061962479854855e-02,9.944163434477394647e-02,2.394594568884971311e-02,2.542865338824263355e-01,2.215392601619035506e+00,3.897472400262391723e-01,4.177462651523827092e-02,4.640403527151346075e-01,3.096727677335525120e-01,3.387575057552936753e-01,0.000000000000000000e+00,2.165212200848894847e-02,7.208852011300410645e-01,1.433672137894500986e+00,6.958628124274005344e+00,7.490389301466093386e+00,8.326248842455969523e+00,8.674751371768842034e+00,7.955707562029854962e+00,9.364070274481365530e+00,9.008982763564794993e+00
1.490000000000000036e+01,3.282591417503701731e-02,1.393413409167097716e-01,2.866221581438249677e-01,3.770013569550955124e-01,1.068708234954602321e-01,9.044924487926032930e-02,2.423972250617707075e-02,2.853685978423800007e-01,2.199217843494473801e+00,4.073306077543530912e-01,3.599777867791115887e-02,4.841150776559457469e-01,3.178290289222618914e-01,3.200267349436869413e-01,1.864359484823235110e-04,2.331279509320043769e-02,7.430576826517356626e-01,1.418004457570669841e+00,6.833691290482828862e+00,7.319197191464438923e+00,8.289759273486570379e+00,8.570247718627234335e+00,7.816689261019590163e+00,9.201274444216931414e+00,8.984508174325181784e+00
1.510000000000000142e+01,4.067906798113617856e-02,1.336767911250190954e-01,2.723616566415519857e-01,4.028449077152910229e-01,1.075090574760538126e-01,1.105857870829391049e-01,3.213485700013587326e-02,2.874845297581126724e-01,2.168225147669691211e+00,4.151350963413925621e-01,4.631027796614104602e-02,4.762785525964414179e-01,3.192726045283712510e-01,3.324881222766546962e-01,3.630600524155475528e-04,2.469687795996737545e-02,7.781533359426577867e-01,1.477275541546080317e+00,6.767550173905720889e+00,7.370883498699725145e+00,8.117372603978965984e+00,8.396840633010697275e+00,7.815508779813391982e+00,9.072448739962553077e+00,8.878271231720114898e+00
1.530000000000000071e+01,3.661546206130176367e-02,1.355121279395093137e-01,2.707703439364318454e-01,4.300464276737696045e-01,1.121460040254353002e-01,1.208019437295501097e-01,3.112339545623379541e-02,3.019522591850646864e-01,2.158079570531541425e+00,4.266401528876646032e-01,4.546126628879153947e-02,4.727514735071022267e-01,3.663482160978387969e-01,3.516214567832581239e-01,1.060891374897480685e-03,2.458607179015392247e-02,7.867678783346624405e-01,1.469145730079516987e+00,6.668193787749522095e+00,7.098419183238398489e+00,7.984176794758766071e+00,8.222791651155613835e+00,7.791904636805543127e+00,9.017911620603426215e+00,8.769707387038517155e+00
1.550000000000000000e+01,3.705546413118075005e-02,1.366917194582619455e-01,2.793370514404521221e-01,4.434860262253365604e-01,1.223693119582086736e-01,1.299403966911616692e-01,3.480529318581276205e-02,3.378161883748676542e-01,2.103264336874307805e+00,4.287996505036696382e-01,4.757043371990087033e-02,4.713145932046952091e-01,3.574722699804198101e-01,3.541526035872282763e-01,6.891270277327575956e-04,3.119410602077127975e-02,8.350014860822602136e-01,1.485235355976154858e+00,6.617179062182525939e+00,7.131366172491803823e+00,7.840462171445607531e+00,8.076757196052591681e+00,7.692443783043108496e+00,8.794794922550389416e+00,8.679435154160140442e+00
1.570000000000000107e+01,4.014911183470500772e-02,1.416318206447824413e-01,2.731054174396236323e-01,4.685326334082188238e-01,1.364063043407045539e-01,1.353854922234639102e-01,3.593949285043379627e-02,3.504313358617618945e-01,2.133680591477938648e+00,4.404544256562016313e-01,5.224595380711300613e-02,4.661018082374306926e-01,3.820219442100466489e-01,3.665199367986646251e-01,1.511283864532513921e-03,3.493989117894794050e-02,8.506433914458062517e-01,1.526735890279651509e+00,6.482253938445738051e+00,6.912025129635615883e+00,7.713356622677875585e+00,7.987012637760621203e+00,7.596497818347194730e+00,8.761608643128194984e+00,8.575939214776690633e+00
1.590000000000000036e+01,4.405909015208776813e-02,1.441521547393545266e-01,2.649680405318863841e-01,5.147820346529615732e-01,1.464269901052964451e-01,1.347851743265525981e-01,3.995335005289660235e-02,3.683691810293998059e-01,2.046599926564871552e+00,4.780877200421332907e-01,6.109508985629355515e-02,4.870392561935819598e-01,3.724718992991463695e-01,3.521166161835426744e-01,2.455839600901192545e-03,3.341131612204571721e-02,9.107606747901666466e-01,1.541294110674703788e+00,6.357221960042660491e+00,6.910085579099384034e+00,7.560814428432495404e+00,7.889373376553669992e+00,7.500457584080045592e+00,8.571073804988881051e+00,8.539391205049099653e+00
1.610000000000000142e+01,3.865816615795204109e-02,1.391551421455383686e-01,2.758353686889367662e-01,5.159652352578051326e-01,1.630992622279081039e-01,1.576529421655123442e-01,4.567431525079888172e-02,3.894665579508685416e-01,2.023705846673153452e+00,4.728330691538323305e-01,6.613638536075072683e-02,4.935420045822321300e-01,3.802092234464831688e-01,3.672228264549920462e-01,2.075844077790713407e-03,4.217061949059271175e-02,9.456076667650225032e-01,1.563605353830784805e+00,6.279973306392550469e+00,6.831498891027235842e+00,7.480659314090459588e+00,7.669827218903175314e+00,7.449791851978367241e+00,8.530667107245195169e+00,8.375827927829204711e+00
1.630000000000000071e+01,3.771533137334937003e-02,1.458927237615043615e-01,2.717570220557085081e-01,5.494973746251711200e-01,1.672255588053946362e-01,1.695471532552766392e-01,4.487197439951989830e-02,4.208011467745562673e-01,2.039340471879595995e+00,4.745479571151319242e-01,6.826386975451581574e-02,4.663897933358288062e-01,4.055362330676239302e-01,3.609158310927961799e-01,2.648359744519750408e-03,4.628488433814292868e-02,9.795713247959000336e-01,1.578755295723201835e+00,6.185876904112049601e+00,6.677198844396746935e+00,7.240720127672786610e+00,7.532787816980956563e+00,7.386869719407309631e+00,8.450072562791643094e+00,8.272987041806992181e+00
1.650000000000000000e+01,4.562798270510144694e-02,1.442027600018380429e-01,2.627758708625178574e-01,5.569350268462495146e-01,1.724739223745921091e-01,1.782365101878435887e-01,5.549872520668121950e-02,4.386477017397374945e-01,2.008606000517721313e+00,4.839499375447423035e-01,6.966100298405937530e-02,4.772025015818108784e-01,4.191881870175195313e-01,3.654505330118462680e-01,3.952836545994330847e-03,5.611985642969730820e-02,1.021808068814849202e+00,1.663114493860360588e+00,6.069678753710762820e+00,6.601949217398593639e+00,7.152316052627837095e+00,7.371357172295357252e+00,7.222419524520462097e+00,8.235669737738625429e+00,8.163365053817377870e+00
1.670000000000000284e+01,4.676873680729754651e-02,1.428483999413491246e-01,2.666141229828402626e-01,5.850854612303569846e-01,1.891537197919699320e-01,1.867603900953235807e-01,5.625542704376804842e-02,4.550783280070906378e-01,1.969544464412982698e+00,4.960344175156740643e-01,8.077151290646383819e-02,4.863273994768422814e-01,4.291041726872615869e-01,3.577889668977243254e-01,4.155550958025377821e-03,5.641685267172722590e-02,1.047502926393814704e+00,1.641775212544954288e+00,5.882112993077780239e+00,6.517973086169957853e+00,6.909892108535631294e+00,7.254198234902174747e+00,7.174009260839127045e+00,8.145432482584466172e+00,8.099341375483730232e+00
1.689999999999999858e+01,5.059762924553141278e-02,1.613820127494027534e-01,2.671540787105730064e-01,6.197264585327965092e-01,2.093496825782173443e-01,1.990372321710804637e-01,6.333828618925531340e-02,4.859810556680367877e-01,1.925669122415027301e+00,4.903075649538345404e-01,8.438047343250477950e-02,4.828576684800282015e-01,4.388710878220271616e-01,3.719856690764116736e-01,6.086666779493260862e-03,6.654226792529506496e-02,1.102430204977523864e+00,1.696051561497447624e+00,5.842591419513303741e+00,6.325322153643411660e+00,6.841380997651396179e+00,7.083519185819926456e+00,7.088154933124098278e+00,7.986398304864373188e+00,7.985311285063991349e+00
1.710000000000000142e+01,5.735101005220386711e-02,1.443163225326100085e-01,2.719851200561306803e-01,6.595327387411510367e-01,2.071718508222653299e-01,2.077185138113921969e-01,6.781124075043752641e-02,5.256596045340042878e-01,1.906378288734362325e+00,5.118993742994307761e-01,9.190623519055608759e-02,4.577533288670139755e-01,4.458005296787715954e-01,3.784860017671983212e-01,6.652875563103417128e-03,7.080048353415362150e-02,1.107939210576725841e+00,1.709131443954026830e+00,5.775119113115249725e+00,6.228788301841858832e+00,6.719661076833093105e+00,6.920634324812378502e+00,6.981670998104648973e+00,7.886049794685692227e+00,7.870970908832755519e+00
1.730000000000000071e+01,5.105197433920814765e-02,1.430744011255447312e-01,2.608913000332156451e-01,6.801932232882903495e-01,2.191501263611944361e-01,2.159474719320389202e-01,7.441296019145500484e-02,5.256129518635526132e-01,1.853008853074196161e+00,5.186708799590628027e-01,9.712645099109759594e-02,4.964772964475520634e-01,4.695889001506038940e-01,3.750425207343253131e-01,9.127579122369201825e-03,7.567521683966314805e-02,1.158959894960197579e+00,1.702207863839332092e+00,5.647897703564361827e+00,6.165166283038109540e+00,6.473904096880828796e+00,6.801386083918274039e+00,6.838614466952027904e+00,7.824974838216404827e+00,7.749655161912651025e+00
1.750000000000000000e+01,5.746340081756193263e-02,1.536158216623322859e-01,2.655067769488228535e-01,6.962280959790604351e-01,2.320171300578593720e-01,2.286151712896223043e-01,7.961553527204182079e-02,5.761353429504915136e-01,1.827122311707571889e+00,5.433887595256109426e-01,1.126319564382436689e-01,4.822200493141611255e-01,4.643254565565574921e-01,3.780109472897121847e-01,9.731065280547701937e-03,8.734038149108271087e-02,1.175741477702870297e+00,1.729350234489392513e+00,5.542391908186093730e+00,6.048043102831186069e+00,6.391659400204510177e+00,6.644517651778532041e+00,6.817881733461334193e+00,7.596178418442195657e+00,7.694927142596899472e+00
