# r[A]  g(r)
1.000000000000000056e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 0.000000000000000000e+00
1.700000000000000178e+00 0.000000000000000000e+00
1.899999999999999911e+00 0.000000000000000000e+00
2.100000000000000089e+00 0.000000000000000000e+00
2.300000000000000266e+00 0.000000000000000000e+00
2.500000000000000000e+00 0.000000000000000000e+00
2.700000000000000178e+00 0.000000000000000000e+00
2.900000000000000355e+00 0.000000000000000000e+00
3.100000000000000089e+00 0.000000000000000000e+00
3.300000000000000266e+00 0.000000000000000000e+00
3.500000000000000000e+00 0.000000000000000000e+00
3.700000000000000178e+00 0.000000000000000000e+00
3.900000000000000355e+00 0.000000000000000000e+00
4.099999999999999645e+00 0.000000000000000000e+00
4.300000000000000711e+00 0.000000000000000000e+00
4.500000000000000000e+00 0.000000000000000000e+00
4.700000000000001066e+00 0.000000000000000000e+00
4.900000000000000355e+00 0.000000000000000000e+00
5.099999999999999645e+00 0.000000000000000000e+00
5.300000000000000711e+00 0.000000000000000000e+00
5.500000000000000000e+00 0.000000000000000000e+00
5.700000000000001066e+00 0.000000000000000000e+00
5.900000000000000355e+00 0.000000000000000000e+00
6.099999999999999645e+00 0.000000000000000000e+00
6.300000000000000711e+00 0.000000000000000000e+00
6.500000000000000000e+00 0.000000000000000000e+00
6.700000000000001066e+00 0.000000000000000000e+00
6.900000000000000355e+00 0.000000000000000000e+00
7.099999999999999645e+00 0.000000000000000000e+00
7.300000000000000711e+00 0.000000000000000000e+00
7.500000000000000000e+00 0.000000000000000000e+00
7.700000000000001066e+00 0.000000000000000000e+00
7.900000000000000355e+00 0.000000000000000000e+00
8.100000000000001421e+00 0.000000000000000000e+00
8.300000000000000711e+00 0.000000000000000000e+00
8.500000000000000000e+00 0.000000000000000000e+00
8.699999999999999289e+00 0.000000000000000000e+00
8.900000000000000355e+00 5.227151672740361875e-04
9.100000000000001421e+00 0.000000000000000000e+00
9.300000000000000711e+00 0.000000000000000000e+00
9.500000000000000000e+00 0.000000000000000000e+00
9.700000000000001066e+00 8.801050896344189776e-04
9.900000000000000355e+00 1.267358512627553366e-03
1.010000000000000142e+01 1.623552899634045105e-03
1.030000000000000071e+01 0.000000000000000000e+00
1.050000000000000000e+01 1.502213476248645410e-03
1.070000000000000107e+01 2.531519233891388332e-03
1.090000000000000036e+01 2.787970650903418696e-03
1.110000000000000142e+01 2.352359664692690693e-03
1.130000000000000071e+01 2.594090682907002499e-03
1.150000000000000000e+01 2.504648298235720785e-03
1.170000000000000107e+01 3.629629853443123132e-03
1.190000000000000036e+01 3.216265784438899090e-03
1.210000000000000142e+01 3.393626236708884112e-03
1.230000000000000071e+01 6.842008479719399738e-03
1.250000000000000000e+01 5.829841948378742394e-03
1.270000000000000107e+01 6.931236822098545830e-03
1.290000000000000036e+01 8.210870658567157726e-03
1.310000000000000142e+01 7.479525683476451539e-03
1.330000000000000071e+01 8.660713041733386283e-03
1.350000000000000000e+01 1.022351937924326562e-02
1.370000000000000107e+01 1.191264784214335175e-02
1.390000000000000036e+01 1.307242421746450389e-02
1.410000000000000142e+01 1.353727466772024386e-02
1.430000000000000071e+01 1.498359260933382169e-02
1.450000000000000000e+01 1.890565525032673194e-02
1.470000000000000107e+01 2.165212200848894847e-02
1.490000000000000036e+01 2.331279509320043769e-02
1.510000000000000142e+01 2.469687795996737545e-02
1.530000000000000071e+01 2.458607179015392247e-02
1.550000000000000000e+01 3.119410602077127975e-02
1.570000000000000107e+01 3.493989117894794050e-02
1.590000000000000036e+01 3.341131612204571721e-02
1.610000000000000142e+01 4.217061949059271175e-02
1.630000000000000071e+01 4.628488433814292868e-02
1.650000000000000000e+01 5.611985642969730820e-02
1.670000000000000284e+01 5.641685267172722590e-02
1.689999999999999858e+01 6.654226792529506496e-02
1.710000000000000142e+01 7.080048353415362150e-02
1.730000000000000071e+01 7.567521683966314805e-02
1.750000000000000000e+01 8.734038149108271087e-02
1.770000000000000284e+01 9.502571100605462784e-02
1.789999999999999858e+01 9.756628357642864457e-02
1.810000000000000142e+01 1.086926741095820270e-01
1.830000000000000071e+01 1.164683147615578618e-01
1.850000000000000000e+01 1.283604078113800839e-01
1.870000000000000284e+01 1.328522441547111133e-01
1.889999999999999858e+01 1.483698643287691687e-01
1.910000000000000142e+01 1.552668654802156489e-01
1.930000000000000426e+01 1.615141219583399734e-01
1.950000000000000000e+01 1.771649940698132031e-01
1.970000000000000284e+01 1.806276228830233921e-01
1.989999999999999858e+01 1.865298893254328794e-01
2.010000000000000142e+01 2.046660263728480034e-01
2.030000000000000426e+01 2.165285046400562408e-01
2.050000000000000000e+01 2.220783058783251385e-01
2.070000000000000284e+01 2.352980277987141988e-01
2.089999999999999858e+01 2.459828713644646447e-01
2.110000000000000142e+01 2.640344657576049192e-01
2.130000000000000426e+01 2.743405275568756574e-01
2.150000000000000000e+01 2.838609020452890763e-01
2.170000000000000284e+01 2.954473686180626446e-01
2.189999999999999858e+01 2.990542826609433047e-01
2.210000000000000142e+01 3.236769727253667739e-01
2.230000000000000426e+01 3.314690101009058476e-01
2.250000000000000000e+01 3.420420680633479704e-01
2.270000000000000284e+01 3.570942995367372141e-01
2.289999999999999858e+01 3.666754864089725729e-01
2.310000000000000142e+01 3.859601789772065250e-01
2.330000000000000426e+01 4.029298971623294090e-01
2.350000000000000000e+01 4.002244481334941151e-01
2.370000000000000284e+01 4.167925290861956844e-01
2.389999999999999858e+01 4.371015703861607093e-01
2.410000000000000142e+01 4.534025193133526255e-01
2.430000000000000426e+01 4.548752319308994596e-01
2.450000000000000000e+01 4.812796884165224109e-01
2.470000000000000284e+01 4.780644600172964109e-01
2.489999999999999858e+01 5.117539310475738290e-01
2.510000000000000142e+01 5.317602271655301749e-01
2.530000000000000426e+01 5.372293408643872281e-01
2.550000000000000000e+01 5.521409904424625648e-01
2.570000000000000284e+01 5.722926384986457560e-01
2.589999999999999858e+01 5.941656791808686000e-01
2.610000000000000142e+01 6.091038060467429682e-01
2.630000000000000426e+01 6.135834915269609002e-01
2.650000000000000000e+01 6.484011950881818365e-01
2.670000000000000284e+01 6.563805635245406611e-01
2.689999999999999858e+01 6.641090469429943299e-01
2.710000000000000142e+01 6.895802335129547211e-01
2.730000000000000426e+01 7.042918207209900583e-01
2.750000000000000000e+01 7.169710033835056118e-01
2.770000000000000284e+01 7.385476179278757103e-01
2.789999999999999858e+01 7.419868335863222253e-01
2.810000000000000142e+01 7.593071327917769731e-01
2.830000000000000426e+01 7.893005726533508515e-01
2.850000000000000000e+01 7.999266910372456740e-01
2.870000000000000284e+01 8.120911960075863911e-01
2.889999999999999858e+01 8.320730252467315458e-01
2.910000000000000142e+01 8.422870940775302184e-01
2.930000000000000426e+01 8.530620848122183464e-01
2.950000000000000000e+01 8.781228473969610038e-01
2.970000000000000284e+01 8.785407037355659199e-01
2.989999999999999858e+01 9.007294049165106564e-01
3.010000000000000142e+01 9.077197386924242828e-01
3.030000000000000426e+01 9.190929321931899931e-01
3.050000000000000000e+01 9.388147810443500108e-01
3.070000000000000284e+01 9.443273181012056261e-01
3.089999999999999858e+01 9.647101519600279618e-01
3.110000000000000142e+01 9.758875206687895876e-01
