# r[A]  g(r)
1.000000000000000056e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 0.000000000000000000e+00
1.700000000000000178e+00 0.000000000000000000e+00
1.899999999999999911e+00 1.145795003745931837e-02
2.100000000000000089e+00 9.380980242149457304e-03
2.300000000000000266e+00 0.000000000000000000e+00
2.500000000000000000e+00 6.620691812689721671e-03
2.700000000000000178e+00 1.135321557642219627e-02
2.900000000000000355e+00 3.936740995437688906e-02
3.100000000000000089e+00 1.722665442525087368e-02
3.300000000000000266e+00 7.601234908571540168e-03
3.500000000000000000e+00 3.378786137270375911e-02
3.700000000000000178e+00 2.721123674913655463e-02
3.900000000000000355e+00 2.177110927363000090e-02
4.099999999999999645e+00 1.477448593252088209e-02
4.300000000000000711e+00 4.477439740665421081e-03
4.500000000000000000e+00 3.066265102190395345e-02
4.700000000000001066e+00 1.873931478667149875e-02
4.900000000000000355e+00 2.413740279962288404e-02
5.099999999999999645e+00 3.660553694694202581e-02
5.300000000000000711e+00 5.894835235218738589e-02
5.500000000000000000e+00 3.831772802302389064e-02
5.700000000000001066e+00 4.969186456541126867e-02
5.900000000000000355e+00 6.302969605056635283e-02
6.099999999999999645e+00 5.896472102759867800e-02
6.300000000000000711e+00 7.509826037316287561e-02
6.500000000000000000e+00 6.858861224695579628e-02
6.700000000000001066e+00 8.392174216625612748e-02
6.900000000000000355e+00 9.390962803034447193e-02
7.099999999999999645e+00 1.116884968475535117e-01
7.300000000000000711e+00 1.025453562021502452e-01
7.500000000000000000e+00 1.265887573230747853e-01
7.700000000000001066e+00 1.256844620704441196e-01
7.900000000000000355e+00 1.406285292783838736e-01
8.100000000000001421e+00 1.520687207674257524e-01
8.300000000000000711e+00 1.580496367369536859e-01
8.500000000000000000e+00 1.621599118329710154e-01
8.699999999999999289e+00 1.936246219647023148e-01
8.900000000000000355e+00 1.834525611030419223e-01
9.100000000000001421e+00 2.009743991274975383e-01
9.300000000000000711e+00 2.283235436245194816e-01
9.500000000000000000e+00 2.211050893474663381e-01
9.700000000000001066e+00 2.191217261095989854e-01
9.900000000000000355e+00 2.445729128591634660e-01
1.010000000000000142e+01 2.516226330275656009e-01
1.030000000000000071e+01 2.493605316120146576e-01
1.050000000000000000e+01 2.538457630986069580e-01
1.070000000000000107e+01 2.704807425402717680e-01
1.090000000000000036e+01 2.700545344649759039e-01
1.110000000000000142e+01 2.661230096786014743e-01
1.130000000000000071e+01 2.804547726877972269e-01
1.150000000000000000e+01 3.096026122683523951e-01
1.170000000000000107e+01 2.703772657422252590e-01
1.190000000000000036e+01 2.853386642602252499e-01
1.210000000000000142e+01 2.723081317845237881e-01
1.230000000000000071e+01 2.815856604825832665e-01
1.250000000000000000e+01 2.938442568741334582e-01
1.270000000000000107e+01 2.931329497803579209e-01
1.290000000000000036e+01 2.833678375220372581e-01
1.310000000000000142e+01 2.882914948240994923e-01
1.330000000000000071e+01 2.838992771661834058e-01
1.350000000000000000e+01 2.964489955737554250e-01
1.370000000000000107e+01 2.796954219984421064e-01
1.390000000000000036e+01 2.922753766921973306e-01
1.410000000000000142e+01 2.840428196396348470e-01
1.430000000000000071e+01 2.789876733447698154e-01
1.450000000000000000e+01 2.729199557213473071e-01
1.470000000000000107e+01 2.889182159504190550e-01
1.490000000000000036e+01 2.866221581438249677e-01
1.510000000000000142e+01 2.723616566415519857e-01
1.530000000000000071e+01 2.707703439364318454e-01
1.550000000000000000e+01 2.793370514404521221e-01
1.570000000000000107e+01 2.731054174396236323e-01
1.590000000000000036e+01 2.649680405318863841e-01
1.610000000000000142e+01 2.758353686889367662e-01
1.630000000000000071e+01 2.717570220557085081e-01
1.650000000000000000e+01 2.627758708625178574e-01
1.670000000000000284e+01 2.666141229828402626e-01
1.689999999999999858e+01 2.671540787105730064e-01
1.710000000000000142e+01 2.719851200561306803e-01
1.730000000000000071e+01 2.608913000332156451e-01
1.750000000000000000e+01 2.655067769488228535e-01
1.770000000000000284e+01 2.760592082928234325e-01
1.789999999999999858e+01 2.728967009213069117e-01
1.810000000000000142e+01 2.623497968855351137e-01
1.830000000000000071e+01 2.691329541644972845e-01
1.850000000000000000e+01 2.693937291190672823e-01
1.870000000000000284e+01 2.659116413429003511e-01
1.889999999999999858e+01 2.744536359836776129e-01
1.910000000000000142e+01 2.772475492909590167e-01
1.930000000000000426e+01 2.790892830096424193e-01
1.950000000000000000e+01 2.721961201437187450e-01
1.970000000000000284e+01 2.751250353087123512e-01
1.989999999999999858e+01 2.855136285200398083e-01
2.010000000000000142e+01 2.903125618167392008e-01
2.030000000000000426e+01 2.726648818989588774e-01
2.050000000000000000e+01 2.900291103996300301e-01
2.070000000000000284e+01 2.937274032691465919e-01
2.089999999999999858e+01 2.947674024318883701e-01
2.110000000000000142e+01 3.041776732998505706e-01
2.130000000000000426e+01 3.050625741407245739e-01
2.150000000000000000e+01 3.037125162068040618e-01
2.170000000000000284e+01 3.135261348614025723e-01
2.189999999999999858e+01 3.227596001363997047e-01
2.210000000000000142e+01 3.263534211892385462e-01
2.230000000000000426e+01 3.239392298160562733e-01
2.250000000000000000e+01 3.429852802516616950e-01
2.270000000000000284e+01 3.408247242984597802e-01
2.289999999999999858e+01 3.446080945961510489e-01
2.310000000000000142e+01 3.525547754161084124e-01
2.330000000000000426e+01 3.711605326413358608e-01
2.350000000000000000e+01 3.661442860373221864e-01
2.370000000000000284e+01 3.776807096117990037e-01
2.389999999999999858e+01 3.868243622657841496e-01
2.410000000000000142e+01 3.948296321199875614e-01
2.430000000000000426e+01 3.954385972238894098e-01
2.450000000000000000e+01 4.097008039561019777e-01
2.470000000000000284e+01 4.144256165864266261e-01
2.489999999999999858e+01 4.236206252596946276e-01
2.510000000000000142e+01 4.376626040635865911e-01
2.530000000000000426e+01 4.440298731214165628e-01
2.550000000000000000e+01 4.541555109651739253e-01
2.570000000000000284e+01 4.619075593365828403e-01
2.589999999999999858e+01 4.700458263304997386e-01
2.610000000000000142e+01 4.769697168438352120e-01
2.630000000000000426e+01 4.825520395886656599e-01
2.650000000000000000e+01 5.005874797536778997e-01
2.670000000000000284e+01 5.161720022037192823e-01
2.689999999999999858e+01 5.201397550669270009e-01
2.710000000000000142e+01 5.286135785995181857e-01
2.730000000000000426e+01 5.429502655512915554e-01
2.750000000000000000e+01 5.450452230340459003e-01
2.770000000000000284e+01 5.621314450077034008e-01
2.789999999999999858e+01 5.744185294810983944e-01
2.810000000000000142e+01 5.848319877835398417e-01
2.830000000000000426e+01 5.836254408428989127e-01
2.850000000000000000e+01 6.055358917020895460e-01
2.870000000000000284e+01 6.188394728359246644e-01
2.889999999999999858e+01 6.169462510343941553e-01
2.910000000000000142e+01 6.333315988852582512e-01
2.930000000000000426e+01 6.382663818799593214e-01
2.950000000000000000e+01 6.449601061188875439e-01
2.970000000000000284e+01 6.634317085756804566e-01
2.989999999999999858e+01 6.682937236498481814e-01
3.010000000000000142e+01 6.752531766663876223e-01
3.030000000000000426e+01 6.761540043207112660e-01
3.050000000000000000e+01 6.868534325204295188e-01
3.070000000000000284e+01 6.966904344222101253e-01
3.089999999999999858e+01 6.969801998641952379e-01
3.110000000000000142e+01 7.098751377448792033e-01
