frame,time_ps,n_coordination_water
311,0.31199997251904577,499
312,0.31299997243096583,520
313,0.31399997234288585,526
314,0.31499997225480586,507
315,0.3159999721667259,508
316,0.3169999720786459,504
317,0.3179999719905659,549
318,0.3189999719024859,556
319,0.3199999718144059,513
320,0.32099997172632594,510
321,0.32199997163824595,482
322,0.322999971550166,523
323,0.32399997146208603,503
324,0.32499997137400605,556
325,0.32599997128592606,482
326,0.3269999711978461,495
327,0.3279999711097661,478
328,0.3289999710216861,475
329,0.3299999709336061,497
330,0.3309999708455261,507
331,0.33199997075744614,493
332,0.3329999706693662,461
333,0.3339999705812862,481
334,0.33499997049320623,495
335,0.33599997040512625,477
336,0.33699997031704626,535
337,0.3379999702289663,482
338,0.3389999701408863,477
339,0.3399999700528063,495
340,0.3409999699647263,497
341,0.3419999698766463,479
342,0.34299996978856634,491
343,0.3439999697004864,471
344,0.3449999696124064,481
345,0.34599996952432643,494
346,0.34699996943624645,493
347,0.34799996934816646,491
348,0.3489999692600865,529
349,0.3499999691720065,505
350,0.3509999690839265,486
351,0.3519999689958465,557
352,0.3529999689077665,500
353,0.3539999688196866,514
354,0.3549999687316066,527
355,0.3559999686435266,508
356,0.35699996855544663,508
357,0.35799996846736665,468
358,0.35899996837928666,521
359,0.3599999682912067,521
360,0.3609999682031267,549
361,0.3619999681150467,492
362,0.3629999680269667,488
363,0.3639999679388868,579
364,0.3649999678508068,496
365,0.3659999677627268,497
366,0.3669999676746468,485
367,0.36799996758656683,500
368,0.36899996749848685,512
369,0.36999996741040686,511
370,0.3709999673223269,471
371,0.3719999672342469,522
372,0.3729999671461669,526
373,0.37399996705808697,468
374,0.374999966970007,536
375,0.375999966881927,503
376,0.376999966793847,495
377,0.377999966705767,515
378,0.37899996661768703,501
379,0.37999996652960705,502
380,0.38099996644152706,561
381,0.3819999663534471,527
382,0.3829999662653671,538
383,0.38399996617728716,505
384,0.38499996608920717,512
385,0.3859999660011272,538
386,0.3869999659130472,534
387,0.3879999658249672,498
388,0.3889999657368872,529
389,0.38999996564880723,544
390,0.39099996556072725,529
391,0.39199996547264726,490
392,0.3929999653845673,510
393,0.3939999652964873,514
394,0.39499996520840736,489
395,0.39599996512032737,526
396,0.3969999650322474,571
397,0.3979999649441674,523
398,0.3989999648560874,465
399,0.3999999647680074,513
400,0.40099996467992743,494
401,0.40199996459184745,489
402,0.40299996450376746,538
403,0.4039999644156875,511
404,0.40499996432760754,471
405,0.40599996423952756,504
406,0.40699996415144757,517
407,0.4079999640633676,531
408,0.4089999639752876,523
409,0.4099999638872076,519
410,0.4109999637991276,538
411,0.41199996371104763,531
412,0.41299996362296765,520
413,0.41399996353488766,509
414,0.41499996344680773,544
415,0.41599996335872774,511
416,0.41699996327064776,475
417,0.41799996318256777,541
418,0.4189999630944878,501
419,0.4199999630064078,512
420,0.4209999629183278,536
421,0.4219999628302478,526
422,0.42299996274216783,502
423,0.42399996265408785,487
424,0.4249999625660079,496
425,0.42599996247792793,526
426,0.42699996238984794,527
427,0.42799996230176796,543
428,0.42899996221368797,529
429,0.429999962125608,526
430,0.430999962037528,496
431,0.431999961949448,530
432,0.432999961861368,510
433,0.43399996177328803,584
434,0.43499996168520805,539
435,0.4359999615971281,547
436,0.43699996150904813,498
437,0.43799996142096814,487
438,0.43899996133288816,515
439,0.43999996124480817,471
440,0.4409999611567282,480
441,0.4419999610686482,493
442,0.4429999609805682,528
443,0.4439999608924882,492
444,0.44499996080440823,548
445,0.4459999607163283,497
446,0.4469999606282483,523
447,0.44799996054016833,525
448,0.44899996045208834,466
449,0.44999996036400836,526
450,0.45099996027592837,513
451,0.4519999601878484,550
452,0.4529999600997684,517
453,0.4539999600116884,532
454,0.4549999599236084,557
455,0.4559999598355285,533
456,0.4569999597474485,505
457,0.4579999596593685,494
458,0.45899995957128853,519
459,0.45999995948320854,515
460,0.46099995939512856,506
461,0.46199995930704857,555
462,0.4629999592189686,587
463,0.4639999591308886,498
464,0.4649999590428086,544
465,0.4659999589547287,501
466,0.4669999588666487,562
467,0.4679999587785687,542
468,0.4689999586904887,522
469,0.46999995860240873,494
470,0.47099995851432874,563
471,0.47199995842624876,469
472,0.47299995833816877,493
473,0.4739999582500888,518
474,0.4749999581620088,485
475,0.4759999580739288,541
476,0.4769999579858489,503
477,0.4779999578977689,520
478,0.4789999578096889,485
479,0.4799999577216089,535
480,0.48099995763352893,481
481,0.48199995754544894,538
482,0.48299995745736896,510
483,0.48399995736928897,522
484,0.484999957281209,492
485,0.485999957193129,523
486,0.48699995710504906,528
487,0.4879999570169691,526
488,0.4889999569288891,516
489,0.4899999568408091,494
490,0.4909999567527291,565
491,0.49199995666464913,547
492,0.49299995657656914,502
493,0.49399995648848916,526
494,0.49499995640040917,536
495,0.4959999563123292,481
496,0.49699995622424925,523
497,0.49799995613616926,538
498,0.4989999560480893,513
499,0.4999999559600093,494
500,0.5009999558719292,541
501,0.5019999557838494,503
502,0.5029999556957694,539
503,0.5039999556076894,529
504,0.5049999555196094,506
505,0.5059999554315294,499
506,0.5069999553434494,495
507,0.5079999552553695,514
508,0.5089999551672895,490
509,0.5099999550792095,527
510,0.5109999549911295,496
511,0.5119999549030495,521
512,0.5129999548149695,501
513,0.5139999547268895,499
514,0.5149999546388095,520
515,0.5159999545507296,531
516,0.5169999544626496,498
517,0.5179999543745696,511
518,0.5189999542864896,517
519,0.5199999541984096,544
520,0.5209999541103296,540
521,0.5219999540222496,489
522,0.5229999539341698,506
523,0.5239999538460898,515
524,0.5249999537580098,512
525,0.5259999536699298,475
526,0.5269999535818498,508
527,0.5279999534937698,519
528,0.5289999534056898,530
529,0.5299999533176099,479
530,0.5309999532295299,482
531,0.5319999531414499,460
532,0.5329999530533699,511
533,0.5339999529652899,531
534,0.5349999528772099,536
535,0.5359999527891299,523
536,0.5369999527010499,535
537,0.53799995261297,529
538,0.53899995252489,539
539,0.53999995243681,512
540,0.54099995234873,548
541,0.54199995226065,530
542,0.5429999521725701,486
543,0.5439999520844901,497
544,0.5449999519964102,502
545,0.5459999519083302,496
546,0.5469999518202502,520
547,0.5479999517321702,568
548,0.5489999516440902,553
549,0.5499999515560102,520
550,0.5509999514679302,522
551,0.5519999513798503,479
552,0.5529999512917703,504
553,0.5539999512036903,527
554,0.5549999511156103,571
555,0.5559999510275303,520
556,0.5569999509394503,503
557,0.5579999508513703,504
558,0.5589999507632903,507
559,0.5599999506752104,555
560,0.5609999505871304,513
561,0.5619999504990504,533
562,0.5629999504109704,483
563,0.5639999503228905,509
564,0.5649999502348105,503
565,0.5659999501467305,566
566,0.5669999500586506,533
567,0.5679999499705706,529
568,0.5689999498824906,535
569,0.5699999497944106,524
570,0.5709999497063306,521
571,0.5719999496182506,513
572,0.5729999495301706,512
573,0.5739999494420907,493
574,0.5749999493540107,502
575,0.5759999492659307,501
576,0.5769999491778507,511
577,0.5779999490897707,509
578,0.5789999490016907,548
579,0.5799999489136107,512
580,0.5809999488255307,548
581,0.5819999487374508,524
582,0.5829999486493708,535
583,0.5839999485612909,565
584,0.5849999484732109,514
585,0.5859999483851309,511
586,0.5869999482970509,502
587,0.587999948208971,489
588,0.588999948120891,491
589,0.589999948032811,507
590,0.590999947944731,547
591,0.591999947856651,530
592,0.592999947768571,542
593,0.593999947680491,513
594,0.594999947592411,490
595,0.595999947504331,485
596,0.5969999474162511,469
597,0.5979999473281711,516
598,0.5989999472400911,516
599,0.5999999471520111,494
600,0.6009999470639311,509
601,0.6019999469758511,517
602,0.6029999468877711,509
603,0.6039999467996912,537
604,0.6049999467116113,514
605,0.6059999466235313,543
606,0.6069999465354513,535
607,0.6079999464473713,549
608,0.6089999463592913,498
609,0.6099999462712113,482
610,0.6109999461831314,534
611,0.6119999460950514,551
612,0.6129999460069714,497
613,0.6139999459188914,505
614,0.6149999458308114,489
615,0.6159999457427314,472
616,0.6169999456546514,528
617,0.6179999455665715,481
618,0.6189999454784915,513
619,0.6199999453904115,535
620,0.6209999453023315,510
621,0.6219999452142515,513
622,0.6229999451261715,544
623,0.6239999450380915,514
624,0.6249999449500117,511
625,0.6259999448619317,509
626,0.6269999447738517,563
627,0.6279999446857717,477
628,0.6289999445976917,484
629,0.6299999445096117,519
630,0.6309999444215317,505
631,0.6319999443334517,479
632,0.6329999442453718,535
633,0.6339999441572918,539
634,0.6349999440692118,496
635,0.6359999439811318,502
636,0.6369999438930518,483
637,0.6379999438049718,545
638,0.6389999437168918,522
639,0.6399999436288119,519
640,0.6409999435407319,495
641,0.6419999434526519,560
642,0.6429999433645719,502
643,0.6439999432764919,491
644,0.6449999431884119,519
645,0.645999943100332,548
646,0.646999943012252,502
647,0.6479999429241721,468
648,0.6489999428360921,518
649,0.6499999427480121,537
650,0.6509999426599321,501
651,0.6519999425718521,546
652,0.6529999424837721,514
653,0.6539999423956921,472
654,0.6549999423076122,551
655,0.6559999422195322,478
656,0.6569999421314522,468
657,0.6579999420433722,558
658,0.6589999419552922,523
659,0.6599999418672122,513
660,0.6609999417791322,536
661,0.6619999416910523,518
662,0.6629999416029723,533
663,0.6639999415148923,519
664,0.6649999414268123,519
665,0.6659999413387324,539
666,0.6669999412506524,454
667,0.6679999411625724,554
668,0.6689999410744925,488
669,0.6699999409864125,532
670,0.6709999408983325,491
671,0.6719999408102525,497
672,0.6729999407221725,503
673,0.6739999406340925,508
674,0.6749999405460125,464
675,0.6759999404579325,499
676,0.6769999403698526,500
677,0.6779999402817726,498
678,0.6789999401936926,506
679,0.6799999401056126,514
680,0.6809999400175326,489
681,0.6819999399294526,484
682,0.6829999398413726,549
683,0.6839999397532927,493
684,0.6849999396652127,501
685,0.6859999395771327,516
686,0.6869999394890528,517
687,0.6879999394009728,524
688,0.6889999393128928,448
689,0.6899999392248128,525
690,0.6909999391367329,596
691,0.6919999390486529,511
692,0.6929999389605729,505
693,0.6939999388724929,509
694,0.6949999387844129,525
695,0.6959999386963329,519
696,0.6969999386082529,479
697,0.697999938520173,528
698,0.698999938432093,471
699,0.699999938344013,527
700,0.700999938255933,513
701,0.701999938167853,493
702,0.702999938079773,569
703,0.703999937991693,509
704,0.704999937903613,492
705,0.705999937815533,527
706,0.7069999377274532,501
707,0.7079999376393732,470
708,0.7089999375512932,537
709,0.7099999374632132,509
710,0.7109999373751332,503
711,0.7119999372870532,498
712,0.7129999371989733,500
713,0.7139999371108933,503
714,0.7149999370228133,534
715,0.7159999369347333,527
716,0.7169999368466533,522
717,0.7179999367585733,491
718,0.7189999366704933,481
719,0.7199999365824133,510
720,0.7209999364943334,510
721,0.7219999364062534,511
722,0.7229999363181734,538
723,0.7239999362300934,464
724,0.7249999361420134,494
725,0.7259999360539334,512
726,0.7269999359658534,489
727,0.7279999358777736,482
728,0.7289999357896936,489
729,0.7299999357016136,491
730,0.7309999356135336,456
731,0.7319999355254536,466
732,0.7329999354373736,443
733,0.7339999353492936,480
734,0.7349999352612137,513
735,0.7359999351731337,478
736,0.7369999350850537,438
737,0.7379999349969737,457
738,0.7389999349088937,462
739,0.7399999348208137,463
740,0.7409999347327337,481
741,0.7419999346446537,464
742,0.7429999345565738,446
743,0.7439999344684938,409
744,0.7449999343804138,424
745,0.7459999342923338,489
746,0.7469999342042538,440
747,0.7479999341161739,435
748,0.748999934028094,453
749,0.749999933940014,428
750,0.750999933851934,458
751,0.751999933763854,436
752,0.752999933675774,470
753,0.753999933587694,444
754,0.754999933499614,467
755,0.755999933411534,446
756,0.756999933323454,482
757,0.7579999332353741,431
758,0.7589999331472941,473
759,0.7599999330592141,446
760,0.7609999329711341,443
761,0.7619999328830541,432
762,0.7629999327949741,473
763,0.7639999327068941,485
764,0.7649999326188142,461
765,0.7659999325307342,444
766,0.7669999324426542,428
767,0.7679999323545743,448
768,0.7689999322664943,445
769,0.7699999321784143,438
770,0.7709999320903344,491
771,0.7719999320022544,459
772,0.7729999319141744,452
773,0.7739999318260944,425
774,0.7749999317380144,446
775,0.7759999316499344,497
776,0.7769999315618544,444
777,0.7779999314737744,434
778,0.7789999313856945,436
779,0.7799999312976145,407
780,0.7809999312095345,449
781,0.7819999311214545,425
782,0.7829999310333745,441
783,0.7839999309452945,441
784,0.7849999308572145,403
785,0.7859999307691345,393
786,0.7869999306810546,412
787,0.7879999305929746,432
788,0.7889999305048947,446
789,0.7899999304168147,468
790,0.7909999303287347,443
791,0.7919999302406547,422
792,0.7929999301525748,441
793,0.7939999300644948,406
794,0.7949999299764148,381
795,0.7959999298883348,413
796,0.7969999298002548,411
797,0.7979999297121748,449
798,0.7989999296240948,420
799,0.7999999295360148,427
800,0.8009999294479349,414
801,0.8019999293598549,430
802,0.8029999292717749,421
803,0.8039999291836949,442
804,0.8049999290956149,465
805,0.8059999290075349,448
806,0.8069999289194549,411
807,0.807999928831375,413
808,0.8089999287432951,398
809,0.8099999286552151,427
810,0.8109999285671351,425
811,0.8119999284790551,400
812,0.8129999283909751,421
813,0.8139999283028951,403
814,0.8149999282148152,417
815,0.8159999281267352,400
816,0.8169999280386552,416
817,0.8179999279505752,440
818,0.8189999278624952,411
819,0.8199999277744152,421
820,0.8209999276863352,418
821,0.8219999275982552,404
822,0.8229999275101753,405
823,0.8239999274220953,397
824,0.8249999273340153,403
825,0.8259999272459353,439
826,0.8269999271578553,440
827,0.8279999270697753,423
828,0.8289999269816953,401
829,0.8299999268936155,434
830,0.8309999268055355,432
831,0.8319999267174555,456
832,0.8329999266293755,420
833,0.8339999265412955,469
834,0.8349999264532155,432
835,0.8359999263651355,420
836,0.8369999262770556,448
837,0.8379999261889756,432
838,0.8389999261008956,469
839,0.8399999260128156,444
840,0.8409999259247356,446
841,0.8419999258366556,453
842,0.8429999257485756,422
843,0.8439999256604956,413
844,0.8449999255724157,445
845,0.8459999254843357,401
846,0.8469999253962557,447
847,0.8479999253081757,442
848,0.8489999252200957,418
849,0.8499999251320158,408
850,0.8509999250439358,417
851,0.8519999249558559,410
852,0.8529999248677759,435
853,0.8539999247796959,464
854,0.8549999246916159,443
855,0.8559999246035359,388
856,0.8569999245154559,448
857,0.8579999244273759,460
858,0.858999924339296,470
859,0.859999924251216,419
860,0.860999924163136,454
861,0.861999924075056,447
862,0.862999923986976,451
863,0.863999923898896,418
864,0.864999923810816,430
865,0.865999923722736,449
866,0.8669999236346561,436
867,0.8679999235465761,453
868,0.8689999234584961,433
869,0.8699999233704161,454
870,0.8709999232823362,430
871,0.8719999231942562,443
872,0.8729999231061762,440
873,0.8739999230180963,470
874,0.8749999229300163,409
875,0.8759999228419363,479
876,0.8769999227538563,435
877,0.8779999226657763,486
878,0.8789999225776963,486
879,0.8799999224896163,414
880,0.8809999224015364,490
881,0.8819999223134564,449
882,0.8829999222253764,483
883,0.8839999221372964,453
884,0.8849999220492164,467
885,0.8859999219611364,472
886,0.8869999218730564,459
887,0.8879999217849764,452
888,0.8889999216968965,434
889,0.8899999216088165,460
890,0.8909999215207366,450
891,0.8919999214326566,456
892,0.8929999213445766,434
893,0.8939999212564966,481
894,0.8949999211684166,477
895,0.8959999210803367,454
896,0.8969999209922567,374
897,0.8979999209041767,378
898,0.8989999208160967,434
899,0.8999999207280167,442
900,0.9009999206399367,444
901,0.9019999205518567,392
902,0.9029999204637768,408
903,0.9039999203756968,421
904,0.9049999202876168,436
905,0.9059999201995368,430
906,0.9069999201114568,450
907,0.9079999200233768,430
908,0.9089999199352968,413
909,0.9099999198472168,380
910,0.9109999197591369,448
911,0.911999919671057,415
912,0.912999919582977,449
913,0.913999919494897,444
914,0.914999919406817,421
915,0.915999919318737,455
916,0.916999919230657,440
917,0.9179999191425771,434
918,0.9189999190544971,422
919,0.9199999189664171,413
920,0.9209999188783371,390
921,0.9219999187902571,384
922,0.9229999187021771,459
923,0.9239999186140971,415
924,0.9249999185260172,416
925,0.9259999184379372,422
926,0.9269999183498572,426
927,0.9279999182617772,425
928,0.9289999181736972,438
929,0.9299999180856172,434
930,0.9309999179975372,397
931,0.9319999179094574,424
932,0.9329999178213774,410
933,0.9339999177332974,407
934,0.9349999176452174,397
935,0.9359999175571374,399
936,0.9369999174690574,402
937,0.9379999173809774,434
938,0.9389999172928974,428
939,0.9399999172048175,416
940,0.9409999171167375,403
941,0.9419999170286575,410
942,0.9429999169405775,421
943,0.9439999168524975,421
944,0.9449999167644175,444
945,0.9459999166763375,447
946,0.9469999165882576,439
947,0.9479999165001776,432
948,0.9489999164120976,415
949,0.9499999163240176,438
950,0.9509999162359376,432
951,0.9519999161478576,406
952,0.9529999160597777,399
953,0.9539999159716978,426
954,0.9549999158836178,421
955,0.9559999157955378,399
956,0.9569999157074578,442
957,0.9579999156193778,432
958,0.9589999155312978,401
959,0.9599999154432178,471
960,0.9609999153551378,460
961,0.9619999152670579,441
962,0.9629999151789779,443
963,0.9639999150908979,413
964,0.9649999150028179,435
965,0.9659999149147379,421
966,0.9669999148266579,438
967,0.9679999147385779,452
968,0.968999914650498,477
969,0.969999914562418,434
970,0.970999914474338,434
971,0.971999914386258,429
972,0.9729999142981781,414
973,0.9739999142100981,436
974,0.9749999141220181,452
975,0.9759999140339382,435
976,0.9769999139458582,460
977,0.9779999138577782,442
978,0.9789999137696982,490
979,0.9799999136816182,441
980,0.9809999135935382,466
981,0.9819999135054582,485
982,0.9829999134173782,454
983,0.9839999133292983,389
984,0.9849999132412183,418
985,0.9859999131531383,452
986,0.9869999130650583,451
987,0.9879999129769783,449
988,0.9889999128888983,445
989,0.9899999128008183,456
990,0.9909999127127384,447
991,0.9919999126246584,428
992,0.9929999125365784,434
993,0.9939999124484985,427
994,0.9949999123604185,397
995,0.9959999122723385,406
996,0.9969999121842585,407
997,0.9979999120961786,408
998,0.9989999120080986,405
999,0.9999999119200186,421
