frame,dmin_CHI_NAP,dmin_CHI_PAR
182,5.996618964201192,8.611575973769694
183,5.996274258957041,10.904089180740728
184,7.363337508890905,11.12984969307847
185,4.453237610999089,9.630973817315597
186,6.492754712799308,10.500116964778492
187,8.341369965103219,13.531005709683166
188,9.523381661035993,17.59597038297642
189,7.881541789357318,15.376300054838604
190,5.094375381847061,14.642218988587356
191,11.254471062340617,14.941535301444931
192,9.16908222520453,12.842726779085366
193,14.645146900835911,10.860968168896006
194,12.185658913945474,11.775648078792447
195,9.448244567691056,14.366813408978677
196,13.344136832774788,10.618026283688264
197,13.099361266932524,13.196846423518172
198,11.192289999914141,12.891985926642473
199,14.684398740034084,14.383674275549403
200,14.111512308432566,13.778917852936441
201,9.985630241656583,11.964016729207122
202,11.252614315455464,9.310593847872582
203,10.210273906383287,10.183437794501671
204,10.190390838998445,14.865593064887518
205,11.058425662118905,12.815615284431361
206,13.518365908223327,10.805236973814656
207,9.759228631464836,10.516906207363386
208,5.774110347791257,12.379061563332717
209,5.106748902668796,12.79977989829896
210,3.887243348324805,9.154486439732334
211,4.5187443077585705,9.064513383822504
212,4.208609363195921,11.364527559758102
213,2.505196209991162,12.140421070776458
214,2.8647956236945893,17.71545860121842
215,2.095166354831229,16.64153304217447
216,9.597976798624522,13.17762072838352
217,12.32083714385637,14.03955319593184
218,12.397088148485645,12.39060382605797
219,8.1769932770026,15.8138244957366
220,8.520108119910953,18.391768442493554
221,11.642630961298606,14.750968485169714
222,11.24854919814353,17.03750461129769
223,8.40135090027167,17.375277802005442
224,13.443749586313434,16.331408250384296
225,12.515114290870743,11.248921503723347
226,11.723124462317397,11.644370542739942
227,12.586048432228292,11.815781351812
228,9.486731932373743,15.150528368867235
229,13.628237145178622,15.436099372783598
230,14.551229319478665,16.176549583939583
231,14.403153741260958,17.798256349612814
232,11.795381693587668,17.76916527843801
233,12.506042228251145,20.215728512378305
234,12.181965640083115,17.00284481985996
235,10.79978386997701,18.611799211998
236,13.042655487037086,20.027245858334588
237,15.908747271770572,21.34434212518883
238,16.300482907241822,20.090918804054056
239,15.527683216090171,22.24053765044987
240,16.23648115721817,24.14714571750577
241,14.084057144935946,24.517700058965268
242,9.575631895965088,22.50168361217607
243,4.460318400563565,23.122918026602868
244,8.580779885070486,20.116132074951786
245,5.113742871566086,18.932801621105437
246,8.704253176102757,19.925418630946417
247,9.072055581004488,19.485524950694096
248,5.032853191904336,18.622758189213307
249,3.8095751181672917,15.589658844843362
250,2.350973536092392,15.54798262795191
251,2.3492206001443185,14.823572160206963
252,2.4079800363165695,15.401814779548555
253,2.0781465504300454,12.125558004076614
254,2.3247285380612546,13.404825848725721
255,2.2296012091868334,15.694484481277478
256,2.5038700922369275,15.40791663284578
257,2.0785078582762395,11.515751499001297
258,2.3123716294053485,8.664660932927248
259,2.3993124610114616,12.355433634608206
260,2.201836514300703,16.650119555653536
261,2.094000069426758,14.523436963402382
262,1.8448238232544767,15.429802327510162
263,2.526041829139885,14.108485783794334
264,1.9674538452300123,10.776449600097918
265,2.5929664206754985,14.14740210413979
266,2.2603766747385676,16.473527468667356
267,2.469875967805589,18.445591590539472
268,2.2658108799450134,19.502178878736995
269,2.449769900527372,15.11892300254466
270,2.9843514279009327,12.997918643405537
271,1.9724675094764388,17.017898584332144
272,2.3317988102285527,14.658158909366463
273,2.5215787895174673,16.382322849998054
274,2.5715658832646886,15.1038365068134
275,2.1570724967799935,13.39053078300168
276,2.1778076107306363,18.626812287105015
277,2.568488722292511,17.063418630485355
278,2.1092725870380304,20.46521898075501
279,2.2394891735136726,18.407999288500623
280,2.1147510448416624,18.929461918616493
281,2.3082405899651937,17.82614844021965
282,2.4680977185942106,14.763974129624449
283,2.3297970842575304,14.208378534338525
284,2.4881851064032054,15.532246628502778
285,2.5095013839805933,14.150420396412038
286,2.870886980734613,13.551831280638977
287,2.4147830899624565,13.039128855261225
288,2.417595548428245,11.538589459096764
289,2.2267708615206336,10.55263950784633
290,2.3151532991485126,12.859832431123468
291,2.4847427902887818,11.930829282821128
292,2.178537657171742,8.451008691246527
293,2.3757430199688176,7.485267981696291
294,2.3261817073715565,10.178885070675163
295,2.2823002878870775,9.243409586375828
296,2.3749905744882907,11.068785343787807
297,2.2292490353386007,9.531283070274595
298,2.288930530650916,8.886143515101875
299,5.012622437244877,11.124450588344308
300,2.9049898262673217,13.716798306467387
301,5.090055929059816,9.84067480699978
302,4.303156600746887,11.30373773427163
303,4.8153119398875,10.291943327874998
304,4.166472769650043,10.745064200162094
305,2.5950609522574166,9.434126549044652
306,2.259074701509904,11.481551799893715
307,2.4681679661472837,11.730850826924158
308,2.3576070082078013,13.60003956164934
309,5.798376011641536,12.960093778589627
310,8.194484630764668,17.46999891441407
311,6.816187731266934,14.491512752037323
312,3.7262631158787944,8.635174846674005
313,5.878566988003707,14.556457388586622
314,4.904352054306656,17.2529149552212
315,4.867041675892198,14.081510121323008
316,4.862999364449194,14.963332307033726
317,5.273597717623182,14.813587119817836
318,4.434661358551182,15.820762123094667
319,3.1724397265639115,17.678487843345597
320,2.1834149547894044,17.24996117103998
321,2.370963418198676,17.43139409865842
322,2.1771807903048135,11.6209045512449
323,2.010491422580473,8.745909160848711
324,2.330087641782653,10.033101307572744
325,2.256944676639349,9.899443458823894
326,2.238607521296017,8.246944329474564
327,2.8119037841189436,6.560351764111701
328,2.376906097161847,6.868454836174219
329,2.4677179127015756,4.372311748528045
330,2.603867202613791,2.0683961977491743
331,2.1113961477533176,2.2266480776979014
332,2.5398563184605667,2.3882219388552666
333,2.121528216520808,2.303204573561465
334,2.201356142027737,2.7112549904155925
335,2.41304412412966,2.3519289518062085
336,2.5057834911103933,2.4939459879626953
337,2.3977093572989148,2.7056123167576365
338,2.8583279896970506,2.2327410630477327
339,2.271761664411857,1.9294373128842226
340,2.0353227719079685,2.1999547098685333
341,2.3399349353505166,2.035577002606734
342,2.2606202939512,2.0450875227101886
343,2.4865687934720624,2.141888165618973
344,2.2762818591860468,2.167850154968786
345,2.1110989192595606,2.3278556187027197
346,2.3966223474529085,2.586420275654698
347,2.238163122107854,2.4550667187984643
348,2.6072513079479616,2.022493982141523
349,2.094451622339642,3.036045808132538
350,2.495360573310582,2.589248742090531
351,2.654448848932767,4.05517908758935
352,2.536945155849065,5.196418065789012
353,1.9997082656495286,4.801865427845403
354,2.2447113196949497,4.390153611713644
355,2.4412278247126205,3.2337571968493193
356,2.4191772868805193,2.595218530793702
357,2.4981188203731657,4.323001903911824
358,2.0375848928530456,6.1668262416676525
359,2.188479139365398,5.693934306111368
360,2.7052265884302993,3.8588658339892086
361,2.207384783313209,5.266013069273159
362,2.189453557154402,2.5069772101021557
363,2.19654096369964,6.04886864854085
364,2.5634925268590054,5.888075824581831
365,2.352325263586127,7.222406776521305
366,2.5774641512321788,8.20994531979558
367,2.533073645644966,9.073139869751692
368,2.5466999019602055,12.254603892336707
369,2.3494381182166206,8.167816629168119
370,2.3690008741307866,10.882193249487877
371,2.0342702465759985,12.392183587987475
372,2.1076810031917455,12.727600947372771
373,2.382266741523076,13.76019749582457
374,2.5314297197099687,15.358571377845493
375,2.179820009785519,13.43871747322314
376,2.0238639183693308,16.27016368096694
377,2.71941791953355,15.675965804814707
378,2.2265393618272364,10.766210932684691
379,2.3031371499518403,16.109125476222857
380,5.873855064110504,11.408265603917663
381,2.7425215227574125,13.120989290028746
382,4.333339873582409,15.448401739563968
383,9.617586511223136,18.679135404684907
384,6.323644055227015,17.638283674588383
385,7.42826083552646,15.739276343423679
386,8.26568275704582,14.61470816431266
387,5.068569682193397,16.654139372262943
388,7.705620439242271,18.016939619867152
389,8.53060286277121,18.094962314595012
390,12.219657320332152,18.300214352646968
391,10.217340298263723,21.62869850935751
392,6.613698977659848,21.671359086260615
393,8.312446524258437,21.618858790605017
394,13.530585031450661,22.754605691359465
395,9.412479408783083,24.2983853630394
396,14.019386743606779,26.253629957988572
397,12.065540015578998,24.323840321459613
398,15.313682322441212,22.614840137091527
399,17.415632560097695,23.1277166521597
400,22.688709828083372,23.152957087365994
401,21.717932606839337,22.25572684824521
402,18.747590286316598,19.97637542213787
403,23.47503906518207,18.765557485144548
404,21.394817671843626,17.38121032934834
405,20.049572612955412,18.038921390731367
406,19.419087606264416,16.587849165055086
407,18.002645051006677,17.01018857895182
408,14.707678002334976,15.307195022427287
409,13.384196419364102,14.031965057098164
410,15.761771995730806,15.717987015776878
411,15.865937071214631,15.638277431768902
412,15.361682397353277,14.710100624560258
413,13.52240504140491,14.43393381097869
414,14.432500628408725,16.476544045026056
415,10.671323550277481,11.672484791856913
416,14.972127926247303,14.349276061774928
417,10.660196498244384,12.467641547095658
418,11.164683069049493,15.213802547656762
419,13.344081914925125,16.00170787250696
420,17.03894759998495,18.55942920965302
421,16.409929134043953,17.563008752022075
422,16.835955771038186,13.942070721144793
423,16.88762364640284,18.683716487088752
424,17.388905064437782,17.87115924416427
425,14.303311469434888,16.286116965568972
426,17.087766458397276,20.156899873918665
427,15.175963945375475,16.810877098038766
428,14.59406805034061,16.449974928429807
429,19.11632729429009,17.736082733143956
430,17.274801100421357,17.365334695164513
431,15.33032594237722,15.722232713454856
432,14.228046991619852,14.977479670249435
433,16.00390816553163,11.232215119147419
434,14.394263026385191,10.178548900065055
435,16.095811669239726,11.803309430089653
436,9.957141160908035,8.920501095585479
437,11.807476418683493,11.578080750500005
438,11.260531938847336,10.505459675000834
439,16.02825957160592,14.590616204845478
440,17.987001443155666,15.204575561481795
441,17.832959130303006,16.488561342157855
442,17.29089577545113,15.838407577055891
443,14.03959627129588,12.896823662478807
444,12.873029982257947,14.630285221140447
445,16.97419959866812,16.82187657428285
446,18.569106167757926,19.722660954712108
447,18.05171958007382,15.480283720563756
448,12.641624861298506,13.54170922074954
449,17.26560260473754,12.786468296725223
450,15.403182667289395,14.426363853167667
451,15.288635342726574,11.817074398169911
452,14.423522242587621,15.219245340059897
453,11.940870643651198,15.606288871572076
454,11.98726313164747,14.470798475154488
455,14.063202675321154,13.368399653331554
456,13.382839717937225,14.627556458460095
457,14.463019320686122,14.179813840141778
458,15.386730395882932,14.56488152204026
459,13.613859545969897,10.18426385219194
460,14.025515203469109,9.623391109686304
461,12.441214396882703,8.558938784285093
462,14.394628638846045,8.883481064927524
463,13.615870771498939,10.73975048095989
464,13.272743296095118,8.23499421703584
465,4.960427374519273,6.655881851001205
466,5.448807943369002,6.471546452959759
467,6.024511368211036,4.972842550333746
468,6.7540702646168285,6.3933933241701935
469,5.184556276155527,2.5991210475404434
470,5.820299216510959,4.506625835898667
471,2.946445046432895,2.260205533830142
472,5.690440718931203,3.3267949942540223
473,2.6429347927681826,3.7327895913389573
474,2.8687558028962785,5.50916847834464
475,3.052659837909719,2.4214451644223667
476,2.5321005032965913,5.856141424523591
477,2.603710635073142,6.5001593745943875
478,4.27667174330239,5.3274749153248
479,4.888664051592401,7.232299932040654
480,7.436854824998495,6.476107159735139
481,9.901824953176437,11.138126905779492
482,12.175788305745588,9.793900827169335
483,13.713229482402314,14.489224904655192
484,8.312010353151209,9.635155910376064
485,10.205804575672154,10.671254927850226
486,10.229485444989065,11.606937810140332
487,8.439443771290055,8.646716757583908
488,10.812717230700624,12.775737699788149
489,12.154927873553689,12.076794991862856
490,15.164737599540292,12.50400306889181
491,13.420695083862338,14.013391362975216
492,11.864776771884213,12.359439904375632
493,13.191387754680763,13.037493415127077
494,11.270922547826117,9.638124262193852
495,12.256362364870414,7.541043129259225
496,14.54042728449868,9.975925104076383
497,14.55862373297259,11.92947629747615
498,15.421598929131756,14.896952163846834
499,15.967632905591481,13.457696859814718
500,14.904192361105064,14.036452487801252
501,17.24271108875849,18.47695650033993
502,16.982677947109813,17.494731481548676
503,16.501336924351218,17.39591785358318
504,12.899250826137884,10.927830680458836
505,13.18921067355307,10.915857637735847
506,13.491434817817872,9.34573232855838
507,5.317389664418952,8.983000565057864
508,6.1960288851680865,6.196773185208013
509,4.001415262480977,9.484613565750259
510,8.477731191844287,8.736667581488401
511,6.99314314639898,5.024249075727358
512,8.853384061532235,7.6526404722985495
513,6.17946440119878,8.663995283600835
514,7.293944314567032,8.311015966736402
515,11.337791138271236,9.653779995081925
516,10.043344542751766,8.797371626809385
517,9.147952525653908,7.623821347792971
518,7.926616650308916,12.159032375324582
519,9.714320968702443,12.031593736984684
520,9.63274728072088,13.861062260448628
521,5.467276746150323,6.9694386400828385
522,9.003604409117301,7.198285355951651
523,13.519278856389043,9.821848766490122
524,15.110665197639676,10.84243721082009
525,15.992888290309223,9.571357960219363
526,21.77150278697901,10.249621847631081
527,18.054452329662652,7.761625772770425
528,14.959379372766456,2.6975598383377655
529,14.961291339213972,4.72165982177869
530,13.199960485090019,6.126759561083682
531,19.795141723151993,7.240941239883956
532,17.2276906727056,9.025805799672115
533,18.071306018970283,9.405282683051736
534,16.23297068534295,11.159601678599351
535,16.5510238773627,10.235044165979772
536,13.618095023592115,7.021700549180231
537,12.251847622513226,8.023722017320969
538,10.704910340439024,6.056574335877429
539,11.888429907940582,5.47492311410033
540,11.340510985288791,5.508500824495301
541,13.824472021413571,8.208105286988701
542,16.089774507641014,10.061710849182587
543,15.99216901657478,8.814286771099592
544,19.624942465522743,11.560687102253882
545,16.32220615601248,16.21563639374305
546,16.58958506242661,18.039673332076415
547,16.600119782538084,11.96195431486699
548,17.984581657596,12.354068385364496
549,19.685685742681123,17.753840388424404
550,17.404365206737054,18.33437473279758
551,16.1873018573134,15.843299723671262
552,10.931193908184717,18.01371321827922
553,11.144659506432609,22.82444299883504
554,6.188172754976091,19.45490302895594
555,7.57423622407455,17.70635467100197
556,8.30435622652657,20.912433219032067
557,9.602824985916037,18.33753427867994
558,9.872614473181436,19.121659373970523
559,12.51213688810927,16.871858042280792
560,15.815500360298088,18.96299959899707
561,12.099763972782952,18.88873150101413
562,10.816370054978707,15.051425889188046
563,13.70671083904427,21.05984351076936
564,14.936237057392228,20.951553548693866
565,19.92557882572876,21.26336236252705
566,15.37045187639506,19.460617536879585
567,11.464178225757962,24.264752069056744
568,9.731346238262805,24.727648032929572
569,6.444580329871468,24.078585713086113
570,13.55931479820231,24.593390966981712
571,13.799280770382017,23.02938633354907
572,12.87866619283446,22.92090105947887
573,11.480588266150614,21.60967164285631
574,14.129923424818312,23.697919419261165
575,10.245437725100075,21.0471109068172
576,9.660275864473272,17.45322151469187
577,8.883635563686083,19.646464987433134
578,10.626262600705632,18.668313814028032
579,17.849115048765707,15.977204718607458
580,14.539838980010874,14.902981349099008
581,15.590061085576842,16.32492526702752
582,14.125792420153719,18.65510704034389
583,12.351958895164683,20.579459775211536
584,14.036245152767247,20.36334823385518
585,10.708650628761182,18.083839086452365
586,9.474463720020022,19.56128566269139
587,11.253203264387256,18.90117777762542
588,12.764846370037398,19.91406731901838
589,6.093196534232344,20.46274905374525
590,6.904155259522339,18.437108739901586
591,9.507281463614008,15.379669799543455
592,9.050436754198126,16.194787047788825
593,8.521649119490641,16.68832438642197
594,7.8808405745213275,18.691831339232152
595,8.755245133328355,17.790333363099382
596,9.560799481251134,21.005842659921285
597,10.653851088330327,22.285420359157808
598,11.30775106614838,22.370423171432318
599,9.679704492366852,21.740368726754102
600,5.125192161678508,15.484114922057191
601,11.253214359849427,15.590488402511651
602,10.147090685791273,15.007482095410191
603,10.069196786578933,17.42326705730699
604,8.85898698285053,19.733052440602425
605,8.71950248764355,20.294375479218804
606,9.344775243787865,21.131365075422046
607,12.441557381332762,23.71770369650054
608,11.579918542527151,25.148919684435903
609,12.521074415567949,20.513588360818797
610,9.13933047949555,21.44749295870643
611,10.835860986400172,18.240635840041417
612,10.252593936887472,16.884908033037117
613,11.368196707820202,17.343520495844835
614,8.8053999339056,14.67830322276135
615,10.587013516651925,14.472331074211324
616,11.50820036379849,13.245251967990283
617,18.00541111068562,11.88764650325153
618,14.137542325744636,19.311987201379324
619,14.535219171424195,21.28518608252289
620,16.23867764481602,22.171232088875513
621,15.522362444271888,16.104114991609542
622,15.324286796456374,21.67653938151336
623,13.730496796182358,22.37363036144501
624,14.34050891680091,14.84541765276716
625,10.583741562856181,16.339919688115398
626,14.02252912476764,15.534128635296408
627,10.748749386390553,16.460980882901172
628,7.744730525780253,20.370046668872742
629,10.12598912057838,17.44443644761441
630,10.851960288225536,17.354543548814593
631,10.874262298393504,15.640778417936193
632,12.074884244582682,14.835300508165393
633,12.525565014324576,16.803148080694324
634,11.470797855989494,14.324825946408218
635,13.97485339850246,11.338677530528773
636,13.687216198710322,8.97011746755763
637,11.839680681847437,10.14566790464836
638,10.525656754373891,14.301131321031525
639,9.611864110111053,13.481402851041084
640,11.492858023055174,16.019230659591976
641,11.038187823758987,16.188990159699813
642,10.3321492899079,15.323267290339212
643,14.640241258318243,14.002623261646766
644,12.586432643406573,13.199733396388972
645,12.160916541640017,13.219126579642342
646,11.973595215967237,16.226428764400175
647,11.086920761881807,10.171263961365595
648,11.46529492249271,12.030410612676464
649,11.493865996101714,15.656116865121714
650,14.482669200794641,16.049125139186472
651,10.04677967956004,15.127299056999377
652,11.587393731173892,15.042992703016168
653,7.792311233121141,17.947642292821357
654,11.30497110233542,15.373204470033517
655,10.049369258680612,14.703074808177004
656,9.848390821431266,9.619036241021883
657,10.34060583402588,12.323642790662756
658,7.677894485995061,12.31864927268649
659,8.147600232988317,8.575393314017909
660,11.294014321505323,12.001011984400236
661,10.004106682628567,12.783360154126369
662,8.474928894240346,9.591454274385038
663,8.519315298082388,8.107156065549233
664,6.218374964978273,6.3341798078019265
665,5.162065667116065,5.705804402563954
666,3.6287284121958083,2.8266456436761
667,6.4422996947890505,2.9611801034602983
668,4.4112795621969765,4.7289720640691515
669,2.6234268213594083,5.505095658296516
670,2.791788478815721,5.841535420470497
671,2.495830024566299,8.339455246680277
672,2.4767761328535607,6.101213225846502
673,2.029282299421293,12.203412704615031
674,2.3886030955558892,10.303735227419102
675,2.5287952893604,10.024022997035742
676,2.2791838593081177,11.361688996318742
677,2.4418349665813266,10.343351772403295
678,2.513842911470987,13.177259363876978
679,2.6329943170635857,13.09980453061355
680,2.305796945206661,14.781582982548402
681,2.2028804977472554,15.067837470256055
682,2.4518385338021313,15.642382439446637
683,2.977278975804002,15.235368058103255
684,2.6104203769566685,15.258232011879432
685,2.702300708548796,15.321494385697894
686,5.319387178389749,12.051253690694246
687,2.3196664407374272,10.710473651063436
688,8.344719036770648,9.763738204673041
689,4.999353356220055,6.696613250874226
690,6.509624392778098,6.762597225056486
691,7.203991754896211,5.775243005701141
692,7.767080392012036,9.761251429666599
693,9.744548795778268,11.53422601154686
694,5.776480297089364,13.264323162069324
695,7.302969651397897,11.729759720397647
696,6.428505965234876,11.938968458806139
697,9.11752116452408,10.546975498937574
698,11.363471128115286,9.37713980823265
699,12.532695049082811,9.384249007670258
700,8.192697087845808,8.916778839224648
701,8.744851398031532,7.689217486957263
702,9.654651259744282,6.385260896057616
703,6.897432777299612,6.230219613091135
704,5.6921053535620665,6.638058763224187
705,4.216013828408666,5.326859102435941
706,3.915751265464045,5.114533644314829
707,7.2570295134548175,4.924818236023113
708,7.528217041546889,5.773966025470304
709,7.241176626530457,6.422555848494713
710,9.841013248206508,8.461490419371751
711,5.977360005322965,6.876563423137031
712,7.648368343239376,7.502344541546211
713,9.426907261782139,5.3262130423969625
714,7.1185983950622855,5.217855178105382
715,4.846080139923815,5.803506857363011
716,4.358738850892664,6.720114088012109
717,2.1907621209386314,5.108777739683485
718,2.7657082489274623,4.760214767713105
719,2.5617102019196225,2.319426752072418
720,2.1324803705138042,2.8048559851421544
721,2.1692835812534392,2.5108864276229843
722,1.9431891139199926,3.493299195782182
723,2.318438891244524,1.8650928174207404
724,2.1185359025572414,2.433050103033585
725,2.426189906240843,4.442128218038442
726,2.433401172563484,5.01900951124203
727,2.0472663779422304,2.2360635628154553
728,2.1811906365793514,2.3710290356108237
729,2.1610666456752012,2.4844086591551027
730,2.014871426367257,2.115464957736396
731,2.217269376812493,2.1383500493368977
732,2.11064017043808,2.239423942840778
733,2.1378735212748947,2.1610046493842434
734,2.02693658085308,2.0409480484414124
735,2.5259134954308093,1.9034997815945889
736,2.288309640750147,1.893876350877315
737,2.2793205881849086,1.956576273532409
738,2.368640760272844,2.196412644271551
739,2.3933899129893184,2.102345453675067
740,2.0543694220278037,2.2349578046319936
741,2.2486144594785804,2.125731464685252
742,2.291514274043635,2.3142677203976945
743,2.1373479925020757,2.04224257896462
744,2.1841354826668535,2.1171945669635637
745,2.2558208331753393,2.197614079343119
746,2.1119534625006025,2.3080138484328514
747,2.147530381256843,2.12486299482786
748,1.984599036358224,2.266733935099972
749,2.177525455633555,2.1406863464164307
750,2.1238673344098005,1.870377425157164
751,2.233406926092907,1.7196959974717072
752,2.336806582526401,2.0478505911813984
753,2.0228272641757536,2.128302403740367
754,2.055148763050926,1.7581137463688454
755,2.3043788906665936,2.198880486236486
756,2.3445852261505586,1.9185426050376637
757,2.2727840690003136,3.121306227780121
758,2.0219304068855974,2.1219163178395095
759,2.3172315679620805,2.2325533145146554
