frame,Rg
105,41.85149913526884
106,41.86004933412706
107,41.90494917385838
108,41.91546116415651
109,41.84805945604379
110,41.89645732714719
111,41.90126958206404
112,41.87510567564611
113,41.856762307675126
114,41.85912965764712
115,41.84985209390094
116,41.844542198041154
117,41.835239800811095
118,41.86798243356259
119,41.88284427730975
120,41.91898600742214
121,41.84893397747886
122,41.8675681181971
123,41.86410342568228
124,41.84530792790813
125,41.860943019023935
126,41.84365672091214
127,41.871305695874156
128,41.92062678259068
129,41.80567965223296
130,41.8857021001337
131,41.88816003113086
132,41.88722342963526
133,41.92190475388525
134,41.84155311923346
135,41.83018347233234
136,41.876486348381704
137,41.831420468455235
138,41.88821377703919
139,41.894837000692156
140,41.86309579000533
141,41.823696339405025
142,41.85229283599742
143,41.85000788320071
144,41.80364347913216
145,41.82766369484717
146,41.881740570898536
147,41.78879818955016
148,41.848838323368454
149,41.870960962733676
150,41.87561219510854
151,41.87237936751601
152,41.84544918874428
153,41.8447455249232
154,41.88225403698708
155,41.91653119324289
156,41.85508766604151
157,41.84919749395453
158,41.885526168967914
159,41.865023587478426
160,41.918524132850514
161,41.91568176854053
162,41.86906238069255
163,41.879406177292736
164,41.893652580902085
165,41.841132155499864
166,41.8419713917264
167,41.837128315694656
168,41.85457226319701
169,41.81650650835327
170,41.88316115968441
171,41.86336159416091
172,41.84905646810427
173,41.88196640727844
174,41.8368308973607
175,41.79552709284719
176,41.86097761038903
177,41.89506866073939
178,41.82847541632202
179,41.82591803381263
180,41.87168580168787
181,41.90456324582669
182,41.895101903983075
183,41.81959537547221
184,41.87035633717088
185,41.89319373311676
186,41.86495548001086
187,41.86473533225764
188,41.85145871497057
189,41.88591344511525
190,41.89466840993167
191,41.842940834497064
192,41.90969361013796
193,41.891028456290584
194,41.889892897619745
195,41.8548587441822
196,41.87147639281494
197,41.8568832661859
198,41.88792955441752
199,41.8628872493724
200,41.861744110165674
201,41.93382220510985
202,41.91689585290255
203,41.818980413484006
204,41.88675555660884
205,41.821485931374276
206,41.86753719806984
207,41.865575539322904
208,41.8802231288915
209,41.8516868231046
210,41.874413870204656
211,41.859880930743806
212,41.83140090189035
213,41.88144121249865
214,41.897462398007065
215,41.86914568128643
216,41.90756070990713
217,41.868599628264725
218,41.83454091859133
219,41.868112456227976
220,41.83787563385743
221,41.85508926846419
222,41.925319331824326
223,41.85333616561858
224,41.833016188665525
225,41.88890433160454
226,41.85357642564119
227,41.784081393710835
228,41.862176845466
229,41.83206009801081
230,41.78245091160077
231,41.864543056849996
232,41.833084825557975
233,41.8422163647544
234,41.81812600227418
235,41.87605501907275
236,41.8401106524876
237,41.86019188335879
238,41.88767517450476
239,41.874947834670074
240,41.85885914796249
241,41.86269502571895
242,41.804816862628584
243,41.825505596487
244,41.86610765037064
245,41.9030684372113
246,41.87704362690233
247,41.84462635010914
248,41.902501236679726
249,41.82233258048753
250,41.88497689077005
251,41.905698770560754
252,41.92257121967648
253,41.88769623744
254,41.90257928242062
255,41.8647599420302
256,41.84925317609641
257,41.9058077991867
258,41.86536511438111
259,41.85018438122023
260,41.87579456269227
261,41.82364201201172
262,41.88852658738511
263,41.83289063775635
264,41.78399994704794
265,41.836596264021864
266,41.83592760120529
267,41.865869636796354
268,41.84456240631922
269,41.851159880895274
270,41.85428855658603
271,41.86805941281527
272,41.89788928237552
273,41.855265746838995
274,41.8295713445954
275,41.9056535706383
276,41.94383070054322
277,41.844268021839525
278,41.85697210947623
279,41.862037289271306
280,41.82891977975112
281,41.90073210209413
282,41.8773488354523
283,41.81409433877752
284,41.83676016460287
285,41.872018650550736
286,41.86322896709139
287,41.87423037438297
288,41.8655805023476
289,41.844126989865345
290,41.8524680209864
291,41.893776369129164
292,41.86343181378499
293,41.83551111754087
294,41.828864711071134
295,41.84469287388695
296,41.85452229084401
297,41.794941011853005
298,41.89384564725435
299,41.86032487611964
300,41.83822837453249
301,41.869523157868535
302,41.8473242937712
303,41.8405329438893
304,41.85573550115365
305,41.88541461393424
306,41.82964001985216
307,41.86306591229452
308,41.83850929675065
309,41.841750454832514
310,41.858656653570236
311,41.85366339199117
312,41.86297129990183
313,41.800196726018854
314,41.87335171611327
315,41.846121152396634
316,41.85392194844477
317,41.84584574163468
318,41.86168770337756
319,41.84801570126472
320,41.8390382676194
321,41.83353275819893
322,41.836329913659576
323,41.84324146860732
324,41.81108000097419
325,41.86465340345061
326,41.83871104441099
327,41.83512097379055
328,41.90955632130104
329,41.9070786662659
330,41.84907721719122
331,41.91437135728511
332,41.86860097902789
333,41.84973168644568
334,41.85758576325124
335,41.828645947617915
336,41.904762279624215
337,41.8631927156773
338,41.82856433721249
339,41.89992501820385
340,41.89062703379881
341,41.87156113626456
342,41.91755804498104
343,41.90128981080466
344,41.87111966552064
345,41.852412950940014
346,41.880226935639016
347,41.85393334955441
348,41.8725032429268
349,41.850010870811616
350,41.86526276649513
351,41.8712848191542
352,41.861171221817905
353,41.84997286747195
354,41.86378604270096
355,41.91281677211332
356,41.85478067283206
357,41.90475170982027
358,41.834633853922384
359,41.8820286756141
360,41.8909187882547
361,41.88494342218261
362,41.851328499292016
363,41.847940348458074
364,41.83391905898368
365,41.88999782487531
366,41.84311377833888
367,41.90584234876928
368,41.87070529660422
369,41.854992413387755
370,41.83373737835444
371,41.88104744972709
372,41.85511984551655
373,41.891229186333746
374,41.823634586026046
375,41.87982530148904
376,41.90079534602857
377,41.871314797696485
378,41.90167186793832
379,41.89451558368988
380,41.898412072942925
381,41.91560901584151
382,41.842901382177246
383,41.85809309797887
384,41.87503808061708
385,41.87793221873169
386,41.88151186709801
387,41.907915277725344
388,41.84835197255224
389,41.877990655982614
390,41.82708569427507
391,41.82566008087166
392,41.864957801111466
393,41.86325664342734
394,41.857047533256
395,41.90963862551076
396,41.87215367382229
397,41.79498914831776
398,41.851698620776666
399,41.91823959255682
400,41.88390910650136
401,41.86801024085517
402,41.810977026541075
403,41.90328514467747
404,41.858291248889614
405,41.87002804042555
406,41.90907740516143
407,41.88363935080225
408,41.821466318160766
409,41.843891314087415
410,41.87063314580568
411,41.831531787160124
412,41.8974333903119
413,41.88184161441489
414,41.84081953586219
415,41.821549977728964
416,41.86835656901523
417,41.91343806629901
418,41.82891850539037
419,41.890698522496095
420,41.85629870747393
421,41.791901300988556
422,41.85069334020121
423,41.82139669741594
424,41.9102090716503
425,41.84770069498923
426,41.903162148551004
427,41.85317746760547
428,41.87601691183407
429,41.84888602665255
430,41.856076034120214
431,41.915026870170976
432,41.8561763852976
433,41.942885752163356
434,41.863488298744215
435,41.87902223476817
436,41.90245103409122
437,41.916158580502945
438,41.86716351165782
439,41.82973346108789
440,41.87289386977727
441,41.89860921974963
442,41.887016895587614
443,41.886392116817795
444,41.86589166278173
445,41.81562210633149
446,41.885883803245726
447,41.832603862355484
448,41.86846470053412
449,41.840794374576674
450,41.9093746907128
451,41.84956759703779
452,41.85587659166402
453,41.85873444005171
454,41.86695307267487
455,41.862481272128946
456,41.84318020433193
457,41.859089811002086
458,41.88183611834227
459,41.85868188598873
460,41.863415451282755
461,41.85825699909872
462,41.89548743780494
463,41.83608654130105
464,41.86576023058269
465,41.88060298349769
466,41.767629340024044
467,41.842170510065216
468,41.83678196625623
469,41.830804104919984
470,41.85574403312061
471,41.84792945844432
472,41.83687516356473
473,41.81622978821001
474,41.8405974526789
475,41.8601686850246
476,41.845222478939654
477,41.873017456629725
478,41.898759508542504
479,41.79109857853836
480,41.84836921208756
481,41.86021740410097
482,41.887887952802245
483,41.87549165047731
484,41.92286365565812
485,41.85799106411006
486,41.947024027973235
487,41.8491954205161
488,41.88322995781634
489,41.85913278278811
490,41.83459518334431
491,41.82213640554246
492,41.84136423042965
493,41.88115716608341
494,41.85537542761618
495,41.86301935861177
496,41.83114055262084
497,41.83247531245845
498,41.87126090225602
499,41.84303603671771
500,41.789919522386036
501,41.87415160031333
502,41.831745212311624
503,41.925751071383786
504,41.87470880236854
505,41.8160202283692
506,41.89746214784635
507,41.81086445195461
508,41.891322586888094
509,41.86255914597724
510,41.85052370382641
511,41.8522964160728
512,41.87228851298074
513,41.83940810176483
514,41.8539536764511
515,41.84862275780747
516,41.885666725503356
517,41.86537470922084
518,41.85092386457757
519,41.82877316857286
520,41.84287047837997
521,41.874449045213794
522,41.81283375032708
523,41.87220892210811
524,41.864819603262106
525,41.85083189963684
526,41.86694339492342
527,41.836366337350334
528,41.847759424544975
529,41.918622881820035
530,41.822093170800564
531,41.88432990241462
532,41.876786880844385
533,41.8680719547398
534,41.90430624834192
535,41.838678009395714
536,41.82949758674479
537,41.84976428742137
538,41.836341484317664
539,41.837535092466425
540,41.81711196484774
541,41.888632072377746
542,41.89478959326194
543,41.854370193500145
544,41.8597961175363
545,41.90495543614977
546,41.827102836267755
547,41.83995295297392
548,41.85350109873253
549,41.86252407416461
550,41.92097864455938
551,41.882577717280306
552,41.89510740603465
553,41.85059341601994
554,41.82910427529092
555,41.83466404517464
556,41.85515537933816
557,41.832794311840324
558,41.879557023743075
559,41.82026815464307
560,41.816116939736524
561,41.83624950933229
562,41.82431191433441
563,41.85265308549073
564,41.86543914000393
565,41.84016584681475
566,41.82964107293197
567,41.85118194821873
568,41.815629693855804
569,41.830689631672
570,41.881991173168316
571,41.83167919896695
572,41.86660707357131
573,41.87028092174983
574,41.84383791335761
575,41.888687068712144
576,41.864973263399825
577,41.857120277554536
578,41.89130994217187
579,41.908345924123594
580,41.90004090665608
581,41.886617140807296
582,41.834198044561525
583,41.86952916159451
584,41.84315394032442
585,41.85126168675544
586,41.82164935776525
587,41.88605550977627
588,41.836379360340196
589,41.84213857213843
590,41.811361698723026
591,41.858647884464446
592,41.82500584051017
593,41.91362750500663
594,41.80572038491681
595,41.858416474204084
596,41.86812273572222
597,41.83980568511352
598,41.848713874419374
599,41.92681632986994
600,41.86111030578282
601,41.9352777462005
602,41.90574155035358
603,41.8745949379303
604,41.91062354576234
605,41.876770054018785
606,41.89357848118642
607,41.841341327203715
608,41.916659460348846
609,41.86557785219913
610,41.89388171382333
611,41.86122991090066
612,41.85380418087624
613,41.86396335679261
614,41.85223442033683
615,41.878160003636545
616,41.87020667872174
617,41.80976248001695
618,41.81654926730678
619,41.824593803713775
620,41.893097866079025
621,41.91230461933896
622,41.84958127067583
623,41.85313260105321
624,41.87141694754657
625,41.848464660293104
626,41.8769237011695
627,41.87477705364372
628,41.88759738743846
629,41.884167343770955
630,41.872613220936515
631,41.903691686210614
632,41.85703836567792
633,41.89258019713978
634,41.88378959833074
635,41.885969393159215
636,41.8425013003265
637,41.84923531326501
638,41.8226718850472
639,41.824981793649314
640,41.87143414408526
641,41.88221591699434
642,41.85235081329158
643,41.88457690668801
644,41.81670169794177
645,41.90438740478956
646,41.84630292360972
647,41.852232021939756
648,41.84760846379307
649,41.8854273127837
650,41.88194819177664
651,41.844759818163375
652,41.89452771277212
653,41.90407914277864
654,41.854134183807105
655,41.85226008104852
656,41.86299136130556
657,41.821971612795835
658,41.92387723303199
659,41.91809656253489
660,41.81325723759246
661,41.90109778639107
662,41.872080507534406
663,41.88671103476495
664,41.89714311204289
665,41.89070030336608
666,41.97671228627702
667,41.95128666800609
668,41.909924580960066
669,41.88994669758075
670,41.94539342652754
671,41.83727507462905
672,41.89512705259837
673,41.934084099281826
674,41.977651827617095
675,41.92653704664585
676,41.8542970021768
677,41.864654829366195
678,41.83231272313241
679,41.882972862568685
680,41.866893069357914
681,41.91570693345171
682,41.9417727052823
683,41.888214094313895
684,41.90615121637751
685,41.9308825839791
686,41.87971245364089
687,41.909973350003185
688,41.86798315957499
689,41.887626804088065
690,41.89543010004262
691,41.83856890641463
692,41.92724090020497
693,41.89752924236002
694,41.88360237659214
695,41.87961270408914
696,41.86211696194767
697,41.90047622268695
698,41.87881132205108
699,41.96363003810214
700,41.889700735284144
701,41.91838860558758
702,41.86827836074118
703,41.849279866198806
704,41.93917814069524
705,41.83510438402305
706,41.89988484105614
707,41.849306183860804
708,41.898011151569776
709,41.85437599241608
710,41.90219077104484
711,41.95062502058178
712,41.87478292446702
713,41.91172626802252
714,41.91807293593573
715,41.92375696764338
716,41.84921854404867
717,41.93435638029868
718,41.900135521097866
719,41.867554216464356
720,41.8822071138924
721,41.869501418352215
722,41.88379723257135
723,41.89568052370262
724,41.924082428816085
725,41.90493681100047
726,41.902854099410725
727,41.90585879313266
728,41.88692588333128
729,41.82172310229531
730,41.88771761494149
731,41.948441507486024
732,41.8776941201962
733,41.904840985659064
734,41.84336754655828
735,41.93391034197512
736,41.853188390542776
737,41.917162954133055
738,41.86248049684256
739,41.91318662738226
740,41.86501227611738
741,41.86687788831374
742,41.90901843107255
743,41.89535798119541
744,41.8831388936768
745,41.83657676147386
746,41.900163741935195
747,41.92702596452556
748,41.93084806333013
749,41.883165035554995
750,41.93593342154437
751,41.9054134313888
752,41.928657468051334
753,41.89964376236745
754,41.8793875977893
755,41.91695493695459
756,41.94651618148945
757,41.93993983043562
758,41.932512277667065
759,41.96616341782633
760,41.87484741873501
761,41.93659348311425
762,41.89709820638916
763,41.927657858207446
764,41.979975920605575
765,41.88148803196316
766,41.9093887932926
767,41.88103964304721
768,41.93421650910847
769,41.900617017922784
770,41.92370506256613
771,41.89553383628551
772,41.91119426769678
773,41.892927258104535
774,41.907169116859386
775,41.87145759435974
776,41.92386140344413
777,41.92900791180567
778,41.98012721506858
779,41.98024606414256
780,41.91703490427249
781,41.90109810357067
782,41.90482537313916
783,41.91497802781365
784,41.92078452059365
785,41.89983658662255
786,41.90144236286507
787,41.944130663419536
788,41.909534386250066
789,41.89946896235262
790,41.88840361912504
791,41.88011913114018
792,41.88060733839241
793,41.890802136309304
794,41.91564539265316
795,41.87641780769848
796,41.9668543580292
797,41.88043577340885
798,41.948253144986076
799,41.961531588980925
800,41.87607924678325
801,41.885965986690735
802,41.902311782107006
803,41.92829961408955
804,41.92269070816647
805,41.867465081008284
806,41.90192232384856
807,41.851723662913656
808,41.932052856488774
809,41.871239140670355
810,41.87316236050629
811,41.876241199325264
812,41.90960683230317
813,41.88982735912756
814,41.891947468719664
815,41.87588545597561
816,41.857940117331026
817,41.87915704808039
818,41.86747854661728
819,41.89713611541833
820,41.90719730760331
821,41.92005387471812
822,41.883440668012376
823,41.89901778693433
824,41.984936944776145
825,41.89991477587048
826,41.917467158399496
827,41.956417809968514
828,41.88777674336868
829,41.91411914233231
830,41.86333621198532
831,41.94328391483741
832,41.891669465952106
833,41.88036167679501
834,41.8919334981467
835,41.91749358626309
836,41.86377155709559
837,41.881313762979815
838,41.87455144422787
839,41.92891456520216
840,41.85554090361807
841,41.89235859550074
842,41.87967696956437
843,41.930453149661204
844,41.8630291597658
845,41.88056710803318
846,41.83039296757112
847,41.9007648274977
848,41.89121337946232
849,41.894713089295976
850,41.85285870219465
851,41.94590325875766
852,41.926042718160964
853,41.898902308314206
854,41.89936010429788
855,41.911011655903486
856,41.835254862854306
857,41.86999248350073
858,41.87875232941828
859,41.9245134492736
860,41.908670398684585
861,41.936175100209105
862,41.872986019649005
863,41.930258362657014
864,41.916721718181
865,41.902549502259625
866,41.91208238939657
867,41.84764235765563
868,41.91163981895638
869,41.94092381411547
870,41.87525775958912
871,42.00375909642234
872,41.88626288936143
873,41.85589066467621
874,41.91974779678228
875,41.92082421582189
876,41.92596894213626
877,41.98273228980999
878,41.92433676826088
879,41.98713435156958
880,41.959539755478545
881,41.943466756276216
882,41.90856078468685
883,41.94297567715184
884,41.90419753736427
885,41.88811837829161
886,41.898248676646205
887,41.90109343880268
888,41.904845553787986
889,41.93641797402607
890,41.91748673250703
891,41.913832464360866
892,41.92402735727322
893,41.93051220524506
894,41.91872634175635
895,41.925134544285655
896,41.95100142913429
897,41.94458196493187
898,41.94301243586869
899,41.932214005237356
900,41.88847152375551
901,41.91917110430562
902,41.90613826310991
903,41.97029736819661
904,41.91990386745264
905,41.94469973511923
906,41.8887586957343
907,41.960143680509894
908,41.85028720450553
909,41.94599199997293
910,41.931035325564
911,41.88326385604397
912,41.97335038111375
913,41.90024654487005
914,41.930517429962116
915,41.9039407927744
916,41.96967403433779
917,41.92608805796165
918,41.896061391171685
919,41.91168582683852
920,41.96304993202497
921,41.866740262458165
922,41.92508918416021
923,41.860644794552
924,41.92938084824884
925,41.871495789346014
926,41.91081769076427
927,41.95633012318017
928,41.95850561654925
929,41.91887190787816
930,41.9085021195099
931,41.840963077547435
932,41.914595358094346
933,41.90057597645989
934,41.900536620424695
935,41.93646983461203
936,41.898529919089896
937,41.90881277646801
938,41.85430949602903
939,41.88676265947392
940,41.83532742038374
941,41.917684519018984
942,41.91937452796763
943,41.88906210124264
944,41.90673639036532
945,41.932644582586306
946,41.91383111952053
947,41.8589122138411
948,41.91821912479709
949,41.91270642856727
950,41.92893542129912
951,41.93272733813155
952,41.90572132313614
953,41.87759780000456
954,41.87846285972765
955,41.92794605447015
956,41.887909871204805
957,41.91159705427233
958,41.91050959273798
959,41.88580705068693
960,41.896598426913634
961,41.893385641825056
962,41.90587836648376
963,41.932247538600905
964,41.90608809428841
965,41.886348218981055
966,41.863432261703196
967,41.88940424714491
968,41.9166919682148
969,41.863666823376
970,41.93764809735978
971,41.85294248003974
972,41.91471789648196
973,41.87175947509982
974,41.97755826664418
975,41.935844611825466
976,41.893783712849036
977,41.894404679387314
978,41.87946624272131
979,41.86337397137325
980,41.88532359194862
981,41.84985820537446
982,41.864792627000256
983,41.934320636270904
984,41.94609038885139
985,41.94609973132159
986,41.910638903081924
987,41.89781714485474
988,41.90649387965939
989,41.927655359291315
990,41.89439710512661
991,41.842138633040264
992,41.90337043165326
993,41.85706125695691
994,41.92185565197452
995,41.876362388696826
996,41.88478563113067
997,41.902361468699795
998,41.89888905652982
999,41.90697208341739
