# r[A]  g(r)
1.000000000000000056e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 2.003918227435528242e-03
1.700000000000000178e+00 6.502730039105307502e-02
1.899999999999999911e+00 1.524604649936005529e-01
2.100000000000000089e+00 1.122052944246150069e-01
2.300000000000000266e+00 8.416793065426934894e-02
2.500000000000000000e+00 1.855782097488432592e-01
2.700000000000000178e+00 4.234825071638704808e-01
2.900000000000000355e+00 5.379594171013578618e-01
3.100000000000000089e+00 5.425170851654335102e-01
3.300000000000000266e+00 6.058888866644267512e-01
3.500000000000000000e+00 7.033658488139273857e-01
3.700000000000000178e+00 7.223913826125809567e-01
3.900000000000000355e+00 7.345100869299896473e-01
4.099999999999999645e+00 7.164455273682640568e-01
4.300000000000000711e+00 7.382851811440600542e-01
4.500000000000000000e+00 7.749024699171546127e-01
4.700000000000001066e+00 8.341540408903189707e-01
4.900000000000000355e+00 8.536443152630267539e-01
5.099999999999999645e+00 8.606289546923034939e-01
5.300000000000000711e+00 8.978485713900663523e-01
5.500000000000000000e+00 9.150893910342970949e-01
5.700000000000001066e+00 9.231566945590310436e-01
5.900000000000000355e+00 9.333206292716720309e-01
6.099999999999999645e+00 9.497749099501174852e-01
6.300000000000000711e+00 9.417015551408154383e-01
6.500000000000000000e+00 9.559627931205115781e-01
6.700000000000001066e+00 9.793408861056550618e-01
6.900000000000000355e+00 9.984417349864408431e-01
7.099999999999999645e+00 1.012254479901491422e+00
7.300000000000000711e+00 1.036321523372556452e+00
7.500000000000000000e+00 1.042047769384809364e+00
7.700000000000001066e+00 1.045458604235147693e+00
7.900000000000000355e+00 1.047723309055638596e+00
8.100000000000001421e+00 1.062462838645347629e+00
8.300000000000000711e+00 1.065296943299714361e+00
8.500000000000000000e+00 1.061462308049873515e+00
8.699999999999999289e+00 1.071664663864118738e+00
8.900000000000000355e+00 1.070216573457383857e+00
9.100000000000001421e+00 1.090105812056358925e+00
9.300000000000000711e+00 1.085542717005058666e+00
9.500000000000000000e+00 1.102340644343278386e+00
9.700000000000001066e+00 1.096512988634831043e+00
9.900000000000000355e+00 1.105408836538691153e+00
1.010000000000000142e+01 1.103938672080626127e+00
1.030000000000000071e+01 1.109777990133344217e+00
1.050000000000000000e+01 1.102525806911757389e+00
1.070000000000000107e+01 1.115254354068515807e+00
1.090000000000000036e+01 1.116598333365609763e+00
1.110000000000000142e+01 1.122423924642929949e+00
1.130000000000000071e+01 1.129663686836620995e+00
1.150000000000000000e+01 1.128373174095753884e+00
1.170000000000000107e+01 1.132128504621133125e+00
1.190000000000000036e+01 1.129968690605306803e+00
1.210000000000000142e+01 1.131402875576928757e+00
1.230000000000000071e+01 1.141170472934438296e+00
1.250000000000000000e+01 1.137774690106918118e+00
1.270000000000000107e+01 1.143907545675221904e+00
1.290000000000000036e+01 1.147849798222599915e+00
1.310000000000000142e+01 1.157554051071471468e+00
1.330000000000000071e+01 1.151856436468525535e+00
1.350000000000000000e+01 1.161256074654845483e+00
1.370000000000000107e+01 1.158457055804774871e+00
1.390000000000000036e+01 1.161226522264895644e+00
1.410000000000000142e+01 1.167318182933381632e+00
1.430000000000000071e+01 1.166691984452529418e+00
1.450000000000000000e+01 1.165555715763102462e+00
1.470000000000000107e+01 1.167434100784799478e+00
1.490000000000000036e+01 1.170968573315517292e+00
1.510000000000000142e+01 1.177498491268724079e+00
1.530000000000000071e+01 1.177662995660001544e+00
1.550000000000000000e+01 1.181474109917624915e+00
1.570000000000000107e+01 1.179892173146232626e+00
1.590000000000000036e+01 1.186112445463534559e+00
1.610000000000000142e+01 1.184629541608505088e+00
1.630000000000000071e+01 1.186130565786354119e+00
1.650000000000000000e+01 1.188703866334218873e+00
1.670000000000000284e+01 1.194214455554027943e+00
1.689999999999999858e+01 1.193804870555135400e+00
1.710000000000000142e+01 1.197200379594599351e+00
1.730000000000000071e+01 1.201111406162586714e+00
1.750000000000000000e+01 1.200398608797042410e+00
1.770000000000000284e+01 1.203653365332953751e+00
1.789999999999999858e+01 1.208929985709031207e+00
1.810000000000000142e+01 1.215330121776815542e+00
1.830000000000000071e+01 1.210560775433585645e+00
1.850000000000000000e+01 1.216302404240546142e+00
1.870000000000000284e+01 1.215161103625034711e+00
1.889999999999999858e+01 1.217532948867623643e+00
1.910000000000000142e+01 1.217773633896485741e+00
1.930000000000000426e+01 1.225408273844782014e+00
1.950000000000000000e+01 1.229439070968921133e+00
1.970000000000000284e+01 1.232305889187558456e+00
1.989999999999999858e+01 1.232848465478154187e+00
2.010000000000000142e+01 1.233542801155742552e+00
2.030000000000000426e+01 1.236176676744298986e+00
2.050000000000000000e+01 1.239855934907012625e+00
2.070000000000000284e+01 1.239077631325784301e+00
2.089999999999999858e+01 1.241950846494752181e+00
2.110000000000000142e+01 1.245236762980364897e+00
2.130000000000000426e+01 1.250516429551558062e+00
2.150000000000000000e+01 1.252428468970683051e+00
2.170000000000000284e+01 1.255336455263181827e+00
2.189999999999999858e+01 1.255770650346166750e+00
2.210000000000000142e+01 1.256143831212191975e+00
2.230000000000000426e+01 1.258060189137966800e+00
2.250000000000000000e+01 1.258119579444060721e+00
2.270000000000000284e+01 1.258524873980678693e+00
2.289999999999999858e+01 1.265199289548690542e+00
2.310000000000000142e+01 1.270346342273047435e+00
2.330000000000000426e+01 1.268560197176528570e+00
2.350000000000000000e+01 1.270310917748012747e+00
2.370000000000000284e+01 1.272285702163581389e+00
2.389999999999999858e+01 1.276367199712149514e+00
2.410000000000000142e+01 1.273999320390695411e+00
2.430000000000000426e+01 1.277409039735976304e+00
2.450000000000000000e+01 1.274630293675954817e+00
2.470000000000000284e+01 1.278543419518651136e+00
2.489999999999999858e+01 1.280632598657088783e+00
2.510000000000000142e+01 1.283819055613026894e+00
2.530000000000000426e+01 1.282959218861623230e+00
2.550000000000000000e+01 1.284683490651009174e+00
2.570000000000000284e+01 1.283692168649716914e+00
2.589999999999999858e+01 1.282674622232966355e+00
2.610000000000000142e+01 1.285832729303514110e+00
2.630000000000000426e+01 1.282999815339240124e+00
2.650000000000000000e+01 1.286542059095071355e+00
2.670000000000000284e+01 1.286792138451722689e+00
2.689999999999999858e+01 1.288860317608861772e+00
2.710000000000000142e+01 1.284525772492042694e+00
2.730000000000000426e+01 1.290883107103383276e+00
2.750000000000000000e+01 1.285722906348284011e+00
2.770000000000000284e+01 1.287801384655364645e+00
2.789999999999999858e+01 1.284366984695386682e+00
2.810000000000000142e+01 1.288198399450703135e+00
2.830000000000000426e+01 1.284522359513079692e+00
2.850000000000000000e+01 1.286368517089156560e+00
2.870000000000000284e+01 1.287329629272494280e+00
2.889999999999999858e+01 1.288023876406891421e+00
2.910000000000000142e+01 1.284027224404169276e+00
2.930000000000000426e+01 1.286432735515106396e+00
2.950000000000000000e+01 1.287913210594387792e+00
2.970000000000000284e+01 1.283336692055402795e+00
2.989999999999999858e+01 1.284385154022640085e+00
3.010000000000000142e+01 1.281564555009746309e+00
3.030000000000000426e+01 1.285427995785880073e+00
3.050000000000000000e+01 1.281931824016379728e+00
3.070000000000000284e+01 1.280221965968290743e+00
3.089999999999999858e+01 1.277162484449631874e+00
3.110000000000000142e+01 1.282166179100650227e+00
