# r[A]  g(r)
1.000000000000000056e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 6.679431040779919369e-04
1.700000000000000178e+00 6.398402444455864035e-02
1.899999999999999911e+00 1.270447501833952830e-01
2.100000000000000089e+00 1.104951438274758141e-01
2.300000000000000266e+00 8.814493506963722025e-02
2.500000000000000000e+00 1.824410394852859496e-01
2.700000000000000178e+00 4.106690042641121252e-01
2.900000000000000355e+00 4.998310341397324552e-01
3.100000000000000089e+00 5.147812490003128572e-01
3.300000000000000266e+00 5.945323144274717864e-01
3.500000000000000000e+00 6.745920088833304851e-01
3.700000000000000178e+00 6.953203163691882294e-01
3.900000000000000355e+00 6.796686959927015215e-01
4.099999999999999645e+00 6.825758782652672219e-01
4.300000000000000711e+00 7.041516881511101777e-01
4.500000000000000000e+00 7.461830307175529864e-01
4.700000000000001066e+00 7.981472648441992890e-01
4.900000000000000355e+00 8.097321079997952253e-01
5.099999999999999645e+00 8.426545613310236771e-01
5.300000000000000711e+00 8.498591678871243449e-01
5.500000000000000000e+00 8.797264022434907460e-01
5.700000000000001066e+00 8.922664646456230919e-01
5.900000000000000355e+00 8.913428276810214657e-01
6.099999999999999645e+00 8.970327509148816603e-01
6.300000000000000711e+00 9.101876921997614778e-01
6.500000000000000000e+00 9.202995545112238052e-01
6.700000000000001066e+00 9.487886794992028694e-01
6.900000000000000355e+00 9.626771605373614094e-01
7.099999999999999645e+00 9.775775723322206456e-01
7.300000000000000711e+00 1.007525411613465094e+00
7.500000000000000000e+00 1.003607074174012626e+00
7.700000000000001066e+00 1.024267393874078280e+00
7.900000000000000355e+00 1.017267787120276878e+00
8.100000000000001421e+00 1.018120657916312455e+00
8.300000000000000711e+00 1.037111004686974924e+00
8.500000000000000000e+00 1.037459730961353133e+00
8.699999999999999289e+00 1.044057665602267759e+00
8.900000000000000355e+00 1.043340282810389930e+00
9.100000000000001421e+00 1.047656122566205772e+00
9.300000000000000711e+00 1.055268452079806574e+00
9.500000000000000000e+00 1.071740613147115218e+00
9.700000000000001066e+00 1.067160023787334211e+00
9.900000000000000355e+00 1.074033429864849287e+00
1.010000000000000142e+01 1.067108120530862791e+00
1.030000000000000071e+01 1.070928532141849798e+00
1.050000000000000000e+01 1.081986324846269776e+00
1.070000000000000107e+01 1.080828785202968545e+00
1.090000000000000036e+01 1.086209510603065587e+00
1.110000000000000142e+01 1.085422578448304698e+00
1.130000000000000071e+01 1.098390274104271036e+00
1.150000000000000000e+01 1.095775106618991579e+00
1.170000000000000107e+01 1.091716799238602542e+00
1.190000000000000036e+01 1.109012833287138733e+00
1.210000000000000142e+01 1.103412202625755567e+00
1.230000000000000071e+01 1.107256117876532109e+00
1.250000000000000000e+01 1.108865461996522361e+00
1.270000000000000107e+01 1.113165695826449975e+00
1.290000000000000036e+01 1.117355625103487737e+00
1.310000000000000142e+01 1.123649375616946999e+00
1.330000000000000071e+01 1.126620142145026815e+00
1.350000000000000000e+01 1.127089607779013569e+00
1.370000000000000107e+01 1.127540818149087132e+00
1.390000000000000036e+01 1.139005149919005921e+00
1.410000000000000142e+01 1.135258694453321171e+00
1.430000000000000071e+01 1.135698211622152343e+00
1.450000000000000000e+01 1.144171669632001453e+00
1.470000000000000107e+01 1.146208582853284419e+00
1.490000000000000036e+01 1.145826369496978803e+00
1.510000000000000142e+01 1.155418964745071442e+00
1.530000000000000071e+01 1.152683647065729788e+00
1.550000000000000000e+01 1.152767265276884334e+00
1.570000000000000107e+01 1.155818654258165656e+00
1.590000000000000036e+01 1.162484359707917747e+00
1.610000000000000142e+01 1.159609422924466449e+00
1.630000000000000071e+01 1.161390756565912952e+00
1.650000000000000000e+01 1.169545313391876729e+00
1.670000000000000284e+01 1.172779815795663705e+00
1.689999999999999858e+01 1.173057762900427292e+00
1.710000000000000142e+01 1.178334386102623421e+00
1.730000000000000071e+01 1.178267406513734850e+00
1.750000000000000000e+01 1.183051031731725544e+00
1.770000000000000284e+01 1.184229750537812986e+00
1.789999999999999858e+01 1.188146871774076629e+00
1.810000000000000142e+01 1.191225922725266839e+00
1.830000000000000071e+01 1.195226570433144841e+00
1.850000000000000000e+01 1.194774881058115135e+00
1.870000000000000284e+01 1.200899508847180552e+00
1.889999999999999858e+01 1.206216389661511013e+00
1.910000000000000142e+01 1.208238816870813581e+00
1.930000000000000426e+01 1.211393611044830898e+00
1.950000000000000000e+01 1.209946061683222718e+00
1.970000000000000284e+01 1.213058064233689670e+00
1.989999999999999858e+01 1.217173191441121904e+00
2.010000000000000142e+01 1.217040567025476472e+00
2.030000000000000426e+01 1.221150949785099415e+00
2.050000000000000000e+01 1.227133483157361260e+00
2.070000000000000284e+01 1.232707112040649644e+00
2.089999999999999858e+01 1.234539313721870091e+00
2.110000000000000142e+01 1.236121441186208036e+00
2.130000000000000426e+01 1.231866716192590694e+00
2.150000000000000000e+01 1.241146197882724733e+00
2.170000000000000284e+01 1.246081913140969499e+00
2.189999999999999858e+01 1.248591331028343410e+00
2.210000000000000142e+01 1.250858606398357775e+00
2.230000000000000426e+01 1.251942126791169674e+00
2.250000000000000000e+01 1.253509097736360989e+00
2.270000000000000284e+01 1.255352477299646941e+00
2.289999999999999858e+01 1.261796660221507382e+00
2.310000000000000142e+01 1.260829754818556303e+00
2.330000000000000426e+01 1.267846859807596926e+00
2.350000000000000000e+01 1.267719952707595965e+00
2.370000000000000284e+01 1.270412499289690578e+00
2.389999999999999858e+01 1.274368634238313813e+00
2.410000000000000142e+01 1.273901330367014362e+00
2.430000000000000426e+01 1.276934343412712947e+00
2.450000000000000000e+01 1.278520446046378600e+00
2.470000000000000284e+01 1.283053101248627037e+00
2.489999999999999858e+01 1.282920766201841589e+00
2.510000000000000142e+01 1.285415275970877902e+00
2.530000000000000426e+01 1.284038006466967641e+00
2.550000000000000000e+01 1.290579726976729402e+00
2.570000000000000284e+01 1.292369654922748357e+00
2.589999999999999858e+01 1.290156513974044072e+00
2.610000000000000142e+01 1.292076992530332813e+00
2.630000000000000426e+01 1.294492894469826405e+00
2.650000000000000000e+01 1.295604466780318820e+00
2.670000000000000284e+01 1.294753582963596106e+00
2.689999999999999858e+01 1.298086063479728658e+00
2.710000000000000142e+01 1.302433719454423766e+00
2.730000000000000426e+01 1.300620265324007097e+00
2.750000000000000000e+01 1.300349583577916857e+00
2.770000000000000284e+01 1.302558009630658820e+00
2.789999999999999858e+01 1.305113024435068381e+00
2.810000000000000142e+01 1.301651826012031776e+00
2.830000000000000426e+01 1.304774684487571612e+00
2.850000000000000000e+01 1.307417012376647314e+00
2.870000000000000284e+01 1.306175471348550055e+00
2.889999999999999858e+01 1.309326456839521091e+00
2.910000000000000142e+01 1.307662559458940388e+00
2.930000000000000426e+01 1.309878866645906692e+00
2.950000000000000000e+01 1.309246454522675851e+00
2.970000000000000284e+01 1.311305403167068784e+00
2.989999999999999858e+01 1.308375710609788412e+00
3.010000000000000142e+01 1.311381628553689893e+00
3.030000000000000426e+01 1.308656630647093921e+00
3.050000000000000000e+01 1.315900321124487515e+00
3.070000000000000284e+01 1.313881202595992281e+00
3.089999999999999858e+01 1.309844560573460548e+00
3.110000000000000142e+01 1.311063983524410892e+00
