# r[A]  g(r)
1.000000000000000056e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 2.004044073719772438e-03
1.700000000000000178e+00 6.763263947714810709e-02
1.899999999999999911e+00 1.574690572169330505e-01
2.100000000000000089e+00 1.248319658971426688e-01
2.300000000000000266e+00 1.091976861529120463e-01
2.500000000000000000e+00 2.207339887964284986e-01
2.700000000000000178e+00 4.986344981572682911e-01
2.900000000000000355e+00 6.183254082794857887e-01
3.100000000000000089e+00 6.235032324374983892e-01
3.300000000000000266e+00 7.409304980151922848e-01
3.500000000000000000e+00 8.231838186874713692e-01
3.700000000000000178e+00 8.491819666806245115e-01
3.900000000000000355e+00 8.507158310976935534e-01
4.099999999999999645e+00 8.255353101340555666e-01
4.300000000000000711e+00 8.631096581243523636e-01
4.500000000000000000e+00 9.203241479621151466e-01
4.700000000000001066e+00 9.586833239311076671e-01
4.900000000000000355e+00 9.834544924796685406e-01
5.099999999999999645e+00 1.015992480443674850e+00
5.300000000000000711e+00 1.052270881866675278e+00
5.500000000000000000e+00 1.067646457620908818e+00
5.700000000000001066e+00 1.088873540694892172e+00
5.900000000000000355e+00 1.085144709047179967e+00
6.099999999999999645e+00 1.092661649732864504e+00
6.300000000000000711e+00 1.094966508878603362e+00
6.500000000000000000e+00 1.114873095562551208e+00
6.700000000000001066e+00 1.140110216606197380e+00
6.900000000000000355e+00 1.164005030224844583e+00
7.099999999999999645e+00 1.183048187854031319e+00
7.300000000000000711e+00 1.205318779044622701e+00
7.500000000000000000e+00 1.220245130489922225e+00
7.700000000000001066e+00 1.223230888279077888e+00
7.900000000000000355e+00 1.225294637822498700e+00
8.100000000000001421e+00 1.229496853840269965e+00
8.300000000000000711e+00 1.228598734938256998e+00
8.500000000000000000e+00 1.236422709145105658e+00
8.699999999999999289e+00 1.249515419940208982e+00
8.900000000000000355e+00 1.255236148313085831e+00
9.100000000000001421e+00 1.256871308646919427e+00
9.300000000000000711e+00 1.261174253270691104e+00
9.500000000000000000e+00 1.262853795924543387e+00
9.700000000000001066e+00 1.268587160706717842e+00
9.900000000000000355e+00 1.276778087836473174e+00
1.010000000000000142e+01 1.281915303086361702e+00
1.030000000000000071e+01 1.275507604056470790e+00
1.050000000000000000e+01 1.275916542738022130e+00
1.070000000000000107e+01 1.275653752590881540e+00
1.090000000000000036e+01 1.278858464735000533e+00
1.110000000000000142e+01 1.284817645671346042e+00
1.130000000000000071e+01 1.289463171367009497e+00
1.150000000000000000e+01 1.289824303410132211e+00
1.170000000000000107e+01 1.294630429356958379e+00
1.190000000000000036e+01 1.297600958399578897e+00
1.210000000000000142e+01 1.295053211668321547e+00
1.230000000000000071e+01 1.294520749856081121e+00
1.250000000000000000e+01 1.299206547570215031e+00
1.270000000000000107e+01 1.301174941482631908e+00
1.290000000000000036e+01 1.304125298411500600e+00
1.310000000000000142e+01 1.300641627293639857e+00
1.330000000000000071e+01 1.299022617304868898e+00
1.350000000000000000e+01 1.311406230964466513e+00
1.370000000000000107e+01 1.309173407608961170e+00
1.390000000000000036e+01 1.303884143060769496e+00
1.410000000000000142e+01 1.315325586264596947e+00
1.430000000000000071e+01 1.310207567938014073e+00
1.450000000000000000e+01 1.307833435095842711e+00
1.470000000000000107e+01 1.312869424010083330e+00
1.490000000000000036e+01 1.310914381038777998e+00
1.510000000000000142e+01 1.314846742481087016e+00
1.530000000000000071e+01 1.309561854334242437e+00
1.550000000000000000e+01 1.314178491803871918e+00
1.570000000000000107e+01 1.308561067886685469e+00
1.590000000000000036e+01 1.317384123947590080e+00
1.610000000000000142e+01 1.316053162691060985e+00
1.630000000000000071e+01 1.315438559587730261e+00
1.650000000000000000e+01 1.318724108413944274e+00
1.670000000000000284e+01 1.319446509392529387e+00
1.689999999999999858e+01 1.316629731896037159e+00
1.710000000000000142e+01 1.315631769690789099e+00
1.730000000000000071e+01 1.321187832218010616e+00
1.750000000000000000e+01 1.318917602607000639e+00
1.770000000000000284e+01 1.317416202309724227e+00
1.789999999999999858e+01 1.320777598843945189e+00
1.810000000000000142e+01 1.318633840576128868e+00
1.830000000000000071e+01 1.319310717069775762e+00
1.850000000000000000e+01 1.322482625401214307e+00
1.870000000000000284e+01 1.325953814724057933e+00
1.889999999999999858e+01 1.326601825363691534e+00
1.910000000000000142e+01 1.319641232291463684e+00
1.930000000000000426e+01 1.320114219996469052e+00
1.950000000000000000e+01 1.322669369737010880e+00
1.970000000000000284e+01 1.322006145982463909e+00
1.989999999999999858e+01 1.322485829380813716e+00
2.010000000000000142e+01 1.321771928235905058e+00
2.030000000000000426e+01 1.324518529917551035e+00
2.050000000000000000e+01 1.320140852590517166e+00
2.070000000000000284e+01 1.322077755240729680e+00
2.089999999999999858e+01 1.330546303376083594e+00
2.110000000000000142e+01 1.325779035041259712e+00
2.130000000000000426e+01 1.322882997847044440e+00
2.150000000000000000e+01 1.324908861816220140e+00
2.170000000000000284e+01 1.324116715474410455e+00
2.189999999999999858e+01 1.323446226093114575e+00
2.210000000000000142e+01 1.323418218504105015e+00
2.230000000000000426e+01 1.318486604200981738e+00
2.250000000000000000e+01 1.324468236653183251e+00
2.270000000000000284e+01 1.324581470195906885e+00
2.289999999999999858e+01 1.324270567723770275e+00
2.310000000000000142e+01 1.321689992536522640e+00
2.330000000000000426e+01 1.321406395364866260e+00
2.350000000000000000e+01 1.320870082625945408e+00
2.370000000000000284e+01 1.323524138579834641e+00
2.389999999999999858e+01 1.320800359618111042e+00
2.410000000000000142e+01 1.319544489463119641e+00
2.430000000000000426e+01 1.317092952655142035e+00
2.450000000000000000e+01 1.320345601229123256e+00
2.470000000000000284e+01 1.318018475985112570e+00
2.489999999999999858e+01 1.316343211764822385e+00
2.510000000000000142e+01 1.315217977209450551e+00
2.530000000000000426e+01 1.318335335170600198e+00
2.550000000000000000e+01 1.313494170068856048e+00
2.570000000000000284e+01 1.312367311495807209e+00
2.589999999999999858e+01 1.314237545868039092e+00
2.610000000000000142e+01 1.313346589371721995e+00
2.630000000000000426e+01 1.310883458834203985e+00
2.650000000000000000e+01 1.310141019706007270e+00
2.670000000000000284e+01 1.310648210076557962e+00
2.689999999999999858e+01 1.309635078359866922e+00
2.710000000000000142e+01 1.306727864810035333e+00
2.730000000000000426e+01 1.307394334063786800e+00
2.750000000000000000e+01 1.302921239271268572e+00
2.770000000000000284e+01 1.305510802741639109e+00
2.789999999999999858e+01 1.303297875496118197e+00
2.810000000000000142e+01 1.299082443182733027e+00
2.830000000000000426e+01 1.298973500890192145e+00
2.850000000000000000e+01 1.296975420485748431e+00
2.870000000000000284e+01 1.299383937162366331e+00
2.889999999999999858e+01 1.295973369865472291e+00
2.910000000000000142e+01 1.294255939778252040e+00
2.930000000000000426e+01 1.293095689107867097e+00
2.950000000000000000e+01 1.289363998231770836e+00
2.970000000000000284e+01 1.289999114121775037e+00
2.989999999999999858e+01 1.285632625031760234e+00
3.010000000000000142e+01 1.285899908863074481e+00
3.030000000000000426e+01 1.282872324674122266e+00
3.050000000000000000e+01 1.282936274919491915e+00
3.070000000000000284e+01 1.280514778865668779e+00
3.089999999999999858e+01 1.276692493154281571e+00
3.110000000000000142e+01 1.274332989166519159e+00
