# r[A]  g(r)
1.000000000000000056e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 2.671399190572004440e-03
1.700000000000000178e+00 6.865619025723536384e-02
1.899999999999999911e+00 1.511829576974361988e-01
2.100000000000000089e+00 1.145715495751061519e-01
2.300000000000000266e+00 1.037690548302480920e-01
2.500000000000000000e+00 2.137005433515579145e-01
2.700000000000000178e+00 4.927339644138592489e-01
2.900000000000000355e+00 5.827566311914931241e-01
3.100000000000000089e+00 5.954848911366733555e-01
3.300000000000000266e+00 7.023425639359560657e-01
3.500000000000000000e+00 7.975580011055791729e-01
3.700000000000000178e+00 8.451258768401365140e-01
3.900000000000000355e+00 8.086630886753995995e-01
4.099999999999999645e+00 8.022390780573690483e-01
4.300000000000000711e+00 8.258711490779516717e-01
4.500000000000000000e+00 8.900041633129491814e-01
4.700000000000001066e+00 9.383527454941245072e-01
4.900000000000000355e+00 9.675445204674886224e-01
5.099999999999999645e+00 9.871634710608143681e-01
5.300000000000000711e+00 1.021370556948450803e+00
5.500000000000000000e+00 1.034502868588484503e+00
5.700000000000001066e+00 1.060955451286248685e+00
5.900000000000000355e+00 1.057168117979925048e+00
6.099999999999999645e+00 1.070190655885101094e+00
6.300000000000000711e+00 1.069939121444019703e+00
6.500000000000000000e+00 1.093121543762942682e+00
6.700000000000001066e+00 1.115190547814038702e+00
6.900000000000000355e+00 1.135335117953429895e+00
7.099999999999999645e+00 1.168069472710719703e+00
7.300000000000000711e+00 1.189010405694471251e+00
7.500000000000000000e+00 1.204695293382476606e+00
7.700000000000001066e+00 1.209984943046701122e+00
7.900000000000000355e+00 1.216311991906670276e+00
8.100000000000001421e+00 1.212312682671956798e+00
8.300000000000000711e+00 1.225346560869042145e+00
8.500000000000000000e+00 1.227765504387654527e+00
8.699999999999999289e+00 1.233103067089442062e+00
8.900000000000000355e+00 1.237391228246090380e+00
9.100000000000001421e+00 1.251327509918333858e+00
9.300000000000000711e+00 1.251919912655031331e+00
9.500000000000000000e+00 1.254255070739097588e+00
9.700000000000001066e+00 1.257814226969271809e+00
9.900000000000000355e+00 1.265914787951530007e+00
1.010000000000000142e+01 1.271538092932251507e+00
1.030000000000000071e+01 1.264100423151065078e+00
1.050000000000000000e+01 1.266415569876673031e+00
1.070000000000000107e+01 1.276653257971373856e+00
1.090000000000000036e+01 1.272475781606860368e+00
1.110000000000000142e+01 1.283572259976686558e+00
1.130000000000000071e+01 1.277996103597017319e+00
1.150000000000000000e+01 1.275635127640046163e+00
1.170000000000000107e+01 1.285373434558291894e+00
1.190000000000000036e+01 1.286207592840114433e+00
1.210000000000000142e+01 1.290169949482980583e+00
1.230000000000000071e+01 1.284761672405990041e+00
1.250000000000000000e+01 1.287521176451063676e+00
1.270000000000000107e+01 1.294527927803087453e+00
1.290000000000000036e+01 1.288276427137696745e+00
1.310000000000000142e+01 1.299005215739247321e+00
1.330000000000000071e+01 1.298872111310109601e+00
1.350000000000000000e+01 1.297144497969643817e+00
1.370000000000000107e+01 1.301161176298768707e+00
1.390000000000000036e+01 1.300750555885841209e+00
1.410000000000000142e+01 1.300520738203177373e+00
1.430000000000000071e+01 1.295791465759769112e+00
1.450000000000000000e+01 1.303287682889092247e+00
1.470000000000000107e+01 1.304745599858434302e+00
1.490000000000000036e+01 1.299508160578997540e+00
1.510000000000000142e+01 1.303876382546624413e+00
1.530000000000000071e+01 1.308190741537631929e+00
1.550000000000000000e+01 1.309243974041207847e+00
1.570000000000000107e+01 1.302896021258306725e+00
1.590000000000000036e+01 1.303260889733288241e+00
1.610000000000000142e+01 1.305191147475321722e+00
1.630000000000000071e+01 1.303825494277335517e+00
1.650000000000000000e+01 1.303159195267617587e+00
1.670000000000000284e+01 1.303855736600256776e+00
1.689999999999999858e+01 1.309576258084378386e+00
1.710000000000000142e+01 1.307499865211612544e+00
1.730000000000000071e+01 1.303142549887185142e+00
1.750000000000000000e+01 1.308803615836925616e+00
1.770000000000000284e+01 1.312143458258255624e+00
1.789999999999999858e+01 1.308024084205100968e+00
1.810000000000000142e+01 1.304486539215025109e+00
1.830000000000000071e+01 1.309898927929346701e+00
1.850000000000000000e+01 1.307237158092145801e+00
1.870000000000000284e+01 1.309708048441063921e+00
1.889999999999999858e+01 1.310884803579345892e+00
1.910000000000000142e+01 1.308058116935656212e+00
1.930000000000000426e+01 1.309967022487293686e+00
1.950000000000000000e+01 1.307129890018513985e+00
1.970000000000000284e+01 1.308522970492328241e+00
1.989999999999999858e+01 1.307388416788038077e+00
2.010000000000000142e+01 1.307172043270056205e+00
2.030000000000000426e+01 1.308423051154840477e+00
2.050000000000000000e+01 1.306558468679930085e+00
2.070000000000000284e+01 1.307503042082921896e+00
2.089999999999999858e+01 1.304513592580597070e+00
2.110000000000000142e+01 1.309281136566149417e+00
2.130000000000000426e+01 1.301619726686574774e+00
2.150000000000000000e+01 1.305077827723353012e+00
2.170000000000000284e+01 1.305474650222330446e+00
2.189999999999999858e+01 1.304142666557122299e+00
2.210000000000000142e+01 1.304508962302671549e+00
2.230000000000000426e+01 1.301665559902882130e+00
2.250000000000000000e+01 1.305321778229522334e+00
2.270000000000000284e+01 1.305429290679279708e+00
2.289999999999999858e+01 1.304622259170854726e+00
2.310000000000000142e+01 1.302316216770102342e+00
2.330000000000000426e+01 1.302710321543932181e+00
2.350000000000000000e+01 1.301624389059135689e+00
2.370000000000000284e+01 1.300132214101635597e+00
2.389999999999999858e+01 1.299039659505389910e+00
2.410000000000000142e+01 1.302493856818748963e+00
2.430000000000000426e+01 1.300212608280679083e+00
2.450000000000000000e+01 1.298233086641158662e+00
2.470000000000000284e+01 1.297303785538423959e+00
2.489999999999999858e+01 1.298387198637990236e+00
2.510000000000000142e+01 1.294147807283503537e+00
2.530000000000000426e+01 1.295649126902737480e+00
2.550000000000000000e+01 1.293748250570323277e+00
2.570000000000000284e+01 1.293592634214660420e+00
2.589999999999999858e+01 1.292468682700636640e+00
2.610000000000000142e+01 1.292481918682069075e+00
2.630000000000000426e+01 1.292469281502837353e+00
2.650000000000000000e+01 1.292191924315827078e+00
2.670000000000000284e+01 1.286529964280273219e+00
2.689999999999999858e+01 1.289122218814560350e+00
2.710000000000000142e+01 1.287899865598796767e+00
2.730000000000000426e+01 1.284604097532768607e+00
2.750000000000000000e+01 1.286952835978691256e+00
2.770000000000000284e+01 1.282192370533805414e+00
2.789999999999999858e+01 1.282355840556973270e+00
2.810000000000000142e+01 1.281086880374234127e+00
2.830000000000000426e+01 1.282987537296071956e+00
2.850000000000000000e+01 1.280488328962810174e+00
2.870000000000000284e+01 1.280356536477344820e+00
2.889999999999999858e+01 1.278413838278434467e+00
2.910000000000000142e+01 1.273636431680064129e+00
2.930000000000000426e+01 1.273657171618853612e+00
2.950000000000000000e+01 1.276173170449807159e+00
2.970000000000000284e+01 1.271925910757848222e+00
2.989999999999999858e+01 1.270983703857653468e+00
3.010000000000000142e+01 1.267736710933112354e+00
3.030000000000000426e+01 1.269081885917017205e+00
3.050000000000000000e+01 1.263922000590908201e+00
3.070000000000000284e+01 1.265638299569304515e+00
3.089999999999999858e+01 1.264119966722416333e+00
3.110000000000000142e+01 1.262218477862697918e+00
