# r[A]  g(r)
1.000000000000000056e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 2.003688885024077024e-03
1.700000000000000178e+00 6.397954048079185219e-02
1.899999999999999911e+00 1.328670005910616014e-01
2.100000000000000089e+00 1.029851695003612677e-01
2.300000000000000266e+00 9.524672227173636152e-02
2.500000000000000000e+00 1.783368552826443687e-01
2.700000000000000178e+00 4.180688921992280482e-01
2.900000000000000355e+00 5.151798489798836700e-01
3.100000000000000089e+00 5.199114114798321085e-01
3.300000000000000266e+00 5.910367186750213886e-01
3.500000000000000000e+00 6.851075246689402043e-01
3.700000000000000178e+00 6.855997740174784028e-01
3.900000000000000355e+00 6.787307319267853467e-01
4.099999999999999645e+00 6.718761306628153740e-01
4.300000000000000711e+00 6.977546783304959810e-01
4.500000000000000000e+00 7.528928038924308508e-01
4.700000000000001066e+00 7.876008851703013569e-01
4.900000000000000355e+00 8.011518041675785851e-01
5.099999999999999645e+00 8.206685861878085797e-01
5.300000000000000711e+00 8.626566931698642637e-01
5.500000000000000000e+00 8.762819995503374759e-01
5.700000000000001066e+00 8.793278154135910629e-01
5.900000000000000355e+00 8.867411749297551271e-01
6.099999999999999645e+00 9.048965791959763250e-01
6.300000000000000711e+00 9.130813165632417627e-01
6.500000000000000000e+00 9.267888323579641652e-01
6.700000000000001066e+00 9.484539989141778094e-01
6.900000000000000355e+00 9.606183519934290427e-01
7.099999999999999645e+00 9.956000272704255138e-01
7.300000000000000711e+00 1.007200646625170171e+00
7.500000000000000000e+00 1.031681787354540303e+00
7.700000000000001066e+00 1.029551249957617154e+00
7.900000000000000355e+00 1.040658762704291807e+00
8.100000000000001421e+00 1.045849321266897558e+00
8.300000000000000711e+00 1.041014162405809795e+00
8.500000000000000000e+00 1.058174759337633164e+00
8.699999999999999289e+00 1.065915191727889288e+00
8.900000000000000355e+00 1.073988934211772550e+00
9.100000000000001421e+00 1.073861320265990793e+00
9.300000000000000711e+00 1.086236284789699580e+00
9.500000000000000000e+00 1.094193710371744510e+00
9.700000000000001066e+00 1.090037607100852401e+00
9.900000000000000355e+00 1.096053981545450196e+00
1.010000000000000142e+01 1.105125338139557600e+00
1.030000000000000071e+01 1.106062033562146496e+00
1.050000000000000000e+01 1.108501317989244450e+00
1.070000000000000107e+01 1.121317921546119090e+00
1.090000000000000036e+01 1.120979947577825264e+00
1.110000000000000142e+01 1.120805293913993417e+00
1.130000000000000071e+01 1.130406563854759350e+00
1.150000000000000000e+01 1.132886921090394683e+00
1.170000000000000107e+01 1.136374512095885470e+00
1.190000000000000036e+01 1.138256333903126194e+00
1.210000000000000142e+01 1.142724274529740569e+00
1.230000000000000071e+01 1.141139344576169945e+00
1.250000000000000000e+01 1.148249031554353206e+00
1.270000000000000107e+01 1.155066875518908409e+00
1.290000000000000036e+01 1.153922411443634832e+00
1.310000000000000142e+01 1.158868568700808233e+00
1.330000000000000071e+01 1.159364715303527138e+00
1.350000000000000000e+01 1.165565813911098036e+00
1.370000000000000107e+01 1.169020968028682717e+00
1.390000000000000036e+01 1.172411448965800629e+00
1.410000000000000142e+01 1.171052795325894236e+00
1.430000000000000071e+01 1.175838939398592409e+00
1.450000000000000000e+01 1.178242296222047125e+00
1.470000000000000107e+01 1.181173876540408507e+00
1.490000000000000036e+01 1.181063829862789571e+00
1.510000000000000142e+01 1.184901455923352165e+00
1.530000000000000071e+01 1.193305054475487514e+00
1.550000000000000000e+01 1.188442487375980239e+00
1.570000000000000107e+01 1.188830079463683242e+00
1.590000000000000036e+01 1.190483105124626961e+00
1.610000000000000142e+01 1.195484725034368534e+00
1.630000000000000071e+01 1.194457428441984437e+00
1.650000000000000000e+01 1.198424093231245324e+00
1.670000000000000284e+01 1.203008663084827345e+00
1.689999999999999858e+01 1.204960432968979589e+00
1.710000000000000142e+01 1.210887668787791194e+00
1.730000000000000071e+01 1.210628639854448352e+00
1.750000000000000000e+01 1.208428642676972808e+00
1.770000000000000284e+01 1.213906192048079813e+00
1.789999999999999858e+01 1.214789742374251968e+00
1.810000000000000142e+01 1.219945622917897987e+00
1.830000000000000071e+01 1.216502541066512233e+00
1.850000000000000000e+01 1.223669405170645597e+00
1.870000000000000284e+01 1.225966470535015063e+00
1.889999999999999858e+01 1.227517802842183148e+00
1.910000000000000142e+01 1.227617678694214787e+00
1.930000000000000426e+01 1.230544690000184627e+00
1.950000000000000000e+01 1.230897344553699702e+00
1.970000000000000284e+01 1.235162483833303293e+00
1.989999999999999858e+01 1.237214595901977798e+00
2.010000000000000142e+01 1.240505405361290503e+00
2.030000000000000426e+01 1.238876509153151062e+00
2.050000000000000000e+01 1.241809013718006449e+00
2.070000000000000284e+01 1.244822421187301797e+00
2.089999999999999858e+01 1.247944951377836897e+00
2.110000000000000142e+01 1.245493134945113267e+00
2.130000000000000426e+01 1.247168893401549683e+00
2.150000000000000000e+01 1.248752616101002300e+00
2.170000000000000284e+01 1.248608947514175949e+00
2.189999999999999858e+01 1.253204449346275950e+00
2.210000000000000142e+01 1.258197101894586556e+00
2.230000000000000426e+01 1.258312662236042323e+00
2.250000000000000000e+01 1.262366426016373167e+00
2.270000000000000284e+01 1.259750625820710290e+00
2.289999999999999858e+01 1.261386809885601146e+00
2.310000000000000142e+01 1.261198298337563806e+00
2.330000000000000426e+01 1.265906199807392163e+00
2.350000000000000000e+01 1.266107732714311096e+00
2.370000000000000284e+01 1.268198716791353986e+00
2.389999999999999858e+01 1.265877172803562045e+00
2.410000000000000142e+01 1.271316747941761527e+00
2.430000000000000426e+01 1.274242629345013533e+00
2.450000000000000000e+01 1.276888881309441226e+00
2.470000000000000284e+01 1.277570707972136121e+00
2.489999999999999858e+01 1.278107225387578039e+00
2.510000000000000142e+01 1.276665696218056922e+00
2.530000000000000426e+01 1.272130847123897901e+00
2.550000000000000000e+01 1.278879893479891949e+00
2.570000000000000284e+01 1.280122812945283961e+00
2.589999999999999858e+01 1.280174356090725274e+00
2.610000000000000142e+01 1.280124804497612789e+00
2.630000000000000426e+01 1.281643229741425527e+00
2.650000000000000000e+01 1.283769531427449317e+00
2.670000000000000284e+01 1.282118658928237620e+00
2.689999999999999858e+01 1.280605632652415116e+00
2.710000000000000142e+01 1.281868437034795249e+00
2.730000000000000426e+01 1.280279280079723359e+00
2.750000000000000000e+01 1.281108064210882747e+00
2.770000000000000284e+01 1.280853718137841879e+00
2.789999999999999858e+01 1.284492603724708859e+00
2.810000000000000142e+01 1.284178002827670806e+00
2.830000000000000426e+01 1.282655934081992299e+00
2.850000000000000000e+01 1.279730722010549604e+00
2.870000000000000284e+01 1.281934787239682016e+00
2.889999999999999858e+01 1.278162280535170225e+00
2.910000000000000142e+01 1.280999360610123317e+00
2.930000000000000426e+01 1.279488881518423993e+00
2.950000000000000000e+01 1.280006114259841121e+00
2.970000000000000284e+01 1.277346217612907786e+00
2.989999999999999858e+01 1.278866391560362636e+00
3.010000000000000142e+01 1.275721918020570556e+00
3.030000000000000426e+01 1.278305834330623059e+00
3.050000000000000000e+01 1.274333379684029488e+00
3.070000000000000284e+01 1.276100961375949527e+00
3.089999999999999858e+01 1.270867494623473926e+00
3.110000000000000142e+01 1.271675088917459506e+00
