# r[A]  g(r)
1.000000000000000056e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 1.336076624271833506e-03
1.700000000000000178e+00 7.283772564578706865e-02
1.899999999999999911e+00 1.495592340796982611e-01
2.100000000000000089e+00 1.268828779678573271e-01
2.300000000000000266e+00 1.060733780405837545e-01
2.500000000000000000e+00 2.313335484769346029e-01
2.700000000000000178e+00 5.085591257520835073e-01
2.900000000000000355e+00 6.204943113096105245e-01
3.100000000000000089e+00 6.290057878982603379e-01
3.300000000000000266e+00 7.257561681665779529e-01
3.500000000000000000e+00 8.081024667158659414e-01
3.700000000000000178e+00 8.482226204269556202e-01
3.900000000000000355e+00 8.514385409571411101e-01
4.099999999999999645e+00 8.466937951783680694e-01
4.300000000000000711e+00 8.703845641760057372e-01
4.500000000000000000e+00 9.194647999632976632e-01
4.700000000000001066e+00 9.716627329049964956e-01
4.900000000000000355e+00 9.943967268043552021e-01
5.099999999999999645e+00 1.024303383683710322e+00
5.300000000000000711e+00 1.054183479948068491e+00
5.500000000000000000e+00 1.076292158368545415e+00
5.700000000000001066e+00 1.069964371296018513e+00
5.900000000000000355e+00 1.091366335777285590e+00
6.099999999999999645e+00 1.087724824813177449e+00
6.300000000000000711e+00 1.098418348232143016e+00
6.500000000000000000e+00 1.130409783480047947e+00
6.700000000000001066e+00 1.143604211421616945e+00
6.900000000000000355e+00 1.172550722924666777e+00
7.099999999999999645e+00 1.189360498884059369e+00
7.300000000000000711e+00 1.214626022327047750e+00
7.500000000000000000e+00 1.224114891557978479e+00
7.700000000000001066e+00 1.220126084221185847e+00
7.900000000000000355e+00 1.233345290181664611e+00
8.100000000000001421e+00 1.239589004119006743e+00
8.300000000000000711e+00 1.240812576767582387e+00
8.500000000000000000e+00 1.240591525372952475e+00
8.699999999999999289e+00 1.256619486095516436e+00
8.900000000000000355e+00 1.256591759452604151e+00
9.100000000000001421e+00 1.263768548874762976e+00
9.300000000000000711e+00 1.268980944657353227e+00
9.500000000000000000e+00 1.272105121543975370e+00
9.700000000000001066e+00 1.278790800728931254e+00
9.900000000000000355e+00 1.279065538594792217e+00
1.010000000000000142e+01 1.276943577248024875e+00
1.030000000000000071e+01 1.274857465734503759e+00
1.050000000000000000e+01 1.274214046811427581e+00
1.070000000000000107e+01 1.284415720900408786e+00
1.090000000000000036e+01 1.283477397168925949e+00
1.110000000000000142e+01 1.289383413780171628e+00
1.130000000000000071e+01 1.288931130032535677e+00
1.150000000000000000e+01 1.292806478237658485e+00
1.170000000000000107e+01 1.292366995279248032e+00
1.190000000000000036e+01 1.290609953101316210e+00
1.210000000000000142e+01 1.293474566063629538e+00
1.230000000000000071e+01 1.302038697570830017e+00
1.250000000000000000e+01 1.299917219350845921e+00
1.270000000000000107e+01 1.299485056282577045e+00
1.290000000000000036e+01 1.300634571792568694e+00
1.310000000000000142e+01 1.306450518713297093e+00
1.330000000000000071e+01 1.309339784358432235e+00
1.350000000000000000e+01 1.310874440315743072e+00
1.370000000000000107e+01 1.305305907373312646e+00
1.390000000000000036e+01 1.303322555080091538e+00
1.410000000000000142e+01 1.312661502857007445e+00
1.430000000000000071e+01 1.313632680003234521e+00
1.450000000000000000e+01 1.311917649301947097e+00
1.470000000000000107e+01 1.310944459916077776e+00
1.490000000000000036e+01 1.305495827516429452e+00
1.510000000000000142e+01 1.309209030430381393e+00
1.530000000000000071e+01 1.314379514585244824e+00
1.550000000000000000e+01 1.313485629134188093e+00
1.570000000000000107e+01 1.312131026396577527e+00
1.590000000000000036e+01 1.314876334542310898e+00
1.610000000000000142e+01 1.308265736785562794e+00
1.630000000000000071e+01 1.314493592733299909e+00
1.650000000000000000e+01 1.313059189030308715e+00
1.670000000000000284e+01 1.316853811460415358e+00
1.689999999999999858e+01 1.313160892422296167e+00
1.710000000000000142e+01 1.316913784911505791e+00
1.730000000000000071e+01 1.316220080496464329e+00
1.750000000000000000e+01 1.313940849490819129e+00
1.770000000000000284e+01 1.315555278836267661e+00
1.789999999999999858e+01 1.318310852706712000e+00
1.810000000000000142e+01 1.317991249438040580e+00
1.830000000000000071e+01 1.317321176703681651e+00
1.850000000000000000e+01 1.320642542349712567e+00
1.870000000000000284e+01 1.319474826614443153e+00
1.889999999999999858e+01 1.317167132955535891e+00
1.910000000000000142e+01 1.319840566051813546e+00
1.930000000000000426e+01 1.323280690794662817e+00
1.950000000000000000e+01 1.318686171475007773e+00
1.970000000000000284e+01 1.321482717187649092e+00
1.989999999999999858e+01 1.319936394899184906e+00
2.010000000000000142e+01 1.320197899690131571e+00
2.030000000000000426e+01 1.318666020308538744e+00
2.050000000000000000e+01 1.324073913641606870e+00
2.070000000000000284e+01 1.320736854032790175e+00
2.089999999999999858e+01 1.316677901788007032e+00
2.110000000000000142e+01 1.325785341123375538e+00
2.130000000000000426e+01 1.325915892493662929e+00
2.150000000000000000e+01 1.322878084068229709e+00
2.170000000000000284e+01 1.322018538540571830e+00
2.189999999999999858e+01 1.318279813234333187e+00
2.210000000000000142e+01 1.318293338993091091e+00
2.230000000000000426e+01 1.320282838745920007e+00
2.250000000000000000e+01 1.321045067273583173e+00
2.270000000000000284e+01 1.325209640709624326e+00
2.289999999999999858e+01 1.323749040569326629e+00
2.310000000000000142e+01 1.319085005287304657e+00
2.330000000000000426e+01 1.326053129167873434e+00
2.350000000000000000e+01 1.322650375145726365e+00
2.370000000000000284e+01 1.322490916223212354e+00
2.389999999999999858e+01 1.319571582375016483e+00
2.410000000000000142e+01 1.321962583911106437e+00
2.430000000000000426e+01 1.322215074414864411e+00
2.450000000000000000e+01 1.318599214199782210e+00
2.470000000000000284e+01 1.319121106160501045e+00
2.489999999999999858e+01 1.317324488167579633e+00
2.510000000000000142e+01 1.317414884740337744e+00
2.530000000000000426e+01 1.317836354908658469e+00
2.550000000000000000e+01 1.315607877787632107e+00
2.570000000000000284e+01 1.315536047593801383e+00
2.589999999999999858e+01 1.318392802603631120e+00
2.610000000000000142e+01 1.314544310255822079e+00
2.630000000000000426e+01 1.318065808129793126e+00
2.650000000000000000e+01 1.313456255201026490e+00
2.670000000000000284e+01 1.313407901693581126e+00
2.689999999999999858e+01 1.310675757160343124e+00
2.710000000000000142e+01 1.311998707169810929e+00
2.730000000000000426e+01 1.310120783658626609e+00
2.750000000000000000e+01 1.307609127799853388e+00
2.770000000000000284e+01 1.306732112435550874e+00
2.789999999999999858e+01 1.304734378079882351e+00
2.810000000000000142e+01 1.307995010408247394e+00
2.830000000000000426e+01 1.307009367234144070e+00
2.850000000000000000e+01 1.302697803080335781e+00
2.870000000000000284e+01 1.301668590650250978e+00
2.889999999999999858e+01 1.300627700893411731e+00
2.910000000000000142e+01 1.300075416832422670e+00
2.930000000000000426e+01 1.295341974776052174e+00
2.950000000000000000e+01 1.295913416645777083e+00
2.970000000000000284e+01 1.293732525559778024e+00
2.989999999999999858e+01 1.291379330652484558e+00
3.010000000000000142e+01 1.293392081795163184e+00
3.030000000000000426e+01 1.285295118160599381e+00
3.050000000000000000e+01 1.287496348524205247e+00
3.070000000000000284e+01 1.287638672409445295e+00
3.089999999999999858e+01 1.283272445391716143e+00
3.110000000000000142e+01 1.280853980973162054e+00
